################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.4715431910799435E+00 a       136     0     7     1    16
  6.3971788681809172E-01 a       137     0     7     1    17
  1.5626846470104121E+00 a       138     0     7     1    18
 -8.7759022364239510E+00 a       139     0     7     1    19
 -2.1136437595570698E+00 a       140     0     7     1    20
 -8.1170232247579630E+00 a       141     0     8     1     1
  1.6118841492600731E+00 a       142     0     8     1     2
  5.2399473649399821E+00 a       143     0     8     1     3
 -2.1543947992209489E+01 a       144     0     8     1     4
 -4.1764394859671121E+00 a       145     0     8     1     5
  8.9847839247891925E-01 a       146     0     8     1     6
 -2.1965082475210935E+00 a       147     0     8     1     7
  4.7231418769338829E+00 a       148     0     8     1     8
  5.8566317339034599E+00 a       149     0     8     1     9
  5.7042707404174058E+00 a       150     0     8     1    10
 -2.9518782611159442E+00 a       151     0     8     1    11
  2.2753242030464991E+00 a       152     0     8     1    12
  5.6660525959412955E-01 a       153     0     8     1    13
  3.1072750829336626E+00 a       154     0     8     1    14
  3.4204152676057116E+00 a       155     0     8     1    15
  8.1386628414837325E+00 a       156     0     8     1    16
 -6.3980637716121453E+00 a       157     0     8     1    17
 -1.0567704717560208E-02 a       158     0     8     1    18
 -1.0623774346018752E+01 a       159     0     8     1    19
 -6.4622934048898824E+00 a       160     0     8     1    20
  2.8923603469539283E+00 a       161     0     9     1     1
  3.7646404716525392E+00 a       162     0     9     1     2
  3.5970515112678247E-01 a       163     0     9     1     3
 -5.4236549505519216E+00 a       164     0     9     1     4
 -8.5456725537750380E+00 a       165     0     9     1     5
 -3.8194918612027040E+00 a       166     0     9     1     6
 -2.9999671093378284E+00 a       167     0     9     1     7
  2.8350657054132928E+00 a       168     0     9     1     8
  1.1226528653139543E+01 a       169     0     9     1     9
  4.1790463199405616E+00 a       170     0     9     1    10
 -4.6685230938722411E+00 a       171     0     9     1    11
 -9.2120535079987285E+00 a       172     0     9     1    12
 -2.8066514630416928E-01 a       173     0     9     1    13
  3.5364667035546915E-01 a       174     0     9     1    14
  3.0491011330577644E-01 a       175     0     9     1    15
 -2.6792282148468618E+00 a       176     0     9     1    16
 -6.6787414499901860E+00 a       177     0     9     1    17
  1.9786722947202648E+00 a       178     0     9     1    18
 -5.6138468420779635E+00 a       179     0     9     1    19
  2.5237048910136775E+00 a       180     0     9     1    20
  1.6603836049065176E+01 a       181     0    10     1     1
 -4.8651999007869300E+00 a       182     0    10     1     2
  3.9793223987613144E+00 a       183     0    10     1     3
  1.0104965694991495E+01 a       184     0    10     1     4
  4.1571203063378066E+00 a       185     0    10     1     5
  3.7372557406445090E+00 a       186     0    10     1     6
  3.3852090001295880E+00 a       187     0    10     1     7
  1.9704144610235524E+01 a       188     0    10     1     8
 -2.9342948134342180E+01 a       189     0    10     1     9
 -2.1935470652585498E+00 a       190     0    10     1    10
  2.2633475945693973E+00 a       191     0    10     1    11
 -9.3473320297253757E+00 a       192     0    10     1    12
 -3.5709002128016398E-01 a       193     0    10     1    13
  8.4171872286558074E+00 a       194     0    10     1    14
 -1.2820789076087896E+01 a       195     0    10     1    15
 -3.9708637325185197E+00 a       196     0    10     1    16
  7.6790825427190468E+00 a       197     0    10     1    17
 -9.6113267855845361E+00 a       198     0    10     1    18
 -3.5660043780244703E+00 a       199     0    10     1    19
 -8.7891443890932717E+00 a       200     0    10     1    20
 -1.1332578112582990E+01 a       201     0    11     1     1
  6.0735775789358604E-01 a       202     0    11     1     2
  3.5701320029686348E+00 a       203     0    11     1     3
  1.0706828578578291E+00 a       204     0    11     1     4
  6.9263685673904831E+00 a       205     0    11     1     5
  2.7965889780757780E+00 a       206     0    11     1     6
  2.8193775505053988E+00 a       207     0    11     1     7
 -1.9405915465613204E+00 a       208     0    11     1     8
 -6.3877531847248816E+00 a       209     0    11     1     9
 -9.1521068106506342E-01 a       210     0    11     1    10
 -4.4599250138655302E+00 a       211     0    11     1    11
  9.1444773529238859E+00 a       212     0    11     1    12
  3.7676478640079352E+00 a       213     0    11     1    13
  6.6360508386072103E+00 a       214     0    11     1    14
  3.9841611849497545E+00 a       215     0    11     1    15
  7.2143061551478391E+00 a       216     0    11     1    16
  3.1477583970471650E+00 a       217     0    11     1    17
  3.2158200569025915E-02 a       218     0    11     1    18
  4.5675054010430092E+00 a       219     0    11     1    19
 -2.4172199066321634E+00 a       220     0    11     1    20
  2.1555027274438290E-01 a       221     0    12     1     1
  1.8795733208393983E+00 a       222     0    12     1     2
 -1.3700810156639971E+01 a       223     0    12     1     3
 -2.1005252115395528E+01 a       224     0    12     1     4
 -5.5225062306184194E+00 a       225     0    12     1     5
 -6.0313719695976289E+00 a       226     0    12     1     6
  1.0130256666680456E+01 a       227     0    12     1     7
 -1.7473767919542931E+00 a       228     0    12     1     8
  1.9695690729917267E+01 a       229     0    12     1     9
  1.7849113182831172E+01 a       230     0    12     1    10
 -5.5022970185760594E+00 a       231     0    12     1    11
  6.1789914820434664E+00 a       232     0    12     1    12
 -5.3529080697326910E+00 a       233     0    12     1    13
  7.2685220564216317E+00 a       234     0    12     1    14
  3.6621619039847881E+00 a       235     0    12     1    15
  2.8952335111845589E+00 a       236     0    12     1    16
 -7.0027336436555503E+00 a       237     0    12     1    17
  6.0312709642813864E+00 a       238     0    12     1    18
  4.1957544358144911E+00 a       239     0    12     1    19
  2.5622980798224024E+01 a       240     0    12     1    20
 -2.0922302657022529E+00 a       241     0    13     1     1
  1.6023699326346623E+00 a       242     0    13     1     2
 -7.7706074768818461E+00 a       243     0    13     1     3
 -6.4321529821106029E+00 a       244     0    13     1     4
  4.6019052707533099E+00 a       245     0    13     1     5
 -5.3887747157202686E+00 a       246     0    13     1     6
 -2.9114466902845493E-01 a       247     0    13     1     7
 -6.4564649823883418E+00 a       248     0    13     1     8
 -1.0748406855408132E+00 a       249     0    13     1     9
  6.3128384894383203E+00 a       250     0    13     1    10
  6.2808760228205696E-01 a       251     0    13     1    11
  5.2628271323690408E+00 a       252     0    13     1    12
 -9.6991769684842826E+00 a       253     0    13     1    13
  7.2602898001908667E+00 a       254     0    13     1    14
  5.8980658027915389E+00 a       255     0    13     1    15
 -3.4241587982653718E+00 a       256     0    13     1    16
 -1.1961853532808109E+00 a       257     0    13     1    17
  1.3441066755802562E+00 a       258     0    13     1    18
 -3.7359455580241363E+00 a       259     0    13     1    19
  5.3970302421412777E+00 a       260     0    13     1    20
  1.1558358929041805E+00 a       261     0    14     1     1
 -6.2238736643773662E-02 a       262     0    14     1     2
 -5.9936197478168589E+00 a       263     0    14     1     3
 -1.0731403541265214E+01 a       264     0    14     1     4
  3.2664320228819310E+00 a       265     0    14     1     5
  1.0153715786893018E+01 a       266     0    14     1     6
 -2.5032571111750141E+00 a       267     0    14     1     7
 -6.1910949785201170E+00 a       268     0    14     1     8
  2.3414837911899689E+01 a       269     0    14     1     9
 -2.5546675385300510E+01 a       270     0    14     1    10
 -9.1990732107885531E+00 a       271     0    14     1    11
  4.6919678555868485E+00 a       272     0    14     1    12
 -1.0277922591959117E+01 a       273     0    14     1    13
 -3.9058738201587015E+00 a       274     0    14     1    14
 -1.3767790641059003E+00 a       275     0    14     1    15
 -1.4134061719976122E+01 a       276     0    14     1    16
  6.1519955164298568E-01 a       277     0    14     1    17
 -6.0010533260560495E-01 a       278     0    14     1    18
 -4.5765116801595085E-01 a       279     0    14     1    19
 -1.1223203147041209E+01 a       280     0    14     1    20
  5.8621592138975096E+00 a       281     0    15     1     1
  1.2222702701756554E+00 a       282     0    15     1     2
 -4.4952304459533510E+00 a       283     0    15     1     3
 -1.0829804694888878E+01 a       284     0    15     1     4
 -1.0635280737838135E+01 a       285     0    15     1     5
  2.4603713557270801E+00 a       286     0    15     1     6
  2.5073830044578971E+00 a       287     0    15     1     7
  1.2309416533418582E+00 a       288     0    15     1     8
  2.3894999843663150E+01 a       289     0    15     1     9
 -3.9731777778878580E-01 a       290     0    15     1    10
 -4.6471567263990474E+00 a       291     0    15     1    11
  2.0655914325562943E+00 a       292     0    15     1    12
 -6.6985220662304901E+00 a       293     0    15     1    13
 -1.9545404203320704E+00 a       294     0    15     1    14
 -2.8891232110620817E+00 a       295     0    15     1    15
 -2.9135528644582589E+00 a       296     0    15     1    16
 -3.4911604168959460E+00 a       297     0    15     1    17
  2.5366062649641572E+00 a       298     0    15     1    18
  1.8588333425858983E+00 a       299     0    15     1    19
  8.9054305411929793E+00 a       300     0    15     1    20
 -4.7757118259635911E+00 a       301     0    16     1     1
  2.7360471668528854E+00 a       302     0    16     1     2
  4.6486779172170838E+00 a       303     0    16     1     3
  7.3293531935044509E-01 a       304     0    16     1     4
 -6.1044324634575835E+00 a       305     0    16     1     5
 -5.2420990568654249E+00 a       306     0    16     1     6
  2.7536864500449711E+00 a       307     0    16     1     7
  2.5235831770104729E+00 a       308     0    16     1     8
 -4.2698677968909475E+00 a       309     0    16     1     9
  9.9028877585192365E+00 a       310     0    16     1    10
  5.8128315126156886E+00 a       311     0    16     1    11
  4.1080878739523801E+00 a       312     0    16     1    12
  5.5668440719368606E+00 a       313     0    16     1    13
 -1.1958431744840738E+00 a       314     0    16     1    14
  1.1675478401134105E+00 a       315     0    16     1    15
  2.9445528850714866E+00 a       316     0    16     1    16
  3.0583973400323563E+00 a       317     0    16     1    17
  4.8788664726360897E+00 a       318     0    16     1    18
  5.9844059592597461E+00 a       319     0    16     1    19
  8.2220526475406288E+00 a       320     0    16     1    20
 -2.2565954664776822E+01 a       321     0    17     1     1
 -3.6251491303794845E+00 a       322     0    17     1     2
  1.5533709743296908E+01 a       323     0    17     1     3
 -8.9558305360965882E+00 a       324     0    17     1     4
  2.0335398051765971E+01 a       325     0    17     1     5
  2.2186856768401011E+00 a       326     0    17     1     6
 -7.1001905435393944E+00 a       327     0    17     1     7
  1.7078881602019111E+00 a       328     0    17     1     8
  3.2694166761271575E+01 a       329     0    17     1     9
 -1.8827869116224921E+01 a       330     0    17     1    10
  3.1637976336921596E+01 a       331     0    17     1    11
 -1.0338896152966253E+01 a       332     0    17     1    12
  1.1897383159233971E+01 a       333     0    17     1    13
 -7.6568525322949350E+00 a       334     0    17     1    14
  7.2465247093586438E+00 a       335     0    17     1    15
 -3.7329711629824921E+01 a       336     0    17     1    16
  6.7324618354637948E+00 a       337     0    17     1    17
  5.4635048805718078E+00 a       338     0    17     1    18
 -5.4319746811384224E+00 a       339     0    17     1    19
  2.9768521766417773E+01 a       340     0    17     1    20
  1.1829801710168994E+01 a       341     0    18     1     1
  1.9098664067745275E+01 a       342     0    18     1     2
 -1.9065956655327287E+01 a       343     0    18     1     3
  4.6519553687837103E+00 a       344     0    18     1     4
  3.2998873463020577E+00 a       345     0    18     1     5
  9.3125720381827488E+00 a       346     0    18     1     6
 -6.0741597318021157E+00 a       347     0    18     1     7
 -1.8503326378079738E+01 a       348     0    18     1     8
 -3.0342448289850811E+01 a       349     0    18     1     9
 -1.7477161512791046E+01 a       350     0    18     1    10
  1.6328922635925835E+01 a       351     0    18     1    11
  2.1121871622246363E+01 a       352     0    18     1    12
  6.9723680004092670E-01 a       353     0    18     1    13
  6.4974418254983171E+00 a       354     0    18     1    14
 -2.4598432118133022E+00 a       355     0    18     1    15
  3.2315025333628394E-01 a       356     0    18     1    16
  8.3431814325294233E+00 a       357     0    18     1    17
  1.3622063095928834E+01 a       358     0    18     1    18
  2.1122080028859830E+01 a       359     0    18     1    19
  1.1772943453205089E+01 a       360     0    18     1    20
  1.2132762859685775E+01 a       361     0    19     1     1
 -4.0803599158959356E+00 a       362     0    19     1     2
  1.1465635557942326E+01 a       363     0    19     1     3
 -8.6588393786534077E+00 a       364     0    19     1     4
  1.8487210876362223E+01 a       365     0    19     1     5
  8.4624353887219161E+00 a       366     0    19     1     6
  2.4801228559245512E+01 a       367     0    19     1     7
  1.6222614395401159E+01 a       368     0    19     1     8
 -1.3293397108404900E+01 a       369     0    19     1     9
 -8.6243254775064724E+00 a       370     0    19     1    10
 -1.9186057338305865E+01 a       371     0    19     1    11
 -1.0094873021843039E+01 a       372     0    19     1    12
  2.9239788707726294E+01 a       373     0    19     1    13
 -1.6180836772908041E+01 a       374     0    19     1    14
  3.7920859898488168E+01 a       375     0    19     1    15
 -4.9527219610777022E+00 a       376     0    19     1    16
  5.0280249789963429E+00 a       377     0    19     1    17
 -9.3352582522672858E+00 a       378     0    19     1    18
 -1.1471897037600817E+01 a       379     0    19     1    19
 -2.1760484317028610E+01 a       380     0    19     1    20
  2.4454786778096157E+01 a       381     0    20     1     1
 -8.7853784536198383E+00 a       382     0    20     1     2
 -1.9585097329859598E+00 a       383     0    20     1     3
 -6.6042254630204367E+00 a       384     0    20     1     4
 -3.1500548784318074E+01 a       385     0    20     1     5
 -8.0845565477964279E+00 a       386     0    20     1     6
  1.6468239953876441E+01 a       387     0    20     1     7
 -1.9017968339141060E+01 a       388     0    20     1     8
 -6.5393604339682758E+00 a       389     0    20     1     9
  1.1023615679288659E+01 a       390     0    20     1    10
 -4.7260990672717718E+00 a       391     0    20     1    11
  5.7457401659958975E+00 a       392     0    20     1    12
 -1.8484603163347238E-01 a       393     0    20     1    13
  1.8145767738515541E+00 a       394     0    20     1    14
 -2.1013074132363538E+01 a       395     0    20     1    15
  2.5106552457750052E+01 a       396     0    20     1    16
 -1.6723182331528847E+01 a       397     0    20     1    17
 -1.2487606317175397E+01 a       398     0    20     1    18
  1.0658856395075619E+01 a       399     0    20     1    19
 -3.4247157246256755E+01 a       400     0    20     1    20
 -9.3712501183609642E-01 a       401     0    21     1     1
 -2.0008324132257965E+01 a       402     0    21     1     2
  3.3923991107963275E+01 a       403     0    21     1     3
  1.6700218635294139E+01 a       404     0    21     1     4
 -4.1175512766025015E+00 a       405     0    21     1     5
  1.1001805268203801E+01 a       406     0    21     1     6
 -9.8648717748079040E+00 a       407     0    21     1     7
  5.8903419532060441E+00 a       408     0    21     1     8
  7.4919583046040348E+00 a       409     0    21     1     9
 -4.6166848009516869E+01 a       410     0    21     1    10
 -5.5569926866747421E-01 a       411     0    21     1    11
 -1.6171231563692601E+00 a       412     0    21     1    12
 -1.4979658511874019E+01 a       413     0    21     1    13
  1.1289458779924058E+01 a       414     0    21     1    14
 -5.6417083526186786E+00 a       415     0    21     1    15
 -1.6486540226797938E+01 a       416     0    21     1    16
 -6.0749741802681481E+00 a       417     0    21     1    17
 -2.9669074193785512E+01 a       418     0    21     1    18
 -2.3501967965503891E+01 a       419     0    21     1    19
  9.4668505712443984E+00 a       420     0    21     1    20
 -7.6192352244610833E+00 a       421     0    22     1     1
  6.5017069140849584E+00 a       422     0    22     1     2
 -1.1881204743452415E+01 a       423     0    22     1     3
 -7.1595613607119777E+00 a       424     0    22     1     4
 -2.7093659101727535E+01 a       425     0    22     1     5
 -1.5599806104491035E+01 a       426     0    22     1     6
 -2.8862179017273281E+01 a       427     0    22     1     7
 -8.3331968959658944E+00 a       428     0    22     1     8
  2.2414989707311534E+01 a       429     0    22     1     9
  1.1213840692587260E+01 a       430     0    22     1    10
  4.9951383774881037E+01 a       431     0    22     1    11
  3.1021781858478217E+01 a       432     0    22     1    12
 -2.7386681213422786E+01 a       433     0    22     1    13
  1.2616676728517266E+01 a       434     0    22     1    14
 -3.3376928502052749E+01 a       435     0    22     1    15
  2.2952473791700768E+01 a       436     0    22     1    16
  3.2040977622197326E+00 a       437     0    22     1    17
 -1.0052030200563228E+01 a       438     0    22     1    18
 -1.5270981430399505E+01 a       439     0    22     1    19
 -1.2972612064246176E+00 a       440     0    22     1    20
 -7.4207223860286931E+00 a       441     0    23     1     1
 -3.9469081434113797E+00 a       442     0    23     1     2
  4.3633290607219477E+00 a       443     0    23     1     3
  5.1866171116713300E+00 a       444     0    23     1     4
  8.5832357610944516E+00 a       445     0    23     1     5
  5.0128755429668725E+00 a       446     0    23     1     6
  3.7136223089233651E+00 a       447     0    23     1     7
  3.0261241943185286E+00 a       448     0    23     1     8
 -8.8834717226422679E+00 a       449     0    23     1     9
 -1.0363871093167414E+00 a       450     0    23     1    10
 -1.8176705094195186E-01 a       451     0    23     1    11
 -3.6550719369221638E+00 a       452     0    23     1    12
  2.5726095391413812E+00 a       453     0    23     1    13
  7.3095801068260879E+00 a       454     0    23     1    14
 -1.7446894263264423E+00 a       455     0    23     1    15
  1.2786931960321619E+01 a       456     0    23     1    16
  6.3232534130357596E+00 a       457     0    23     1    17
 -6.2456926721882491E+00 a       458     0    23     1    18
 -8.6576707587543300E+00 a       459     0    23     1    19
 -7.7592549387972127E+00 a       460     0    23     1    20
 -5.1643931815140256E+00 a       461     0    24     1     1
  2.0796020311791654E+00 a       462     0    24     1     2
 -5.1783391455887644E+00 a       463     0    24     1     3
 -6.2844069679512249E-01 a       464     0    24     1     4
 -6.0029905329742741E+00 a       465     0    24     1     5
 -4.0490120149706366E+00 a       466     0    24     1     6
 -8.8989511934398280E+00 a       467     0    24     1     7
 -2.2550438757403244E+00 a       468     0    24     1     8
 -5.1383384700942871E+00 a       469     0    24     1     9
  1.5699524738958528E+01 a       470     0    24     1    10
 -1.3368810109141723E+01 a       471     0    24     1    11
  5.7538532103458966E+00 a       472     0    24     1    12
 -1.6122770893720457E+01 a       473     0    24     1    13
  2.2428955622011584E+00 a       474     0    24     1    14
  6.9059296105979620E+00 a       475     0    24     1    15
  5.4683889066643743E-01 a       476     0    24     1    16
 -5.6659882620277635E+00 a       477     0    24     1    17
  6.2986736280442530E+00 a       478     0    24     1    18
  2.1161313327898279E+00 a       479     0    24     1    19
  2.9130769817040782E+00 a       480     0    24     1    20
  9.5366067775378678E+00 a       481     0    25     1     1
 -1.3775176080429492E+01 a       482     0    25     1     2
 -2.8806831372165203E+00 a       483     0    25     1     3
 -1.0336185485245098E+01 a       484     0    25     1     4
 -5.1201574719324965E+00 a       485     0    25     1     5
  3.3469653267891646E+00 a       486     0    25     1     6
  1.9605604375354190E+01 a       487     0    25     1     7
  4.8351051160161092E+00 a       488     0    25     1     8
  3.4994116377241177E+01 a       489     0    25     1     9
 -3.0075807296912718E+00 a       490     0    25     1    10
 -9.5343990600396147E+00 a       491     0    25     1    11
  7.0841980904161739E+00 a       492     0    25     1    12
 -4.3045424815120246E+00 a       493     0    25     1    13
  7.7852837108823838E+00 a       494     0    25     1    14
  5.4419218756563490E+00 a       495     0    25     1    15
  7.3579579398168020E+00 a       496     0    25     1    16
  1.4664786313817082E+01 a       497     0    25     1    17
  2.3437516750962395E+00 a       498     0    25     1    18
 -4.5777311270211563E+00 a       499     0    25     1    19
  1.9984941949736776E+00 a       500     0    25     1    20
 -1.8037920013662543E+01 a       501     0    26     1     1
  2.7961307108071285E+00 a       502     0    26     1     2
  2.3992749144292480E+00 a       503     0    26     1     3
  3.2753014951408024E+00 a       504     0    26     1     4
  4.0738513695089713E+00 a       505     0    26     1     5
  6.5560407216461867E+00 a       506     0    26     1     6
  6.1006774157368293E-01 a       507     0    26     1     7
  1.7495273767276959E+01 a       508     0    26     1     8
 -4.1435753516323687E-01 a       509     0    26     1     9
  1.0721301023175609E+01 a       510     0    26     1    10
  1.1026867644292837E+01 a       511     0    26     1    11
  1.3115322914828074E+00 a       512     0    26     1    12
  1.1643025826527134E+01 a       513     0    26     1    13
 -5.2716540087897190E-01 a       514     0    26     1    14
 -7.3614393174381421E-01 a       515     0    26     1    15
 -2.1172800929670156E+01 a       516     0    26     1    16
  1.6869948851241553E+01 a       517     0    26     1    17
  5.3472272211853786E+00 a       518     0    26     1    18
 -4.1295996810956046E+00 a       519     0    26     1    19
  9.0023345397782109E+00 a       520     0    26     1    20
 -1.6576921321122388E+01 a       521     0    27     1     1
  2.2762488436777623E+01 a       522     0    27     1     2
 -2.9147807544264559E+01 a       523     0    27     1     3
 -2.0432669190214291E+01 a       524     0    27     1     4
  2.9272614358917565E+01 a       525     0    27     1     5
 -2.3800798108224967E+01 a       526     0    27     1     6
  9.5548290253479138E+00 a       527     0    27     1     7
 -6.0650060942343984E+00 a       528     0    27     1     8
  6.6921996054783428E-01 a       529     0    27     1     9
  7.9401374970526559E+00 a       530     0    27     1    10
