################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.7074728136437745E-01 a         1     0     1     1     1
 -6.0062341416363818E-01 a         2     0     1     1     2
 -2.5365207408195478E-01 a         3     0     1     1     3
 -1.6181171825516985E+00 a         4     0     1     1     4
 -4.0873942913359923E-01 a         5     0     1     1     5
 -9.7503420425685738E-01 a         6     0     1     1     6
 -2.2864372237535702E+00 a         7     0     1     1     7
  2.6154871634035876E-01 a         8     0     1     1     8
 -2.1577063403583749E+00 a         9     0     1     1     9
  2.6899074007195694E+00 a        10     0     1     1    10
  5.1830958360952528E-01 a        11     0     1     1    11
  1.0343254836608440E+00 a        12     0     1     1    12
 -2.3589234308562221E+00 a        13     0     1     1    13
  1.3283443731676490E+00 a        14     0     1     1    14
 -9.0839386390739607E-01 a        15     0     1     1    15
 -9.7993250960112266E-01 a        16     0     1     1    16
 -5.2381225027548040E-01 a        17     0     1     1    17
  1.4836581564450868E+00 a        18     0     1     1    18
  6.1535488792322401E-01 a        19     0     1     1    19
  5.9568068390238893E-01 a        20     0     1     1    20
  8.8146265500210275E-01 a        21     0     2     1     1
 -7.9669239830712432E-03 a        22     0     2     1     2
  1.5706634915433970E+00 a        23     0     2     1     3
 -5.5350076938297998E-03 a        24     0     2     1     4
  4.9650878720800756E-01 a        25     0     2     1     5
  2.6339726232787225E-01 a        26     0     2     1     6
 -1.6276704892381955E+00 a        27     0     2     1     7
  1.3905766443507257E-02 a        28     0     2     1     8
 -4.7797337752815533E-01 a        29     0     2     1     9
 -5.1668850537293198E-01 a        30     0     2     1    10
  4.3615839059671424E-01 a        31     0     2     1    11
  5.6178045863072379E-01 a        32     0     2     1    12
  1.0289979933063493E+00 a        33     0     2     1    13
 -5.2884126102691753E-01 a        34     0     2     1    14
 -2.9520070107997571E+00 a        35     0     2     1    15
  1.1680684977408982E+00 a        36     0     2     1    16
 -7.3783975654671888E-02 a        37     0     2     1    17
 -7.2332071103527507E-01 a        38     0     2     1    18
  1.5386029738981308E+00 a        39     0     2     1    19
 -1.2695335271249335E+00 a        40     0     2     1    20
 -1.3603352103290278E+00 a        41     0     3     1     1
  8.6611535582463384E-01 a        42     0     3     1     2
  2.2689422864253417E+00 a        43     0     3     1     3
  1.8581209400035579E+00 a        44     0     3     1     4
 -1.2728231354025248E+00 a        45     0     3     1     5
 -6.8844138606603478E-01 a        46     0     3     1     6
  1.0009544662381535E+00 a        47     0     3     1     7
  3.3216617673014093E+00 a        48     0     3     1     8
  8.9762410069345266E-01 a        49     0     3     1     9
  1.5012773594733790E+00 a        50     0     3     1    10
 -7.6174942494577047E-01 a        51     0     3     1    11
 -5.9431066156848844E-01 a        52     0     3     1    12
 -6.8536412767529609E-01 a        53     0     3     1    13
  7.5249888700241097E-01 a        54     0     3     1    14
 -2.9969647485982287E-01 a        55     0     3     1    15
 -1.1267601775966227E+00 a        56     0     3     1    16
 -4.2869868644203502E+00 a        57     0     3     1    17
 -4.1026925439690592E-01 a        58     0     3     1    18
  1.4374326924735616E+00 a        59     0     3     1    19
  1.1886863423886329E-01 a        60     0     3     1    20
 -3.3672530727795071E+00 a        61     0     4     1     1
 -2.0816998084684388E+00 a        62     0     4     1     2
 -1.5738149141723163E+00 a        63     0     4     1     3
 -4.3181086925261167E-02 a        64     0     4     1     4
  2.7464990847651309E+00 a        65     0     4     1     5
  1.9732753015055349E+00 a        66     0     4     1     6
 -1.0189281043563247E+00 a        67     0     4     1     7
 -6.9094255004424165E-01 a        68     0     4     1     8
  7.8620264441429544E-01 a        69     0     4     1     9
  1.4695208320645431E-01 a        70     0     4     1    10
  2.4458976322782968E+00 a        71     0     4     1    11
 -8.2165762838049228E-01 a        72     0     4     1    12
 -9.2126672405879428E-01 a        73     0     4     1    13
  1.5127445684658325E-02 a        74     0     4     1    14
  1.1306754661733149E+00 a        75     0     4     1    15
  3.9913693593017002E-01 a        76     0     4     1    16
 -1.1488489097603196E+00 a        77     0     4     1    17
  3.2841316927568287E-01 a        78     0     4     1    18
  1.3791814840787757E+00 a        79     0     4     1    19
  3.0885375553677330E-01 a        80     0     4     1    20
 -8.2268146294347821E-01 a        81     0     5     1     1
 -1.1295052238038632E+00 a        82     0     5     1     2
  1.3295406446460800E+00 a        83     0     5     1     3
 -2.5180750025673493E-01 a        84     0     5     1     4
 -2.0195942934009161E+00 a        85     0     5     1     5
  7.8852727326268990E-01 a        86     0     5     1     6
 -2.2963849372583112E-01 a        87     0     5     1     7
 -2.6040362738721801E-01 a        88     0     5     1     8
 -1.6468337066314440E+00 a        89     0     5     1     9
 -3.9998375764932398E-01 a        90     0     5     1    10
  2.8704294311522743E-01 a        91     0     5     1    11
  2.0871334554186025E+00 a        92     0     5     1    12
 -3.5453990858104117E-01 a        93     0     5     1    13
 -1.7097236961751565E+00 a        94     0     5     1    14
 -5.5611422284371048E-01 a        95     0     5     1    15
 -9.8034844711333469E-01 a        96     0     5     1    16
  4.8502058109911156E-01 a        97     0     5     1    17
  2.7307860595765593E-01 a        98     0     5     1    18
  1.7536131213933581E+00 a        99     0     5     1    19
 -9.8838333109043386E-02 a       100     0     5     1    20
 -2.2407173237168920E+00 a       101     0     6     1     1
  1.4478524958498107E+00 a       102     0     6     1     2
  1.2906305037573931E+00 a       103     0     6     1     3
  2.7292438232273892E+00 a       104     0     6     1     4
 -1.9276583868303745E+00 a       105     0     6     1     5
  1.8676180674738112E+00 a       106     0     6     1     6
  7.1003313938665907E-02 a       107     0     6     1     7
  1.8001066361445589E-01 a       108     0     6     1     8
 -7.7524841650121235E-01 a       109     0     6     1     9
  3.1346765392777365E+00 a       110     0     6     1    10
 -3.4093366537598835E-01 a       111     0     6     1    11
  5.6506534777433048E-01 a       112     0     6     1    12
  3.9100084853667888E-01 a       113     0     6     1    13
  4.1063010408768097E-01 a       114     0     6     1    14
 -2.9857254185351800E-01 a       115     0     6     1    15
  6.8390313483141452E-01 a       116     0     6     1    16
  1.2735766547951102E+00 a       117     0     6     1    17
  5.5351946501338123E-01 a       118     0     6     1    18
 -2.6316364503513312E-01 a       119     0     6     1    19
  1.0493422029217905E+00 a       120     0     6     1    20
  8.3364248297087273E-01 a       121     0     7     1     1
 -1.4645884178691273E+00 a       122     0     7     1     2
  1.3280939357869042E+00 a       123     0     7     1     3
  7.6626051834852671E-01 a       124     0     7     1     4
 -2.0492803912044892E+00 a       125     0     7     1     5
 -4.8884229880501739E-01 a       126     0     7     1     6
 -1.7083343768815844E+00 a       127     0     7     1     7
  1.7320048396166307E-01 a       128     0     7     1     8
 -2.3257356552922763E+00 a       129     0     7     1     9
 -3.6212261091441195E-01 a       130     0     7     1    10
  1.1308220794936308E+00 a       131     0     7     1    11
  1.3145714699334545E+00 a       132     0     7     1    12
  1.6080272355402083E+00 a       133     0     7     1    13
 -2.3063956775030334E+00 a       134     0     7     1    14
 -4.0425076443281655E-01 a       135     0     7     1    15
  3.1320784888346570E-01 a       136     0     7     1    16
  2.2567558254106497E+00 a       137     0     7     1    17
  1.8514726008087463E+00 a       138     0     7     1    18
  2.4854812701285121E+00 a       139     0     7     1    19
 -5.1146880297525421E-01 a       140     0     7     1    20
 -4.6470145042799380E-02 a       141     0     8     1     1
 -1.1928416122311944E+00 a       142     0     8     1     2
  1.1876775046737462E+00 a       143     0     8     1     3
 -1.5031914474124617E+00 a       144     0     8     1     4
 -8.7948172375710287E-01 a       145     0     8     1     5
 -6.6556702604244600E-01 a       146     0     8     1     6
  2.1675238188464179E+00 a       147     0     8     1     7
  8.3819003321190588E-01 a       148     0     8     1     8
 -1.2806481756609723E-02 a       149     0     8     1     9
 -9.9266519933035202E-01 a       150     0     8     1    10
  5.2467457390759517E-02 a       151     0     8     1    11
 -1.3470307201978746E+00 a       152     0     8     1    12
  7.9247505126950857E-01 a       153     0     8     1    13
  5.6866094256347255E-01 a       154     0     8     1    14
  1.0094684189773067E+00 a       155     0     8     1    15
  1.9177519557944267E+00 a       156     0     8     1    16
 -7.5445654801520379E-01 a       157     0     8     1    17
  2.0338443029366613E+00 a       158     0     8     1    18
  1.7143099612965651E+00 a       159     0     8     1    19
 -6.3356209953470266E-01 a       160     0     8     1    20
 -9.5336209642713199E-01 a       161     0     9     1     1
  1.9736426313782347E+00 a       162     0     9     1     2
 -1.5815117764156348E+00 a       163     0     9     1     3
  1.0185956491003965E-01 a       164     0     9     1     4
  2.5546650297163978E+00 a       165     0     9     1     5
  8.0372267184991297E-01 a       166     0     9     1     6
  2.1715791960869062E+00 a       167     0     9     1     7
  9.7381824589872257E-01 a       168     0     9     1     8
 -1.4611426476120257E+00 a       169     0     9     1     9
  2.1151365381988598E+00 a       170     0     9     1    10
 -1.4579504914203203E+00 a       171     0     9     1    11
