################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3019769955453786E-01 a       157     0     8     1    17
  1.7896317876399748E-01 a       158     0     8     1    18
 -7.8767595234517462E-01 a       159     0     8     1    19
  1.8234975834138354E+00 a       160     0     8     1    20
  1.3858822204192500E+00 a       161     0     9     1     1
 -1.8389179877883424E-01 a       162     0     9     1     2
  1.1441482403277050E+00 a       163     0     9     1     3
 -9.2347159838935905E-02 a       164     0     9     1     4
  2.4332465984500315E-01 a       165     0     9     1     5
  8.7489907212964985E-02 a       166     0     9     1     6
 -1.4250033106172177E-01 a       167     0     9     1     7
  1.7544690152083748E+00 a       168     0     9     1     8
  9.1003578913378305E-02 a       169     0     9     1     9
 -2.0557017746741684E+00 a       170     0     9     1    10
 -4.2303847311677478E-01 a       171     0     9     1    11
 -2.2455031270823417E-01 a       172     0     9     1    12
 -6.9850387398607161E-01 a       173     0     9     1    13
  4.1643301930514015E-01 a       174     0     9     1    14
  6.4361616356518259E-01 a       175     0     9     1    15
  3.7323118283498419E-01 a       176     0     9     1    16
  1.0355861197938321E-01 a       177     0     9     1    17
 -2.8595410744673019E-02 a       178     0     9     1    18
  1.7075031722422140E+00 a       179     0     9     1    19
 -5.6600444579869534E-02 a       180     0     9     1    20
  7.1736231079743229E-01 a       181     0    10     1     1
 -4.4445208352415272E-01 a       182     0    10     1     2
  3.7694065276391020E-01 a       183     0    10     1     3
  1.7856685313039058E-01 a       184     0    10     1     4
  7.0025262999642712E-01 a       185     0    10     1     5
  4.7543316668610763E-01 a       186     0    10     1     6
  5.5781919787817091E-01 a       187     0    10     1     7
 -1.2383920993871593E+00 a       188     0    10     1     8
 -9.6262049781540016E-01 a       189     0    10     1     9
 -7.7563112644563770E-01 a       190     0    10     1    10
  6.3674115768499173E-01 a       191     0    10     1    11
  2.9849715162420970E-01 a       192     0    10     1    12
 -1.9540257015532217E-01 a       193     0    10     1    13
  6.2078395676417508E-01 a       194     0    10     1    14
 -6.5978225122044543E-01 a       195     0    10     1    15
 -5.1168147682428083E-02 a       196     0    10     1    16
  1.1040110723089278E+00 a       197     0    10     1    17
 -7.3462019227251407E-01 a       198     0    10     1    18
  6.4685611081888783E-01 a       199     0    10     1    19
 -7.8645435374565098E-01 a       200     0    10     1    20
  2.4988287279511594E+00 a       201     0    11     1     1
 -8.4936597157238025E-01 a       202     0    11     1     2
 -2.8879671493018044E+00 a       203     0    11     1     3
  1.1151812673830806E-01 a       204     0    11     1     4
 -1.0695217636591356E+00 a       205     0    11     1     5
  8.5192076776355574E-01 a       206     0    11     1     6
  3.0789762767809015E-01 a       207     0    11     1     7
  1.0919860584856569E+00 a       208     0    11     1     8
  9.5577738605277440E-01 a       209     0    11     1     9
 -1.0437520934379863E+00 a       210     0    11     1    10
 -2.8733095082428277E+00 a       211     0    11     1    11
 -8.9646258750186303E-01 a       212     0    11     1    12
  2.5464216074209167E-01 a       213     0    11     1    13
  1.6462086176196211E+00 a       214     0    11     1    14
  4.4744001580388915E-01 a       215     0    11     1    15
  2.3761066632761025E+00 a       216     0    11     1    16
  1.0943885744253670E+00 a       217     0    11     1    17
 -1.7222713348734078E+00 a       218     0    11     1    18
 -1.0620745978612283E+00 a       219     0    11     1    19
 -1.0476513845586104E+00 a       220     0    11     1    20
 -1.3440574010790185E-01 a       221     0    12     1     1
 -2.1845152445664673E+00 a       222     0    12     1     2
 -1.1133329608974174E+00 a       223     0    12     1     3
  6.2310916403203087E-01 a       224     0    12     1     4
  1.2039210351892065E+00 a       225     0    12     1     5
 -3.9344818425141692E-01 a       226     0    12     1     6
 -4.8570516980810767E-03 a       227     0    12     1     7
  1.2695038226906366E+00 a       228     0    12     1     8
  9.9757628111152952E-01 a       229     0    12     1     9
  1.3162803716613747E-01 a       230     0    12     1    10
 -6.3851203086670028E-01 a       231     0    12     1    11
  1.8240891060568323E-01 a       232     0    12     1    12
 -2.3730999912297448E+00 a       233     0    12     1    13
 -5.9428808510331788E-01 a       234     0    12     1    14
 -4.4030070164648194E-01 a       235     0    12     1    15
 -7.0381965700910787E-01 a       236     0    12     1    16
  5.0648594234977373E-01 a       237     0    12     1    17
  5.2020262669049511E-01 a       238     0    12     1    18
  8.5796131576431156E-01 a       239     0    12     1    19
  1.7330910335737542E+00 a       240     0    12     1    20
 -3.8389975315121566E-01 a       241     0    13     1     1
 -6.6354335648362006E-01 a       242     0    13     1     2
 -3.2804203264281075E+00 a       243     0    13     1     3
 -5.5217563225375764E-02 a       244     0    13     1     4
 -4.0551777376938958E-01 a       245     0    13     1     5
 -1.3554073887436222E+00 a       246     0    13     1     6
  1.3841654328213735E+00 a       247     0    13     1     7
 -2.8246270070165824E+00 a       248     0    13     1     8
 -6.9183395806040393E-01 a       249     0    13     1     9
  1.9036150830891736E+00 a       250     0    13     1    10
  2.6433849117570303E-02 a       251     0    13     1    11
  9.6103446772208467E-01 a       252     0    13     1    12
 -1.0114701476398060E+00 a       253     0    13     1    13
  2.7863129766036715E-01 a       254     0    13     1    14
  4.0392680069653741E-01 a       255     0    13     1    15
 -1.4083562686591562E+00 a       256     0    13     1    16
 -6.9604107879573185E-01 a       257     0    13     1    17
  4.3455982370473023E-01 a       258     0    13     1    18
  4.5396428035238950E-01 a       259     0    13     1    19
  7.1993295718044559E-01 a       260     0    13     1    20
  5.2463142824333919E-01 a       261     0    14     1     1
  3.7012267235650703E-01 a       262     0    14     1     2
 -3.4424300194379840E+00 a       263     0    14     1     3
  1.1219772312816894E+00 a       264     0    14     1     4
 -9.3683899336458965E-01 a       265     0    14     1     5
  8.1880312239607100E-01 a       266     0    14     1     6
  1.6490889024366160E+00 a       267     0    14     1     7
 -1.3602861544594322E+00 a       268     0    14     1     8
 -3.6482761308955953E+00 a       269     0    14     1     9
 -2.4968912870411732E+00 a       270     0    14     1    10
  7.2036875816440360E-01 a       271     0    14     1    11
 -6.2184988222007420E-01 a       272     0    14     1    12
 -1.0744013942574206E+00 a       273     0    14     1    13
  6.8979711046432068E-01 a       274     0    14     1    14
  2.4961225928249764E-01 a       275     0    14     1    15
  1.0094464713613862E+00 a       276     0    14     1    16
  5.0194556573843938E+00 a       277     0    14     1    17
  2.0278798997247995E+00 a       278     0    14     1    18
 -5.1373765838639907E-01 a       279     0    14     1    19
 -9.8319149372910086E-01 a       280     0    14     1    20
  6.7386383930206839E-01 a       281     0    15     1     1
 -3.6243090659252430E-01 a       282     0    15     1     2
  1.4225807333633742E+00 a       283     0    15     1     3
  1.9486977739751540E-01 a       284     0    15     1     4
 -1.4594139710214485E-01 a       285     0    15     1     5
 -4.6679385205828844E-01 a       286     0    15     1     6
 -7.1916596580107561E-01 a       287     0    15     1     7
  2.9606303405548120E+00 a       288     0    15     1     8
 -2.0100679370124747E-01 a       289     0    15     1     9
  2.8480625132381057E-02 a       290     0    15     1    10
 -2.6344183424021872E-01 a       291     0    15     1    11
  2.4775319403149218E-01 a       292     0    15     1    12
  1.1919369364399477E+00 a       293     0    15     1    13
 -5.7556919321374822E-01 a       294     0    15     1    14
  8.3421240568397859E-01 a       295     0    15     1    15
  8.7392160633097782E-01 a       296     0    15     1    16
  1.6747064666088636E+00 a       297     0    15     1    17
  7.1570541366143969E-01 a       298     0    15     1    18
 -1.5819040482819196E+00 a       299     0    15     1    19
 -1.7238640697189871E+00 a       300     0    15     1    20
  3.7184153368075379E-01 a       301     0    16     1     1
 -2.7117056423564218E-01 a       302     0    16     1     2
  4.9644089376770772E-01 a       303     0    16     1     3
  1.8975972239439647E+00 a       304     0    16     1     4
  8.8979581214114001E-01 a       305     0    16     1     5
  5.0877842552678920E-01 a       306     0    16     1     6
 -2.7405495859398119E+00 a       307     0    16     1     7
  1.9461936048586264E+00 a       308     0    16     1     8
  6.9169598216607231E-01 a       309     0    16     1     9
  7.9886556282237997E-01 a       310     0    16     1    10
  8.5513058793426666E-01 a       311     0    16     1    11
 -5.2507917455165387E-01 a       312     0    16     1    12
 -4.1238516617945320E-01 a       313     0    16     1    13
  7.4022977171927420E-02 a       314     0    16     1    14
 -1.0140435963193477E+00 a       315     0    16     1    15
  4.2915628575201953E-01 a       316     0    16     1    16
  1.1523195365200274E+00 a       317     0    16     1    17
 -1.8355002673557780E-01 a       318     0    16     1    18
 -3.4812889780786982E-01 a       319     0    16     1    19
 -1.2432485900838055E+00 a       320     0    16     1    20
  8.9291331702194532E-01 a       321     0    17     1     1
 -8.8316318944793171E-01 a       322     0    17     1     2
  2.9042662617910281E-03 a       323     0    17     1     3
  8.2249129713094249E-01 a       324     0    17     1     4
  2.7267344757016848E-01 a       325     0    17     1     5
 -7.7793709845120884E-01 a       326     0    17     1     6
 -1.6935627903314838E+00 a       327     0    17     1     7
  1.1780518277588086E+00 a       328     0    17     1     8
  6.8744568550864193E-01 a       329     0    17     1     9
  2.0175922190085118E+00 a       330     0    17     1    10
 -2.4792442000550707E+00 a       331     0    17     1    11
  1.6551272403475739E+00 a       332     0    17     1    12
  1.2652281775422338E+00 a       333     0    17     1    13
 -2.5271366453907138E+00 a       334     0    17     1    14
 -6.3711171147861667E-01 a       335     0    17     1    15
 -1.8390401028192427E-01 a       336     0    17     1    16
 -5.8131693283775798E-01 a       337     0    17     1    17
  2.6537070831316800E-01 a       338     0    17     1    18
 -1.3875397474670916E+00 a       339     0    17     1    19
 -1.0225850862660717E+00 a       340     0    17     1    20
 -1.2698289034468593E+00 a       341     0    18     1     1
 -2.1741567743377117E+00 a       342     0    18     1     2
 -4.3389873417593683E-01 a       343     0    18     1     3
 -1.1990783601937303E+00 a       344     0    18     1     4
 -9.4869282720940973E-02 a       345     0    18     1     5
  2.1850527438008807E+00 a       346     0    18     1     6
  3.0401532692099875E-01 a       347     0    18     1     7
  2.4082433760928992E+00 a       348     0    18     1     8
  1.8337070088409408E+00 a       349     0    18     1     9
  1.4209032608256496E+00 a       350     0    18     1    10
 -4.2426147126037879E-02 a       351     0    18     1    11
  6.4721211242075183E-01 a       352     0    18     1    12
  2.3806010713386754E+00 a       353     0    18     1    13
  2.3268160166299481E+00 a       354     0    18     1    14
  1.3525325004967856E-01 a       355     0    18     1    15
 -1.2936708501762111E+00 a       356     0    18     1    16
  1.8338968602812693E+00 a       357     0    18     1    17
  2.0331374892232441E+00 a       358     0    18     1    18
  1.9886837475112857E+00 a       359     0    18     1    19
  3.0514957034064882E-01 a       360     0    18     1    20
 -4.5936526921124199E-01 a       361     0    19     1     1
  6.3385489240283732E-01 a       362     0    19     1     2
 -3.2554907876991496E-01 a       363     0    19     1     3
 -6.4202067313400313E-01 a       364     0    19     1     4
  8.2944450587410734E-01 a       365     0    19     1     5
  5.5643847034673199E-01 a       366     0    19     1     6
 -1.5663041462440634E+00 a       367     0    19     1     7
 -2.9089217007512342E+00 a       368     0    19     1     8
  3.2915668696388421E-02 a       369     0    19     1     9
 -3.0758458298988983E-01 a       370     0    19     1    10
  5.0377906090808133E-01 a       371     0    19     1    11
 -2.9620755053033460E-01 a       372     0    19     1    12
 -1.5615648640812421E+00 a       373     0    19     1    13
  1.7621813285978694E+00 a       374     0    19     1    14
  3.3694744610972033E-01 a       375     0    19     1    15
  1.5520842604665379E+00 a       376     0    19     1    16
  2.7319575986039707E-01 a       377     0    19     1    17
 -2.2293228377251487E-01 a       378     0    19     1    18
 -5.7589759950840502E-01 a       379     0    19     1    19
  7.1077712753827321E-02 a       380     0    19     1    20
 -3.3996006660500877E-01 a       381     0    20     1     1
 -3.3209124271228035E-01 a       382     0    20     1     2
  1.4353320101302125E+00 a       383     0    20     1     3
  2.3371466581695219E-01 a       384     0    20     1     4
  1.8792148259668108E-02 a       385     0    20     1     5
  8.0901454248390237E-01 a       386     0    20     1     6
  2.6863988430994307E-01 a       387     0    20     1     7
 -1.8539179101219680E+00 a       388     0    20     1     8
  5.1529892526917831E-01 a       389     0    20     1     9
  2.1289608951655006E-01 a       390     0    20     1    10
 -7.9121081709426788E-01 a       391     0    20     1    11
 -7.1259172102521007E-01 a       392     0    20     1    12
 -1.1837669383153728E-03 a       393     0    20     1    13
 -1.1836433870817042E+00 a       394     0    20     1    14
  8.9503475385237297E-01 a       395     0    20     1    15
 -7.7906258370129733E-01 a       396     0    20     1    16
 -1.1516137487958333E+00 a       397     0    20     1    17
  1.6744595786584704E+00 a       398     0    20     1    18
  6.3992017312064955E-02 a       399     0    20     1    19
  5.2508474929070104E-01 a       400     0    20     1    20
  1.8807640964670940E+00 a       401     0    21     1     1
  1.1603231200159936E+00 a       402     0    21     1     2
 -2.3595173558297873E+00 a       403     0    21     1     3
  8.6389825699005141E-01 a       404     0    21     1     4
 -1.1123940292246057E+00 a       405     0    21     1     5
 -1.4694950086500762E+00 a       406     0    21     1     6
 -2.9435139057496871E+00 a       407     0    21     1     7
 -3.3189167638476782E+00 a       408     0    21     1     8
 -2.0790640905547964E+00 a       409     0    21     1     9
  1.2568722133571926E+00 a       410     0    21     1    10
  9.4325276784915812E-01 a       411     0    21     1    11
  1.5523382992979842E+00 a       412     0    21     1    12
  2.9401584467205035E+00 a       413     0    21     1    13
  1.8558709918132634E+00 a       414     0    21     1    14
 -6.9802805119537525E-01 a       415     0    21     1    15
 -2.2505007122277680E+00 a       416     0    21     1    16
 -2.6909609091749025E+00 a       417     0    21     1    17
  8.4401801437380897E-01 a       418     0    21     1    18
 -4.6340158881830124E-01 a       419     0    21     1    19
  1.9120714048213530E+00 a       420     0    21     1    20
  3.2179430375787417E-02 a       421     0    22     1     1
  2.9583910005127717E-01 a       422     0    22     1     2
  7.4636150939956303E-01 a       423     0    22     1     3
  6.4428524437881962E-01 a       424     0    22     1     4
  2.1258270047923253E+00 a       425     0    22     1     5
 -4.5134015534051963E-01 a       426     0    22     1     6
  2.7101092738844557E-01 a       427     0    22     1     7
  6.6125763867524834E-01 a       428     0    22     1     8
  1.6767483373820322E+00 a       429     0    22     1     9
 -1.0970986471833930E+00 a       430     0    22     1    10
 -2.0130724772453523E+00 a       431     0    22     1    11
 -4.5260531172122304E-01 a       432     0    22     1    12
  2.2809777324018063E+00 a       433     0    22     1    13
 -3.6345090283059045E-01 a       434     0    22     1    14
 -2.4287539090701573E+00 a       435     0    22     1    15
  2.8863596794952318E+00 a       436     0    22     1    16
  1.0135437930007851E+00 a       437     0    22     1    17
  9.3084802479341955E-01 a       438     0    22     1    18
 -8.4917059565688624E-01 a       439     0    22     1    19
 -1.8346170771242917E-01 a       440     0    22     1    20
  8.4003208996931658E-02 a       441     0    23     1     1
 -9.9177923993861372E-01 a       442     0    23     1     2
  2.0183805123942462E+00 a       443     0    23     1     3
 -1.0829781698839158E+00 a       444     0    23     1     4
  2.4937905822460926E-01 a       445     0    23     1     5
  2.5487961604645428E+00 a       446     0    23     1     6
 -1.1927913278584694E+00 a       447     0    23     1     7
  8.6773138972932062E-01 a       448     0    23     1     8
 -2.5043148804060589E-01 a       449     0    23     1     9
 -1.3322820738590707E-01 a       450     0    23     1    10
  7.1870886945166702E-03 a       451     0    23     1    11
  2.9155421051096220E-01 a       452     0    23     1    12
 -9.3553860325248872E-01 a       453     0    23     1    13
  1.8532198310934342E-01 a       454     0    23     1    14
 -1.0071911505866855E-01 a       455     0    23     1    15
 -1.4253676536838142E+00 a       456     0    23     1    16
  1.1170991525103029E+00 a       457     0    23     1    17
  3.7747526196427872E-01 a       458     0    23     1    18
  1.3468089764927366E-01 a       459     0    23     1    19
 -3.4609669913545049E-01 a       460     0    23     1    20
 -1.8387473716441363E-01 a       461     0    24     1     1
  1.8720303919397024E-01 a       462     0    24     1     2
  1.4755155289451303E+00 a       463     0    24     1     3
  6.6892127588788819E-01 a       464     0    24     1     4
  1.1184295376979059E+00 a       465     0    24     1     5
 -1.3173507715512991E-01 a       466     0    24     1     6
 -1.8037077813134583E+00 a       467     0    24     1     7
 -1.4114556380184760E+00 a       468     0    24     1     8
 -9.0477564889017803E-01 a       469     0    24     1     9
  4.0500804091846132E-01 a       470     0    24     1    10
  1.6004867282692851E-02 a       471     0    24     1    11
 -7.8850134056062438E-01 a       472     0    24     1    12
 -2.0723576611771359E+00 a       473     0    24     1    13
  1.2566804923685679E+00 a       474     0    24     1    14
  7.9990977957408271E-01 a       475     0    24     1    15
  1.0147735362748500E+00 a       476     0    24     1    16
  3.9562890651897725E-01 a       477     0    24     1    17
  1.1890049701365597E-01 a       478     0    24     1    18
 -2.5730566550340211E-01 a       479     0    24     1    19
 -5.7001800476015843E-02 a       480     0    24     1    20
 -1.2172765196503665E+00 a       481     0    25     1     1
 -3.4454536975527267E-01 a       482     0    25     1     2
  5.3062960799344083E-01 a       483     0    25     1     3
  2.0989296302173877E-01 a       484     0    25     1     4
 -2.4505452935763006E-01 a       485     0    25     1     5
  1.8465760267940847E+00 a       486     0    25     1     6
  1.8685905072889861E+00 a       487     0    25     1     7
 -2.8716298855138032E+00 a       488     0    25     1     8
  8.9447831190730220E-01 a       489     0    25     1     9
  1.0293770707795508E-01 a       490     0    25     1    10
 -1.4838206501186868E+00 a       491     0    25     1    11
  3.4582510580461584E-01 a       492     0    25     1    12
 -2.9685331611071208E-01 a       493     0    25     1    13
  6.7306263920137854E-01 a       494     0    25     1    14
  9.6047828508087185E-01 a       495     0    25     1    15
 -1.8967255824124687E+00 a       496     0    25     1    16
 -1.2446149601191785E+00 a       497     0    25     1    17
 -9.7534204356737444E-02 a       498     0    25     1    18
  8.9863335844501835E-01 a       499     0    25     1    19
  1.3066163077337007E+00 a       500     0    25     1    20
 -8.5907855550804102E-01 a       501     0    26     1     1
  5.4134825619805527E-01 a       502     0    26     1     2
 -9.0153085224588903E-01 a       503     0    26     1     3
 -8.9754452246200478E-01 a       504     0    26     1     4
  3.5329241142205967E-02 a       505     0    26     1     5
 -1.0141838600767197E+00 a       506     0    26     1     6
 -3.8854440480449212E-02 a       507     0    26     1     7
 -7.4733876240374308E-01 a       508     0    26     1     8
 -1.1849046975291649E-01 a       509     0    26     1     9
  6.3789276563042685E-01 a       510     0    26     1    10
  6.5124019759993079E-01 a       511     0    26     1    11
  8.1982650460516648E-01 a       512     0    26     1    12
  2.5439457858463371E-01 a       513     0    26     1    13
  8.8029104536849789E-01 a       514     0    26     1    14
 -3.2217439154260546E-01 a       515     0    26     1    15
 -4.7021419573376155E-01 a       516     0    26     1    16
  6.8185002130871586E-01 a       517     0    26     1    17
 -8.6741233651688188E-01 a       518     0    26     1    18
  1.2760508665994739E+00 a       519     0    26     1    19
  6.3975028622483943E-01 a       520     0    26     1    20
 -6.1747133623206962E-01 a       521     0    27     1     1
  6.2815166635473618E-01 a       522     0    27     1     2
 -7.7309914172141236E-01 a       523     0    27     1     3
 -1.0358863645041156E+00 a       524     0    27     1     4
  2.4426832009561035E+00 a       525     0    27     1     5
  1.5419633422745327E-01 a       526     0    27     1     6
  8.2421569655813498E-01 a       527     0    27     1     7
 -7.5827551913374980E-02 a       528     0    27     1     8
 -3.4891698168695512E-01 a       529     0    27     1     9
 -6.0888859969775477E-01 a       530     0    27     1    10
