################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.1570288721410300E-01 a        44     0     3     1     4
 -7.2849677150973391E-01 a        45     0     3     1     5
 -1.5717035094357314E+00 a        46     0     3     1     6
  2.5367770701173273E+00 a        47     0     3     1     7
 -5.0505094109901683E-01 a        48     0     3     1     8
 -2.3193751286102042E+00 a        49     0     3     1     9
  1.2948225269165478E-01 a        50     0     3     1    10
  2.5949134252381643E+00 a        51     0     3     1    11
 -1.6512047901048210E+00 a        52     0     3     1    12
  5.4637924334998111E-01 a        53     0     3     1    13
 -3.4022607006745759E-01 a        54     0     3     1    14
 -2.0122357951742628E-01 a        55     0     3     1    15
  1.9071235301153751E+00 a        56     0     3     1    16
  1.8014401336282501E-01 a        57     0     3     1    17
  8.4863825731409559E-01 a        58     0     3     1    18
 -1.9153962768683828E+00 a        59     0     3     1    19
 -2.0070754980834216E+00 a        60     0     3     1    20
 -9.3878530153651274E-01 a        61     0     4     1     1
 -1.9320156976995202E+00 a        62     0     4     1     2
 -1.4517330387830514E+00 a        63     0     4     1     3
  3.1492222888493138E+00 a        64     0     4     1     4
 -4.1306356023041269E-01 a        65     0     4     1     5
  2.9817830810026211E+00 a        66     0     4     1     6
 -3.1836242328249403E-01 a        67     0     4     1     7
 -1.3018126740389160E+00 a        68     0     4     1     8
 -2.4023350356349693E-01 a        69     0     4     1     9
 -3.7716086613608439E+00 a        70     0     4     1    10
 -1.6415945779165589E-01 a        71     0     4     1    11
 -8.2866156650529710E-01 a        72     0     4     1    12
 -2.4485554610691809E-01 a        73     0     4     1    13
 -1.9199055023289442E+00 a        74     0     4     1    14
  6.4103755107028293E-01 a        75     0     4     1    15
  2.4171254085779386E+00 a        76     0     4     1    16
 -4.3925966762809820E-01 a        77     0     4     1    17
  2.4907381581082999E-01 a        78     0     4     1    18
  1.3394870307923299E+00 a        79     0     4     1    19
 -2.1320437399886178E+00 a        80     0     4     1    20
 -1.7400493745322434E+00 a        81     0     5     1     1
 -2.0096591713432863E-01 a        82     0     5     1     2
 -1.1564498530407052E+00 a        83     0     5     1     3
  1.0272723238231789E+00 a        84     0     5     1     4
  3.6182066580439654E-01 a        85     0     5     1     5
  1.2189225681641049E+00 a        86     0     5     1     6
 -8.5351084743151473E-01 a        87     0     5     1     7
  3.3433504786110618E-01 a        88     0     5     1     8
 -1.5720020555065897E+00 a        89     0     5     1     9
  2.7616355773348338E+00 a        90     0     5     1    10
  1.7497330057345202E+00 a        91     0     5     1    11
  1.6802160278760274E+00 a        92     0     5     1    12
  1.3662221146072948E-01 a        93     0     5     1    13
 -8.3871750183835059E-01 a        94     0     5     1    14
 -1.3758166194520025E+00 a        95     0     5     1    15
 -2.3544277737636263E+00 a        96     0     5     1    16
 -8.2531031047353842E-01 a        97     0     5     1    17
 -9.5455231533451912E-01 a        98     0     5     1    18
  1.5251322762677562E+00 a        99     0     5     1    19
 -1.2053071444399472E+00 a       100     0     5     1    20
  3.5418147530161298E-01 a       101     0     6     1     1
  6.7839314257592598E-01 a       102     0     6     1     2
  3.7582631775959649E-02 a       103     0     6     1     3
 -1.7651486607044334E-01 a       104     0     6     1     4
  1.2245729455239172E+00 a       105     0     6     1     5
 -1.1281116233093886E+00 a       106     0     6     1     6
 -7.8024440099795866E-01 a       107     0     6     1     7
  5.6638300115633922E-01 a       108     0     6     1     8
  1.2213600452040414E+00 a       109     0     6     1     9
 -1.2050360598420331E+00 a       110     0     6     1    10
  1.1607978442237915E-01 a       111     0     6     1    11
  4.2129189280504820E-01 a       112     0     6     1    12
 -1.1025217451520082E+00 a       113     0     6     1    13
 -1.2702628711023876E+00 a       114     0     6     1    14
 -1.4663289862494702E+00 a       115     0     6     1    15
 -4.0629579990712350E-01 a       116     0     6     1    16
  1.1278989527244074E+00 a       117     0     6     1    17
 -9.2213036887614019E-01 a       118     0     6     1    18
 -3.6055574343599023E-01 a       119     0     6     1    19
 -2.4658486167832767E+00 a       120     0     6     1    20
  5.1143238084379694E-01 a       121     0     7     1     1
 -2.1567196638220962E+00 a       122     0     7     1     2
 -7.0173895438952805E-01 a       123     0     7     1     3
  2.2954009567329510E+00 a       124     0     7     1     4
  2.0303568833110224E+00 a       125     0     7     1     5
 -1.8374450229531389E-01 a       126     0     7     1     6
 -1.5134860472788587E+00 a       127     0     7     1     7
  1.9547728016644890E+00 a       128     0     7     1     8
 -1.2576660432283748E+00 a       129     0     7     1     9
  6.4307979667765539E-02 a       130     0     7     1    10
 -3.7383634512867553E-01 a       131     0     7     1    11
 -7.0200104302318567E-01 a       132     0     7     1    12
 -1.1488639827275640E+00 a       133     0     7     1    13
  4.2817487107115593E-01 a       134     0     7     1    14
 -2.3379067256217505E+00 a       135     0     7     1    15
 -2.3253032363086587E-01 a       136     0     7     1    16
  1.9581073811053167E+00 a       137     0     7     1    17
 -7.3008377088524301E-01 a       138     0     7     1    18
  9.5295911227188623E-01 a       139     0     7     1    19
  8.2115540797585107E-01 a       140     0     7     1    20
  7.0061055817736684E-01 a       141     0     8     1     1
 -1.7491867121210422E-01 a       142     0     8     1     2
  1.3654514864523790E+00 a       143     0     8     1     3
 -1.5784783965368529E-01 a       144     0     8     1     4
  1.5110803808055992E-01 a       145     0     8     1     5
 -2.0096928696932412E+00 a       146     0     8     1     6
 -2.1221111607095045E-01 a       147     0     8     1     7
  4.1604201377921296E-01 a       148     0     8     1     8
  2.5219244171937349E-01 a       149     0     8     1     9
  1.3294460727392995E-01 a       150     0     8     1    10
 -6.2253693711269942E-01 a       151     0     8     1    11
  1.3375976900563575E+00 a       152     0     8     1    12
 -1.1462575901805454E+00 a       153     0     8     1    13
 -2.4337061758390006E+00 a       154     0     8     1    14
 -3.1786474521349222E+00 a       155     0     8     1    15
 -3.8074044699328163E-01 a       156     0     8     1    16
  1.6191245592353722E+00 a       157     0     8     1    17
  4.1576654205446262E-01 a       158     0     8     1    18
  2.7888063904941202E-01 a       159     0     8     1    19
 -5.0989197494669092E-01 a       160     0     8     1    20
 -1.8501082834344458E+00 a       161     0     9     1     1
  2.0436139050745392E-01 a       162     0     9     1     2
 -3.5663403067368366E-01 a       163     0     9     1     3
  1.4345983298020408E+00 a       164     0     9     1     4
  1.9429749363490953E+00 a       165     0     9     1     5
  1.2554047069496825E+00 a       166     0     9     1     6
 -7.5481605126894080E-01 a       167     0     9     1     7
 -1.8619683258718658E+00 a       168     0     9     1     8
 -2.5932400823188961E-01 a       169     0     9     1     9
 -5.2173759553095522E-01 a       170     0     9     1    10
 -1.9115491944452201E-01 a       171     0     9     1    11
  8.8470857277275250E-01 a       172     0     9     1    12
 -2.9446638908280987E-01 a       173     0     9     1    13
 -1.0637051342536357E+00 a       174     0     9     1    14
  5.4028564280492963E-01 a       175     0     9     1    15
  7.3655084354177647E-01 a       176     0     9     1    16
  7.9634807560799781E-01 a       177     0     9     1    17
  2.2450637005481938E-01 a       178     0     9     1    18
  1.4293927214519131E+00 a       179     0     9     1    19
 -5.9112109605037211E-01 a       180     0     9     1    20
  6.0843588863467124E-01 a       181     0    10     1     1
  1.1915082191266080E+00 a       182     0    10     1     2
  7.2867403668947658E-02 a       183     0    10     1     3
  2.7433091181503644E-01 a       184     0    10     1     4
  8.0565629690343321E-01 a       185     0    10     1     5
  6.5255485409641634E-01 a       186     0    10     1     6
 -5.9288173882298068E-01 a       187     0    10     1     7
  2.1527855061687956E-01 a       188     0    10     1     8
 -1.1589176253815823E+00 a       189     0    10     1     9
 -1.9393161254040478E-01 a       190     0    10     1    10
 -8.1563603007383800E-01 a       191     0    10     1    11
 -8.8026259887346614E-01 a       192     0    10     1    12
  1.0553226034149643E+00 a       193     0    10     1    13
 -6.3834673321678481E-01 a       194     0    10     1    14
  2.2547096197181446E-01 a       195     0    10     1    15
 -8.2187084876381200E-01 a       196     0    10     1    16
 -5.2721252407927333E-01 a       197     0    10     1    17
  3.9702976570540227E-01 a       198     0    10     1    18
  1.6186285060355110E+00 a       199     0    10     1    19
 -1.7530400514340538E-01 a       200     0    10     1    20
  2.9289778486896694E+00 a       201     0    11     1     1
 -1.2735867768631750E+00 a       202     0    11     1     2
  9.0342781249238313E-01 a       203     0    11     1     3
 -9.0355781254531076E-01 a       204     0    11     1     4
 -1.3147358903154751E+00 a       205     0    11     1     5
  1.8239727826379024E+00 a       206     0    11     1     6
  1.4170590114431761E-01 a       207     0    11     1     7
  5.1411227718174035E-01 a       208     0    11     1     8
  2.7279164611790612E+00 a       209     0    11     1     9
 -4.0119458744757477E+00 a       210     0    11     1    10
  6.6278872225304730E-01 a       211     0    11     1    11
  2.7320013622265544E+00 a       212     0    11     1    12
  1.8750237855840730E+00 a       213     0    11     1    13
  1.4947826510939848E+00 a       214     0    11     1    14
 -5.5860491516518906E-01 a       215     0    11     1    15
  3.6349876282004584E-01 a       216     0    11     1    16
  4.9259234659846390E-01 a       217     0    11     1    17
  3.1699534601603192E+00 a       218     0    11     1    18
 -2.8281652426129402E+00 a       219     0    11     1    19
 -2.6306889482556466E+00 a       220     0    11     1    20
  1.7421604537345172E+00 a       221     0    12     1     1
  1.1258794423980978E-01 a       222     0    12     1     2
 -6.9770107494896172E-01 a       223     0    12     1     3
 -2.1609668552812771E+00 a       224     0    12     1     4
  1.1162520570940317E+00 a       225     0    12     1     5
  4.5401309461098016E+00 a       226     0    12     1     6
 -1.1408411101818452E+00 a       227     0    12     1     7
  1.9217916995834444E-01 a       228     0    12     1     8
  1.3380585318703737E+00 a       229     0    12     1     9
 -7.1383852027404382E-01 a       230     0    12     1    10
 -2.1224953507366420E-01 a       231     0    12     1    11
  4.2681802150063469E-01 a       232     0    12     1    12
  1.6884457178254424E+00 a       233     0    12     1    13
  2.5547177635093576E-02 a       234     0    12     1    14
  9.3791752612781398E-01 a       235     0    12     1    15
 -1.0668847608788770E+00 a       236     0    12     1    16
  9.5734948861185676E-01 a       237     0    12     1    17
 -6.7972839975951593E-01 a       238     0    12     1    18
  1.7250361637598068E+00 a       239     0    12     1    19
  1.0502150180958307E+00 a       240     0    12     1    20
 -7.8347998288091109E-02 a       241     0    13     1     1
  1.4169991349122251E+00 a       242     0    13     1     2
  4.6213089500656140E-01 a       243     0    13     1     3
 -8.6469973209015993E-01 a       244     0    13     1     4
  1.6160425833665322E+00 a       245     0    13     1     5
 -8.0392316588301138E-01 a       246     0    13     1     6
  4.0827117908435395E-01 a       247     0    13     1     7
 -1.5800832687929436E+00 a       248     0    13     1     8
  7.1280892526499384E-01 a       249     0    13     1     9
  1.4033449795377677E+00 a       250     0    13     1    10
  7.8338874311889417E-01 a       251     0    13     1    11
  2.0942205696741492E+00 a       252     0    13     1    12
 -1.2449339169425331E+00 a       253     0    13     1    13
  1.3152734007194309E+00 a       254     0    13     1    14
  1.0833881730128483E+00 a       255     0    13     1    15
  2.0398688740547395E+00 a       256     0    13     1    16
 -2.1584490794066835E-01 a       257     0    13     1    17
  1.9432231041874462E-01 a       258     0    13     1    18
 -1.8246656343362437E+00 a       259     0    13     1    19
 -2.1892181906729280E-01 a       260     0    13     1    20
  6.5006662987868302E-01 a       261     0    14     1     1
  3.3386841765700342E-01 a       262     0    14     1     2
 -8.6181866552606595E-02 a       263     0    14     1     3
  9.6665459387465269E-01 a       264     0    14     1     4
  1.8701878258842330E+00 a       265     0    14     1     5
 -1.4916059217182691E+00 a       266     0    14     1     6
  1.5897214162138709E+00 a       267     0    14     1     7
  1.2838275214275383E+00 a       268     0    14     1     8
  2.2356069417276614E+00 a       269     0    14     1     9
  2.6862784075595697E-01 a       270     0    14     1    10
  2.1940308312810769E-02 a       271     0    14     1    11
  5.1958722991958606E-01 a       272     0    14     1    12
  2.6264442045310626E-01 a       273     0    14     1    13
 -7.2107608564159931E-01 a       274     0    14     1    14
  6.9002183189413058E-01 a       275     0    14     1    15
  7.4695450871018976E-01 a       276     0    14     1    16
 -8.3777475895158038E-01 a       277     0    14     1    17
  4.0434847182762462E-01 a       278     0    14     1    18
 -1.9568726538308512E-01 a       279     0    14     1    19
  2.4748002915489964E-01 a       280     0    14     1    20
  1.0505615747505976E+00 a       281     0    15     1     1
  2.9334605513427686E-01 a       282     0    15     1     2
 -1.1984841138024284E-01 a       283     0    15     1     3
 -1.0980297282641105E+00 a       284     0    15     1     4
 -1.3520753355447768E+00 a       285     0    15     1     5
 -9.3605173777906137E-01 a       286     0    15     1     6
  5.9930537884294544E-01 a       287     0    15     1     7
 -1.0715820628712311E+00 a       288     0    15     1     8
 -6.2527831152240920E-01 a       289     0    15     1     9
  1.5629730278144793E+00 a       290     0    15     1    10
  9.2059236469833133E-02 a       291     0    15     1    11
 -1.2350013925845689E-01 a       292     0    15     1    12
  1.7805940917360112E+00 a       293     0    15     1    13
  1.2982240493043173E+00 a       294     0    15     1    14
  2.6920747242060821E+00 a       295     0    15     1    15
  6.0441723394319491E-01 a       296     0    15     1    16
  3.1033630712350690E-01 a       297     0    15     1    17
  1.9712570979220818E+00 a       298     0    15     1    18
 -1.1296797293051439E+00 a       299     0    15     1    19
 -9.2357031975504378E-01 a       300     0    15     1    20
 -2.1784434270032259E-02 a       301     0    16     1     1
  1.1923310414793404E+00 a       302     0    16     1     2
  1.6638798951220863E+00 a       303     0    16     1     3
 -3.5137190045554867E-01 a       304     0    16     1     4
  1.1913864968062539E-01 a       305     0    16     1     5
  1.0403902225606598E+00 a       306     0    16     1     6
 -8.5388503826811835E-01 a       307     0    16     1     7
  2.5914758088382581E+00 a       308     0    16     1     8
  1.0828029483407768E+00 a       309     0    16     1     9
 -1.8033102333614945E-01 a       310     0    16     1    10
 -1.8537113005324501E+00 a       311     0    16     1    11
 -4.4040119400863098E-01 a       312     0    16     1    12
  1.2181301486664400E-01 a       313     0    16     1    13
  1.7369753252938802E-01 a       314     0    16     1    14
  1.3771480921997854E+00 a       315     0    16     1    15
  1.3607901997176564E+00 a       316     0    16     1    16
  1.4703247328950035E+00 a       317     0    16     1    17
  7.2647762278248429E-01 a       318     0    16     1    18
  3.8978401553230451E+00 a       319     0    16     1    19
  3.0027478185680949E+00 a       320     0    16     1    20
 -8.3706648924096894E-01 a       321     0    17     1     1
  4.1461662953859507E-01 a       322     0    17     1     2
 -2.4832836051910299E+00 a       323     0    17     1     3
 -7.4132697134365400E-01 a       324     0    17     1     4
  2.1228012848320141E-01 a       325     0    17     1     5
 -1.5447753494458731E+00 a       326     0    17     1     6
 -6.8611211869011834E-01 a       327     0    17     1     7
 -1.5407616987537345E-01 a       328     0    17     1     8
 -1.7383849649457483E+00 a       329     0    17     1     9
 -1.9595360757283944E-01 a       330     0    17     1    10
  8.8651575889503098E-01 a       331     0    17     1    11
 -4.1949580029408839E-01 a       332     0    17     1    12
  2.3899373224704151E-01 a       333     0    17     1    13
 -2.9843651237681530E+00 a       334     0    17     1    14
  1.7972340422039170E+00 a       335     0    17     1    15
  1.1758618680274251E+00 a       336     0    17     1    16
 -1.5447049651507667E+00 a       337     0    17     1    17
  5.8350971280613528E-01 a       338     0    17     1    18
 -2.2722691400851236E+00 a       339     0    17     1    19
  1.6831499459717883E-01 a       340     0    17     1    20
 -6.0128827873423629E-01 a       341     0    18     1     1
  9.3995280268251569E-01 a       342     0    18     1     2
  2.1344729229184769E+00 a       343     0    18     1     3
 -2.3307163559923643E+00 a       344     0    18     1     4
  7.3746995699644280E-01 a       345     0    18     1     5
  2.6214063597713042E+00 a       346     0    18     1     6
 -4.8293077247797228E-01 a       347     0    18     1     7
  1.3573619073172876E+00 a       348     0    18     1     8
 -1.1616079333663882E+00 a       349     0    18     1     9
  1.8168427236762574E+00 a       350     0    18     1    10
  2.1502063374305123E+00 a       351     0    18     1    11
  1.3347784926127153E+00 a       352     0    18     1    12
 -7.8332901937796418E-01 a       353     0    18     1    13
 -7.1813649480307731E-02 a       354     0    18     1    14
 -1.6829001894174850E-01 a       355     0    18     1    15
 -1.5030128850972051E+00 a       356     0    18     1    16
 -3.9859182245296659E-01 a       357     0    18     1    17
 -4.4189294607008961E-01 a       358     0    18     1    18
  4.3719941676468261E+00 a       359     0    18     1    19
  4.0471314059004487E-01 a       360     0    18     1    20
 -2.4817324448298379E+00 a       361     0    19     1     1
 -1.2382588355019694E-01 a       362     0    19     1     2
  1.1854682200500812E+00 a       363     0    19     1     3
 -2.5647059446966778E+00 a       364     0    19     1     4
  3.8675466206526798E+00 a       365     0    19     1     5
 -1.4673332145041171E+00 a       366     0    19     1     6
 -3.7738964063599734E+00 a       367     0    19     1     7
  9.5501009413872229E-01 a       368     0    19     1     8
  7.6868462842921936E-01 a       369     0    19     1     9
  1.7544816427810223E-01 a       370     0    19     1    10
 -1.2973820633761513E+00 a       371     0    19     1    11
  1.4306243306335813E+00 a       372     0    19     1    12
 -2.0474017402283406E+00 a       373     0    19     1    13
 -4.5825900717872314E-01 a       374     0    19     1    14
  1.6900913518184577E+00 a       375     0    19     1    15
 -8.6188535461755866E-01 a       376     0    19     1    16
 -1.0293318371103994E+00 a       377     0    19     1    17
  1.7865136701022415E+00 a       378     0    19     1    18
  7.7800267944602819E-01 a       379     0    19     1    19
  1.3454647095673395E+00 a       380     0    19     1    20
  9.3779455898041864E-01 a       381     0    20     1     1
 -3.3505222759169713E+00 a       382     0    20     1     2
  1.2917144550833826E-01 a       383     0    20     1     3
 -2.8659001227799963E+00 a       384     0    20     1     4
  1.3127766339028648E+00 a       385     0    20     1     5
 -1.2426722832898092E+00 a       386     0    20     1     6
 -4.5199897916303206E-01 a       387     0    20     1     7
 -1.7015136569667495E+00 a       388     0    20     1     8
 -7.2204599559189064E-01 a       389     0    20     1     9
  1.3535774550264474E+00 a       390     0    20     1    10
  1.7348692208647838E+00 a       391     0    20     1    11
 -5.7993477009162762E-02 a       392     0    20     1    12
  7.5495368131007567E-01 a       393     0    20     1    13
 -1.7842426410193637E+00 a       394     0    20     1    14
  1.7586957437701571E+00 a       395     0    20     1    15
 -9.2372824815627597E-01 a       396     0    20     1    16
 -6.3342616508802851E-01 a       397     0    20     1    17
  1.4778774821705132E-02 a       398     0    20     1    18
 -9.9631294352778965E-01 a       399     0    20     1    19
  1.0424153790624628E+00 a       400     0    20     1    20
 -1.8966640514478443E+00 a       401     0    21     1     1
  1.3776351148372878E+00 a       402     0    21     1     2
 -7.3832140350530095E-01 a       403     0    21     1     3
  1.3135419958920111E+00 a       404     0    21     1     4
 -5.2543933330745074E-01 a       405     0    21     1     5
 -1.6798924295048430E+00 a       406     0    21     1     6
  4.0832303205284484E-02 a       407     0    21     1     7
 -3.6554905781500185E-01 a       408     0    21     1     8
  8.9052742597075385E-01 a       409     0    21     1     9
  1.7131920311379192E+00 a       410     0    21     1    10
 -7.5908152900403458E-01 a       411     0    21     1    11
  1.5227067332417843E+00 a       412     0    21     1    12
 -1.0237676541258234E+00 a       413     0    21     1    13
 -1.0294687961714104E+00 a       414     0    21     1    14
 -2.8068057649032649E+00 a       415     0    21     1    15
 -9.3546576328071718E-01 a       416     0    21     1    16
 -1.7876494107503154E+00 a       417     0    21     1    17
 -1.1186002587242827E+00 a       418     0    21     1    18
 -1.2845374521829056E+00 a       419     0    21     1    19
  1.0807033196761766E+00 a       420     0    21     1    20
 -6.7273209579033477E-01 a       421     0    22     1     1
  1.7245647441898464E+00 a       422     0    22     1     2
  5.8193569587172561E-02 a       423     0    22     1     3
 -2.5974026527858203E+00 a       424     0    22     1     4
 -8.2312419355124067E-01 a       425     0    22     1     5
  1.8312870456271675E+00 a       426     0    22     1     6
  2.1620042872731888E+00 a       427     0    22     1     7
 -1.3923238031708001E+00 a       428     0    22     1     8
 -2.5149706284463051E+00 a       429     0    22     1     9
 -7.1113640790423494E-01 a       430     0    22     1    10
 -1.2220646200618390E+00 a       431     0    22     1    11
  2.0163040247964457E+00 a       432     0    22     1    12
  6.2612566710898199E-01 a       433     0    22     1    13
  7.9589342955719469E-02 a       434     0    22     1    14
 -1.5319278133426557E+00 a       435     0    22     1    15
  1.3842082976637420E+00 a       436     0    22     1    16
 -1.7457796497584860E-01 a       437     0    22     1    17
  2.0193685840852682E+00 a       438     0    22     1    18
 -1.5407390982231799E+00 a       439     0    22     1    19
 -1.8615054083133304E+00 a       440     0    22     1    20
  5.6764499282275493E-01 a       441     0    23     1     1
 -1.7178361006853798E-01 a       442     0    23     1     2
  5.8549127926598021E-01 a       443     0    23     1     3
  1.7254251672168444E+00 a       444     0    23     1     4
 -2.3399248406600215E+00 a       445     0    23     1     5
 -1.2323522831542182E+00 a       446     0    23     1     6
 -1.2128450863275959E+00 a       447     0    23     1     7
 -7.6510847431877449E-01 a       448     0    23     1     8
 -1.6203877474756341E+00 a       449     0    23     1     9
  3.9918862079748418E-01 a       450     0    23     1    10
  6.8140184133577608E-01 a       451     0    23     1    11
  1.0284753270289173E+00 a       452     0    23     1    12
 -7.2459687498482994E-01 a       453     0    23     1    13
 -7.9632998700402280E-01 a       454     0    23     1    14
 -7.7910056838666664E-01 a       455     0    23     1    15
  1.5319775295758951E+00 a       456     0    23     1    16
  5.4262923506723115E-01 a       457     0    23     1    17
 -6.8627749347902944E-01 a       458     0    23     1    18
 -1.4191033745872261E+00 a       459     0    23     1    19
 -1.4668648632489028E+00 a       460     0    23     1    20
 -2.0759611993215703E+00 a       461     0    24     1     1
 -2.2620937161715626E+00 a       462     0    24     1     2
 -1.6632003697682374E+00 a       463     0    24     1     3
  1.9020052688702038E+00 a       464     0    24     1     4
  1.2334406649038261E+00 a       465     0    24     1     5
  1.0386581065739755E+00 a       466     0    24     1     6
  1.8399474925205697E+00 a       467     0    24     1     7
  3.4180762361065598E+00 a       468     0    24     1     8
 -2.8437278945285924E+00 a       469     0    24     1     9
  2.5738474242554967E+00 a       470     0    24     1    10
  3.5712283867655997E-01 a       471     0    24     1    11
 -2.2009974199927118E-01 a       472     0    24     1    12
 -1.3052271178224184E+00 a       473     0    24     1    13
  4.0263572318785718E-01 a       474     0    24     1    14
  1.8883190725912484E+00 a       475     0    24     1    15
 -6.6537441653939589E-01 a       476     0    24     1    16
 -3.1651470879565982E+00 a       477     0    24     1    17
 -9.9863466818599467E-01 a       478     0    24     1    18
 -5.1773295863060641E-02 a       479     0    24     1    19
 -2.9769267816943397E+00 a       480     0    24     1    20
 -3.7755475150768747E-01 a       481     0    25     1     1
  3.4774298502215295E-01 a       482     0    25     1     2
  3.3605893548365993E+00 a       483     0    25     1     3
  2.0059571009620956E+00 a       484     0    25     1     4
  2.6355639673361004E+00 a       485     0    25     1     5
 -3.6027322706699429E+00 a       486     0    25     1     6
  1.9786869732948822E+00 a       487     0    25     1     7
  2.0911472725834939E+00 a       488     0    25     1     8
  6.1481486060063795E-01 a       489     0    25     1     9
 -1.4116778760254658E+00 a       490     0    25     1    10
 -2.1196864943587029E-01 a       491     0    25     1    11
 -1.0117627329046370E+00 a       492     0    25     1    12
 -2.1868015701827801E+00 a       493     0    25     1    13
  8.2503591734518478E-01 a       494     0    25     1    14
 -2.0663044819379914E+00 a       495     0    25     1    15
  2.1586741726174172E+00 a       496     0    25     1    16
  1.9046383090779970E+00 a       497     0    25     1    17
  4.7277059993556492E-01 a       498     0    25     1    18
 -1.5228296045620833E+00 a       499     0    25     1    19
  1.0471487887530244E+00 a       500     0    25     1    20
  1.2937477689095698E+00 a       501     0    26     1     1
  7.4172616006292702E-01 a       502     0    26     1     2
  2.0942493380956471E+00 a       503     0    26     1     3
  3.0933915100256021E-01 a       504     0    26     1     4
  1.1034364413581843E+00 a       505     0    26     1     5
 -1.9235560886724948E-01 a       506     0    26     1     6
  1.0014669724692369E+00 a       507     0    26     1     7
  5.0127382927303366E-01 a       508     0    26     1     8
 -1.0374064098215252E+00 a       509     0    26     1     9
 -3.9689591557417128E+00 a       510     0    26     1    10
  5.5179757826933840E-01 a       511     0    26     1    11
 -2.5966537920862280E+00 a       512     0    26     1    12
  2.2758010213771143E+00 a       513     0    26     1    13
  2.1723887478162524E-01 a       514     0    26     1    14
 -1.6045471182375670E+00 a       515     0    26     1    15
 -3.1027302242629160E+00 a       516     0    26     1    16
 -8.6188275785594526E-01 a       517     0    26     1    17
 -8.3221167408548541E-02 a       518     0    26     1    18
 -2.2797612469505317E+00 a       519     0    26     1    19
  1.0929513966565017E+00 a       520     0    26     1    20
 -1.5541906514449113E+00 a       521     0    27     1     1
  2.5036375485033835E+00 a       522     0    27     1     2
  3.8015513304377607E-01 a       523     0    27     1     3
  1.2083535761827617E+00 a       524     0    27     1     4
 -3.5796652700161763E-01 a       525     0    27     1     5
  1.6619896974525168E+00 a       526     0    27     1     6
 -4.5101651272743792E-01 a       527     0    27     1     7
  1.2310331448680372E+00 a       528     0    27     1     8
 -1.8838583506648754E+00 a       529     0    27     1     9
 -3.6733076801944897E-01 a       530     0    27     1    10
