################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3080754985205528E+01 a        72     0     4     1    12
 -4.2250062320685116E+00 a        73     0     4     1    13
 -6.8167006075157257E+00 a        74     0     4     1    14
 -9.2810406733580975E-01 a        75     0     4     1    15
 -1.4545062980515169E+00 a        76     0     4     1    16
  8.2593343555959509E-01 a        77     0     4     1    17
  1.8097203767749679E+01 a        78     0     4     1    18
 -4.1518934159395124E+00 a        79     0     4     1    19
 -3.1280274261697776E+00 a        80     0     4     1    20
  4.4377399587341526E-01 a        81     0     5     1     1
  1.9142210043247033E+01 a        82     0     5     1     2
  1.1510982025940637E+01 a        83     0     5     1     3
  2.6561788122609414E+01 a        84     0     5     1     4
  2.6439269718171325E+01 a        85     0     5     1     5
 -7.4839931527312125E+00 a        86     0     5     1     6
  7.1124076147133097E+00 a        87     0     5     1     7
  2.8941108228368582E+00 a        88     0     5     1     8
  9.2330361213481567E+00 a        89     0     5     1     9
 -1.2603997698237816E+01 a        90     0     5     1    10
 -3.9375708073422926E+00 a        91     0     5     1    11
  8.5412889941572878E+00 a        92     0     5     1    12
  1.4658131930545590E+01 a        93     0     5     1    13
  1.0864590529848333E+00 a        94     0     5     1    14
 -8.8066033472638026E+00 a        95     0     5     1    15
 -5.6773948730342383E+00 a        96     0     5     1    16
  8.3482034650854029E+00 a        97     0     5     1    17
 -7.7578850977593454E+00 a        98     0     5     1    18
 -5.0443190928733257E+00 a        99     0     5     1    19
  1.1125724556445238E+01 a       100     0     5     1    20
 -8.2196720308835722E+00 a       101     0     6     1     1
  3.3229756136923272E+00 a       102     0     6     1     2
 -4.2299236007608600E+00 a       103     0     6     1     3
 -4.6998721186520438E+00 a       104     0     6     1     4
  8.7593697685781500E+00 a       105     0     6     1     5
 -1.5518077557210836E+01 a       106     0     6     1     6
  9.2685763986483707E+00 a       107     0     6     1     7
  2.0427832541789646E+00 a       108     0     6     1     8
 -1.8883481537184966E+01 a       109     0     6     1     9
 -1.4633838778136006E+01 a       110     0     6     1    10
  9.7207746443680465E-01 a       111     0     6     1    11
 -5.2164193611260172E+00 a       112     0     6     1    12
  9.9173382763005833E+00 a       113     0     6     1    13
  9.7088817644250724E+00 a       114     0     6     1    14
  5.4938047403317896E+00 a       115     0     6     1    15
  9.5084267276791756E+00 a       116     0     6     1    16
  3.1783018538277941E+00 a       117     0     6     1    17
 -1.0431880141468758E+01 a       118     0     6     1    18
 -6.9897070680634288E+00 a       119     0     6     1    19
 -1.1493217509282214E+01 a       120     0     6     1    20
 -6.6347920072136253E+00 a       121     0     7     1     1
 -1.1374291397670985E+01 a       122     0     7     1     2
 -4.3748569912857720E+00 a       123     0     7     1     3
  6.2870204765611311E+00 a       124     0     7     1     4
  4.5554357528904008E+00 a       125     0     7     1     5
 -5.9201349566130004E+00 a       126     0     7     1     6
  6.0681726400675799E+00 a       127     0     7     1     7
 -4.0746896128201104E+00 a       128     0     7     1     8
 -6.2607324252110468E+00 a       129     0     7     1     9
 -5.4602704863797218E+00 a       130     0     7     1    10
  4.3419178503545979E+00 a       131     0     7     1    11
 -3.8756972466983175E+00 a       132     0     7     1    12
  7.5785174187529272E+00 a       133     0     7     1    13
  1.0394154304801392E+01 a       134     0     7     1    14
 -4.5024570318976496E+00 a       135     0     7     1    15
 -1.9904382813950040E+01 a       136     0     7     1    16
  1.2805086027118618E+01 a       137     0     7     1    17
 -1.0479123278062970E+00 a       138     0     7     1    18
  1.3668250267685025E+00 a       139     0     7     1    19
  1.2092219999684193E+01 a       140     0     7     1    20
 -8.9411350726605843E+00 a       141     0     8     1     1
 -8.0773030399361467E-01 a       142     0     8     1     2
 -2.4942227177606622E+00 a       143     0     8     1     3
 -2.5240327435945122E+00 a       144     0     8     1     4
  6.8958206958472867E-01 a       145     0     8     1     5
 -6.2407297334561884E-01 a       146     0     8     1     6
  4.3427076212192768E+00 a       147     0     8     1     7
 -3.0601062054800874E+00 a       148     0     8     1     8
  1.8784706388812253E+00 a       149     0     8     1     9
  1.8163019656074284E+00 a       150     0     8     1    10
 -4.8087126579997896E+00 a       151     0     8     1    11
 -2.9785879716606525E+00 a       152     0     8     1    12
  4.0827044703531401E+00 a       153     0     8     1    13
 -7.3674383408445960E+00 a       154     0     8     1    14
  3.0624779216152649E+00 a       155     0     8     1    15
  9.9207619620708893E+00 a       156     0     8     1    16
  4.6310031482026943E+00 a       157     0     8     1    17
 -2.5169705855070732E+00 a       158     0     8     1    18
 -3.9602743644644653E+00 a       159     0     8     1    19
 -9.3828144318926043E-01 a       160     0     8     1    20
  3.3992540466299723E+00 a       161     0     9     1     1
  6.9187103393278466E+00 a       162     0     9     1     2
 -4.5525858992503423E+00 a       163     0     9     1     3
  8.8725115200390761E+00 a       164     0     9     1     4
  4.1348409375629043E+00 a       165     0     9     1     5
 -1.6174791425798021E+00 a       166     0     9     1     6
 -1.1303451841948313E+01 a       167     0     9     1     7
 -2.6472129920631020E+00 a       168     0     9     1     8
 -4.8365339666374316E+00 a       169     0     9     1     9
  3.8390306426550311E+00 a       170     0     9     1    10
 -3.6758807896206234E+00 a       171     0     9     1    11
  5.4929172797650516E-01 a       172     0     9     1    12
 -3.0135187846023697E+00 a       173     0     9     1    13
  4.2102196331765646E-01 a       174     0     9     1    14
 -4.0239468833097582E+00 a       175     0     9     1    15
  1.6654852295085774E+01 a       176     0     9     1    16
  3.3465017787621245E+00 a       177     0     9     1    17
 -1.7969242428022394E+00 a       178     0     9     1    18
 -9.6732478712537073E-01 a       179     0     9     1    19
  4.8725241311535532E+00 a       180     0     9     1    20
  4.2768466237183000E-01 a       181     0    10     1     1
 -2.4827477077542994E+00 a       182     0    10     1     2
  1.1124698522757475E+01 a       183     0    10     1     3
  1.5936461017594414E+00 a       184     0    10     1     4
 -2.8025654635434725E+00 a       185     0    10     1     5
 -2.8548868186523508E+00 a       186     0    10     1     6
 -1.5626941619416466E+00 a       187     0    10     1     7
 -1.5115664343551736E+00 a       188     0    10     1     8
 -8.7910601567147779E+00 a       189     0    10     1     9
  1.1684565604952367E+01 a       190     0    10     1    10
  2.5315123469250262E+00 a       191     0    10     1    11
  4.5353609861454747E-01 a       192     0    10     1    12
  8.3970699416815826E+00 a       193     0    10     1    13
 -1.0346487454841007E+00 a       194     0    10     1    14
  3.8220939302495403E+00 a       195     0    10     1    15
 -9.4007353953296793E+00 a       196     0    10     1    16
 -8.2115303005091143E+00 a       197     0    10     1    17
  1.9412369648291183E+00 a       198     0    10     1    18
 -3.5310911541214742E+00 a       199     0    10     1    19
  2.0684855198793790E+00 a       200     0    10     1    20
 -3.3632802856253599E+00 a       201     0    11     1     1
 -7.2905114338971959E+00 a       202     0    11     1     2
  5.9352486512254670E+00 a       203     0    11     1     3
 -1.1717687584959631E+00 a       204     0    11     1     4
 -2.6267741653772236E-01 a       205     0    11     1     5
  3.0866863188772947E-01 a       206     0    11     1     6
  5.9267729566557712E+00 a       207     0    11     1     7
  6.7921629550948059E-01 a       208     0    11     1     8
  5.8263926335791663E+00 a       209     0    11     1     9
 -2.4364987523196113E+00 a       210     0    11     1    10
  4.3943193730660033E+00 a       211     0    11     1    11
  7.5719314371553290E+00 a       212     0    11     1    12
  5.7751414650865103E+00 a       213     0    11     1    13
  4.5655912992504999E-01 a       214     0    11     1    14
  3.9376707116750227E+00 a       215     0    11     1    15
 -2.1653098514598252E+01 a       216     0    11     1    16
  9.7634048934403221E+00 a       217     0    11     1    17
  2.9772631521403445E+00 a       218     0    11     1    18
  4.1523517388929537E-01 a       219     0    11     1    19
  6.9675825419317343E+00 a       220     0    11     1    20
 -8.0555375262597479E+00 a       221     0    12     1     1
  6.9509549157925710E+00 a       222     0    12     1     2
 -3.6629050449361298E+00 a       223     0    12     1     3
 -8.0254682778470094E+00 a       224     0    12     1     4
 -6.6608507585133996E+00 a       225     0    12     1     5
 -3.6564024428854052E+00 a       226     0    12     1     6
  2.4747822846029748E+00 a       227     0    12     1     7
 -4.1303293266362946E+00 a       228     0    12     1     8
 -1.6925748175880816E+01 a       229     0    12     1     9
 -2.1327715197236401E+00 a       230     0    12     1    10
 -1.2281827069345703E+00 a       231     0    12     1    11
 -2.0840799331232943E-01 a       232     0    12     1    12
 -5.9215967462232602E+00 a       233     0    12     1    13
 -1.4943061902137678E+00 a       234     0    12     1    14
  6.5302979601034616E+00 a       235     0    12     1    15
 -6.7390085320250581E-01 a       236     0    12     1    16
 -6.5717812482643607E+00 a       237     0    12     1    17
  2.5177563061284465E+00 a       238     0    12     1    18
  6.1519723545515381E+00 a       239     0    12     1    19
  2.5724490333967793E+00 a       240     0    12     1    20
 -6.9395981745212545E+00 a       241     0    13     1     1
  1.4782229548313170E+00 a       242     0    13     1     2
  2.9997484170102040E+00 a       243     0    13     1     3
 -5.3891639804973321E+00 a       244     0    13     1     4
  2.2482232227329895E+01 a       245     0    13     1     5
  1.3857060214648598E+01 a       246     0    13     1     6
 -1.3544574465630987E+01 a       247     0    13     1     7
 -3.4451315334547346E+01 a       248     0    13     1     8
 -2.1487356445657063E+01 a       249     0    13     1     9
 -3.6624452998479802E+00 a       250     0    13     1    10
 -5.7591953811084595E+00 a       251     0    13     1    11
 -1.4246695772064713E+01 a       252     0    13     1    12
 -3.8590035095708970E+00 a       253     0    13     1    13
  2.2973466871789157E+01 a       254     0    13     1    14
 -1.3141402053439675E+01 a       255     0    13     1    15
 -6.6992519673180038E+00 a       256     0    13     1    16
 -2.9969587610701116E+00 a       257     0    13     1    17
  1.7972111827754269E+00 a       258     0    13     1    18
  6.2544045707070595E+00 a       259     0    13     1    19
 -2.1685313940263267E+01 a       260     0    13     1    20
  4.0391370486218603E-01 a       261     0    14     1     1
 -8.1187236499095405E+00 a       262     0    14     1     2
  6.1107571404122422E-02 a       263     0    14     1     3
 -4.8304845798886298E+00 a       264     0    14     1     4
 -1.6018567952060547E+01 a       265     0    14     1     5
  7.0828434618889313E-01 a       266     0    14     1     6
 -4.0093078456244653E+00 a       267     0    14     1     7
 -5.3805339704568462E+00 a       268     0    14     1     8
  4.1755551628878447E+00 a       269     0    14     1     9
  5.7012918400072552E+00 a       270     0    14     1    10
  8.9937909853740428E-01 a       271     0    14     1    11
 -9.7163064172216576E+00 a       272     0    14     1    12
  3.5986751106663579E+00 a       273     0    14     1    13
  7.3579790521581518E+00 a       274     0    14     1    14
 -7.7641368300533102E+00 a       275     0    14     1    15
  1.1661449760625162E+00 a       276     0    14     1    16
  2.3331991274819539E+00 a       277     0    14     1    17
 -1.7594192638728494E+01 a       278     0    14     1    18
 -3.9064158889227478E+00 a       279     0    14     1    19
  2.1019093943969538E+00 a       280     0    14     1    20
  1.1393262445961110E+01 a       281     0    15     1     1
  2.4661973942276902E+00 a       282     0    15     1     2
 -1.3757113551077978E+01 a       283     0    15     1     3
  1.8282380066977662E+01 a       284     0    15     1     4
  1.0921720870012319E+01 a       285     0    15     1     5
 -1.3047664286209166E+00 a       286     0    15     1     6
  2.4895812019112551E+00 a       287     0    15     1     7
 -1.0171546510041993E+00 a       288     0    15     1     8
 -1.1530321871019729E+00 a       289     0    15     1     9
  2.2650689676835158E+00 a       290     0    15     1    10
 -7.4374434772798494E+00 a       291     0    15     1    11
 -3.9304498828834994E+01 a       292     0    15     1    12
 -1.0912747692378129E+00 a       293     0    15     1    13
 -1.2322431737190957E+01 a       294     0    15     1    14
  5.3159261255606802E+00 a       295     0    15     1    15
  9.8131213676192292E-02 a       296     0    15     1    16
  1.1132593233460849E+01 a       297     0    15     1    17
  1.3747586110772088E+01 a       298     0    15     1    18
 -7.9762047528726061E+00 a       299     0    15     1    19
  5.0257789772265696E+01 a       300     0    15     1    20
 -3.2166539722742935E+00 a       301     0    16     1     1
 -7.2211928217584722E+00 a       302     0    16     1     2
 -1.7810831826197910E+00 a       303     0    16     1     3
 -4.3653154869549722E+00 a       304     0    16     1     4
 -1.1725725334862195E+01 a       305     0    16     1     5
 -2.0260999472989245E+00 a       306     0    16     1     6
 -3.8935528197550791E+00 a       307     0    16     1     7
 -1.1491926057061077E+00 a       308     0    16     1     8
  7.1816413423816670E+00 a       309     0    16     1     9
  9.3160604017117912E+00 a       310     0    16     1    10
  2.9328382299962077E+00 a       311     0    16     1    11
 -7.5753442956832453E+00 a       312     0    16     1    12
  4.3711959299455243E+00 a       313     0    16     1    13
  8.5279254622273406E+00 a       314     0    16     1    14
 -5.6325208417522816E+00 a       315     0    16     1    15
 -1.6867074316492814E+00 a       316     0    16     1    16
  7.3612293590638016E+00 a       317     0    16     1    17
 -1.6803577045343712E+01 a       318     0    16     1    18
 -6.3737449227348808E+00 a       319     0    16     1    19
 -2.9319439376111522E+00 a       320     0    16     1    20
  1.3047998964942122E+01 a       321     0    17     1     1
 -1.5412007019438954E+01 a       322     0    17     1     2
 -1.0652133976195485E+01 a       323     0    17     1     3
  1.0482765598256561E+01 a       324     0    17     1     4
  1.5931422757310765E+01 a       325     0    17     1     5
 -5.9759870409193239E+00 a       326     0    17     1     6
 -5.7715425160142191E+00 a       327     0    17     1     7
 -7.8132620795000729E-01 a       328     0    17     1     8
 -1.7267190459020856E+01 a       329     0    17     1     9
 -1.3405757294977386E+01 a       330     0    17     1    10
 -1.6236355302705977E+01 a       331     0    17     1    11
  9.2977000744789304E+00 a       332     0    17     1    12
 -3.7630572998944807E+00 a       333     0    17     1    13
  1.7428714435116035E+01 a       334     0    17     1    14
  6.6510656773807559E+00 a       335     0    17     1    15
 -5.6981864847287111E+00 a       336     0    17     1    16
  1.7117405724906739E+01 a       337     0    17     1    17
 -1.1936936509106591E+01 a       338     0    17     1    18
 -3.2538773613331595E+00 a       339     0    17     1    19
  9.0599174366371642E+00 a       340     0    17     1    20
 -3.5661531313720879E+01 a       341     0    18     1     1
  3.5389379662946929E-01 a       342     0    18     1     2
 -1.6209393737695486E+01 a       343     0    18     1     3
 -1.7947652497789996E+01 a       344     0    18     1     4
  2.4508754749827042E+00 a       345     0    18     1     5
  3.1374941444401601E+00 a       346     0    18     1     6
 -3.1457413402081357E+01 a       347     0    18     1     7
  2.5237123577157526E+01 a       348     0    18     1     8
  8.1790767844406354E+00 a       349     0    18     1     9
  1.9852716865574564E+01 a       350     0    18     1    10
 -7.4268015741614732E+00 a       351     0    18     1    11
 -2.3317493200205437E+01 a       352     0    18     1    12
 -2.6917264869395673E+01 a       353     0    18     1    13
 -9.8072546294810383E+00 a       354     0    18     1    14
 -4.2409932830335730E+00 a       355     0    18     1    15
 -1.8866999597682332E-01 a       356     0    18     1    16
  1.1043942286490646E+01 a       357     0    18     1    17
 -7.0617302816286420E+00 a       358     0    18     1    18
  1.4441695506963475E+01 a       359     0    18     1    19
  3.9872288657508215E-01 a       360     0    18     1    20
  1.3453833130840717E+01 a       361     0    19     1     1
  1.1647377313996362E+01 a       362     0    19     1     2
 -9.3483922983073686E+00 a       363     0    19     1     3
  1.8887914808953024E+01 a       364     0    19     1     4
 -2.1140696864149122E+00 a       365     0    19     1     5
 -1.0004197975223679E+01 a       366     0    19     1     6
 -9.2817610082590623E+00 a       367     0    19     1     7
 -9.4126179548588471E+00 a       368     0    19     1     8
 -5.9866503885051188E+00 a       369     0    19     1     9
 -2.2407802823307456E+01 a       370     0    19     1    10
 -1.7670258456278244E+01 a       371     0    19     1    11
 -1.9936302256423670E-02 a       372     0    19     1    12
 -3.5453256147166270E+00 a       373     0    19     1    13
 -6.4183421155658094E+00 a       374     0    19     1    14
  4.8213497740644131E+00 a       375     0    19     1    15
 -1.7975626563902335E+01 a       376     0    19     1    16
 -3.8684203606208399E+01 a       377     0    19     1    17
 -1.0387960750397712E+01 a       378     0    19     1    18
  3.4313071980150252E+00 a       379     0    19     1    19
  1.2866786458517934E+01 a       380     0    19     1    20
 -6.3105285025359654E+00 a       381     0    20     1     1
  2.7340736450363750E+01 a       382     0    20     1     2
  1.5010861907023413E+01 a       383     0    20     1     3
  6.0888916450693289E+00 a       384     0    20     1     4
 -5.1257939317581265E+00 a       385     0    20     1     5
  1.7170490067046703E+01 a       386     0    20     1     6
 -2.0166271632460994E+01 a       387     0    20     1     7
 -7.0670585610850951E+00 a       388     0    20     1     8
  1.8711664143111385E+01 a       389     0    20     1     9
 -1.7368569954162552E+01 a       390     0    20     1    10
 -8.0667167119812682E+00 a       391     0    20     1    11
 -2.1452870608097495E+01 a       392     0    20     1    12
  1.3500221903347454E+01 a       393     0    20     1    13
 -5.4133161255192173E+00 a       394     0    20     1    14
 -2.9100083577683030E+01 a       395     0    20     1    15
  9.7213767397462050E+00 a       396     0    20     1    16
  1.8596881462696196E+01 a       397     0    20     1    17
  3.0185337832691306E+00 a       398     0    20     1    18
  1.0038646130456460E+01 a       399     0    20     1    19
 -1.0388839121026578E+01 a       400     0    20     1    20
  1.9163407363742632E+01 a       401     0    21     1     1
 -5.2482261600725826E+00 a       402     0    21     1     2
  9.7708097404927550E+00 a       403     0    21     1     3
  1.7882482697796885E+01 a       404     0    21     1     4
 -1.7726416474590989E+00 a       405     0    21     1     5
 -2.9463326760382036E+00 a       406     0    21     1     6
  5.5179293349705505E+00 a       407     0    21     1     7
  1.1612836472339307E+01 a       408     0    21     1     8
 -5.5635953099362947E+00 a       409     0    21     1     9
  2.0496522025144913E+01 a       410     0    21     1    10
 -1.2914238338191637E+01 a       411     0    21     1    11
 -4.3968627692354696E+00 a       412     0    21     1    12
 -2.2603825847028673E+01 a       413     0    21     1    13
  1.3426168371763266E+01 a       414     0    21     1    14
 -1.2740385159020027E+00 a       415     0    21     1    15
  1.8880612498586810E+01 a       416     0    21     1    16
  1.9244741532831291E+01 a       417     0    21     1    17
  2.5122226052872026E+01 a       418     0    21     1    18
 -4.7591540055683126E+00 a       419     0    21     1    19
 -2.4483005578288623E+01 a       420     0    21     1    20
 -3.1809358678188612E+01 a       421     0    22     1     1
 -1.2288520305391218E+01 a       422     0    22     1     2
 -3.5395514106942527E+00 a       423     0    22     1     3
 -1.7732857817340506E+01 a       424     0    22     1     4
  6.9371718228338630E-01 a       425     0    22     1     5
  1.7417785189181433E+01 a       426     0    22     1     6
  8.0723630395863619E+00 a       427     0    22     1     7
 -1.0235018620391918E+01 a       428     0    22     1     8
  4.5546453898353634E-01 a       429     0    22     1     9
  1.0006680011932522E+01 a       430     0    22     1    10
  1.5708505137378774E+01 a       431     0    22     1    11
 -2.1974851722151958E+00 a       432     0    22     1    12
  4.0893730792669729E+01 a       433     0    22     1    13
  2.4788456595277648E+01 a       434     0    22     1    14
 -7.6087073566208119E+00 a       435     0    22     1    15
 -1.2770484760372504E+01 a       436     0    22     1    16
 -8.4927895150396076E+00 a       437     0    22     1    17
 -1.4615972065053848E+01 a       438     0    22     1    18
 -2.2237888359311274E+01 a       439     0    22     1    19
 -5.2541298551960551E+00 a       440     0    22     1    20
  1.6710653431001358E+01 a       441     0    23     1     1
  5.5436312330232997E+00 a       442     0    23     1     2
  1.8836786589663559E+00 a       443     0    23     1     3
 -1.8501750124228955E+01 a       444     0    23     1     4
 -2.7267620011889196E+01 a       445     0    23     1     5
 -1.5004691592237876E+01 a       446     0    23     1     6
 -1.1290032258243594E+01 a       447     0    23     1     7
 -1.3753535423589836E+01 a       448     0    23     1     8
 -2.5853543745081261E+01 a       449     0    23     1     9
  1.6134920321191927E+01 a       450     0    23     1    10
 -1.1265122360156730E+00 a       451     0    23     1    11
  2.2320921209681535E+00 a       452     0    23     1    12
  4.0342093350476127E-01 a       453     0    23     1    13
 -1.2375721354012729E+01 a       454     0    23     1    14
  2.8389716089234081E+00 a       455     0    23     1    15
  2.6442941462050918E+01 a       456     0    23     1    16
  1.0280897070490472E+01 a       457     0    23     1    17
  2.1738213715358402E+01 a       458     0    23     1    18
  5.0670473157984510E+00 a       459     0    23     1    19
 -8.4104291697047557E+00 a       460     0    23     1    20
 -9.9239845651649308E+00 a       461     0    24     1     1
 -2.3076987937067262E+01 a       462     0    24     1     2
  3.0003548847757681E+01 a       463     0    24     1     3
  6.2262262333912171E+00 a       464     0    24     1     4
 -1.3269167620288481E+01 a       465     0    24     1     5
 -8.4742871556458148E+00 a       466     0    24     1     6
  2.5914708012605626E+01 a       467     0    24     1     7
  1.1076212712639393E+01 a       468     0    24     1     8
  1.7321909107208853E+01 a       469     0    24     1     9
 -2.3779410962592365E+01 a       470     0    24     1    10
  7.8125340365610150E+00 a       471     0    24     1    11
 -1.6619656897533496E+01 a       472     0    24     1    12
 -4.1479912477229828E+00 a       473     0    24     1    13
  8.7996225426627177E+00 a       474     0    24     1    14
 -4.1375082335057028E-01 a       475     0    24     1    15
 -3.5356327684403922E+01 a       476     0    24     1    16
  1.1691384149209913E+01 a       477     0    24     1    17
 -8.2808442342789734E-01 a       478     0    24     1    18
  4.0953226992316427E+00 a       479     0    24     1    19
  6.1685930806562137E+00 a       480     0    24     1    20
  3.0817703813823742E+00 a       481     0    25     1     1
 -7.2698499926295748E+00 a       482     0    25     1     2
 -1.4752084764974146E+01 a       483     0    25     1     3
 -1.1688295609758642E+01 a       484     0    25     1     4
 -1.9828041186337741E-01 a       485     0    25     1     5
  3.9837663265369558E+00 a       486     0    25     1     6
 -1.7684643126936312E+01 a       487     0    25     1     7
  1.7932524182147478E+01 a       488     0    25     1     8
 -7.8574869190456473E+00 a       489     0    25     1     9
  1.0272162950595963E+01 a       490     0    25     1    10
  1.1289059995452786E+00 a       491     0    25     1    11
  4.9908505835244314E+00 a       492     0    25     1    12
 -1.8525351468286019E+01 a       493     0    25     1    13
  1.2348395417858020E+01 a       494     0    25     1    14
  8.9759843153570991E+00 a       495     0    25     1    15
  3.8235689679308362E+00 a       496     0    25     1    16
  6.9414894441566444E-01 a       497     0    25     1    17
  2.6154252033769292E+00 a       498     0    25     1    18
 -7.2474299127424064E+00 a       499     0    25     1    19
 -8.3915680939677024E+00 a       500     0    25     1    20
 -1.1221912890355403E+00 a       501     0    26     1     1
 -1.8250011508535469E+01 a       502     0    26     1     2
 -1.3347977049294311E+00 a       503     0    26     1     3
  6.6416582998905698E+00 a       504     0    26     1     4
  9.9373546093143634E+00 a       505     0    26     1     5
 -1.5238240524977215E+01 a       506     0    26     1     6
 -4.1955499140032799E+00 a       507     0    26     1     7
  7.0040160034953591E-01 a       508     0    26     1     8
 -1.4901135694232870E+01 a       509     0    26     1     9
 -1.3237495570464113E+00 a       510     0    26     1    10
  3.0213314952217099E+00 a       511     0    26     1    11
  1.1074072378252863E+01 a       512     0    26     1    12
 -4.7814361384350956E+00 a       513     0    26     1    13
 -8.5331591181656776E+00 a       514     0    26     1    14
  9.8250446410614796E+00 a       515     0    26     1    15
 -9.2992031409137397E+00 a       516     0    26     1    16
 -1.8316677131964099E+01 a       517     0    26     1    17
 -1.1012689956235588E+01 a       518     0    26     1    18
 -1.2353355987031373E+01 a       519     0    26     1    19
  2.3375695692770801E+01 a       520     0    26     1    20
  5.3314598630007293E+00 a       521     0    27     1     1
 -1.4315249456593568E+01 a       522     0    27     1     2
 -1.1715307086377443E+01 a       523     0    27     1     3
 -1.7123958305412099E+01 a       524     0    27     1     4
  1.4715344287140915E+00 a       525     0    27     1     5
 -1.4990070156819458E+01 a       526     0    27     1     6
  3.3383979007142490E+00 a       527     0    27     1     7
 -5.3320774179308372E-01 a       528     0    27     1     8
 -1.5515165823203970E+01 a       529     0    27     1     9
