################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.7329227714674240E+00 a        44     0     3     1     4
  1.1934477895294584E+01 a        45     0     3     1     5
  1.6728081566670873E+01 a        46     0     3     1     6
  1.0770358459019523E+01 a        47     0     3     1     7
  1.8614250741873248E+00 a        48     0     3     1     8
  1.4024641406936510E+01 a        49     0     3     1     9
 -1.4636970659171034E+01 a        50     0     3     1    10
 -1.6834608924627464E+01 a        51     0     3     1    11
  1.5731443204581608E+00 a        52     0     3     1    12
 -1.1675976717459049E+01 a        53     0     3     1    13
  1.5815943752278003E+00 a        54     0     3     1    14
 -6.1254445628574192E+00 a        55     0     3     1    15
 -1.5891612927435142E+01 a        56     0     3     1    16
 -1.5261030497745802E+01 a        57     0     3     1    17
 -6.1685252364420506E+00 a        58     0     3     1    18
 -1.9658318785032585E+00 a        59     0     3     1    19
  1.0068407930355330E+00 a        60     0     3     1    20
 -3.8128385486854546E+00 a        61     0     4     1     1
  4.4311065287298472E+00 a        62     0     4     1     2
 -4.1091740600274509E+00 a        63     0     4     1     3
 -2.1885450208687742E+00 a        64     0     4     1     4
  1.2400435215428441E+01 a        65     0     4     1     5
 -1.3855749412339163E+01 a        66     0     4     1     6
 -2.2792766423938719E+01 a        67     0     4     1     7
  2.5587393452493523E+00 a        68     0     4     1     8
  6.2056721418360254E+00 a        69     0     4     1     9
  5.4775890002905543E+00 a        70     0     4     1    10
  8.2266199987512447E+00 a        71     0     4     1    11
 -1.0015409788999659E+00 a        72     0     4     1    12
  6.5426694399814673E+00 a        73     0     4     1    13
  1.7661085516055728E+00 a        74     0     4     1    14
  4.6150835021160486E+00 a        75     0     4     1    15
 -5.2109207257812020E+00 a        76     0     4     1    16
 -1.0076459854864017E+00 a        77     0     4     1    17
  9.1130088259435347E+00 a        78     0     4     1    18
  1.0874944975416998E+01 a        79     0     4     1    19
 -2.0177798408533962E+00 a        80     0     4     1    20
 -1.0520735439265493E+01 a        81     0     5     1     1
  1.9993110726563764E+01 a        82     0     5     1     2
  8.3190827898362016E+00 a        83     0     5     1     3
  6.9984326569508823E+00 a        84     0     5     1     4
 -3.9571544648341321E+00 a        85     0     5     1     5
 -1.9633612768690675E+01 a        86     0     5     1     6
  7.4126545060068008E+00 a        87     0     5     1     7
  1.7115386801860911E+01 a        88     0     5     1     8
  5.5526016066797519E+00 a        89     0     5     1     9
 -1.7245457341719380E+01 a        90     0     5     1    10
 -1.6212943735548468E+01 a        91     0     5     1    11
 -5.8714909856471413E+00 a        92     0     5     1    12
  8.0044770069750175E+00 a        93     0     5     1    13
  6.2589103254682321E-01 a        94     0     5     1    14
 -1.1259163928782813E+01 a        95     0     5     1    15
 -1.3646438207461307E+01 a        96     0     5     1    16
  1.4240376822822022E+01 a        97     0     5     1    17
  2.2449491875296776E+00 a        98     0     5     1    18
 -1.1323598182264885E+01 a        99     0     5     1    19
 -4.7242360702512496E+00 a       100     0     5     1    20
  1.1196859573614521E+01 a       101     0     6     1     1
 -1.4137026620024230E+01 a       102     0     6     1     2
  6.7603755210733070E+00 a       103     0     6     1     3
  4.3405451347086386E+00 a       104     0     6     1     4
  1.6134325538178203E+01 a       105     0     6     1     5
 -1.3200050834623404E+01 a       106     0     6     1     6
  1.2726502712820778E+01 a       107     0     6     1     7
 -4.8845173158867317E+00 a       108     0     6     1     8
 -9.1472417427204444E+00 a       109     0     6     1     9
  1.0468964333389383E+01 a       110     0     6     1    10
  2.2634200418685935E+00 a       111     0     6     1    11
 -1.7286517893354542E+01 a       112     0     6     1    12
  1.4498568901827049E+01 a       113     0     6     1    13
  4.8295371508088852E-01 a       114     0     6     1    14
  1.4872579061665092E+00 a       115     0     6     1    15
  9.5156652026296751E+00 a       116     0     6     1    16
  1.6793879425347907E+01 a       117     0     6     1    17
 -9.9483318609783300E+00 a       118     0     6     1    18
 -1.3645964569179008E+00 a       119     0     6     1    19
  6.0898011449180789E+00 a       120     0     6     1    20
  7.6897241219025663E+00 a       121     0     7     1     1
  9.4177858290817991E+00 a       122     0     7     1     2
  5.2292287860769102E+00 a       123     0     7     1     3
  7.1042110112008290E+00 a       124     0     7     1     4
 -5.4893774984516401E+00 a       125     0     7     1     5
  2.6331505075248254E+00 a       126     0     7     1     6
  9.5398554687416830E+00 a       127     0     7     1     7
 -2.3090143143255561E+00 a       128     0     7     1     8
  1.1071163845432549E+01 a       129     0     7     1     9
 -1.8945103852230107E+00 a       130     0     7     1    10
 -7.3943365356175246E+00 a       131     0     7     1    11
  5.9873547461547050E+00 a       132     0     7     1    12
 -1.1460030529533954E+01 a       133     0     7     1    13
  1.8646322810926577E-01 a       134     0     7     1    14
 -1.3259767861772099E+01 a       135     0     7     1    15
 -2.2674085413058238E+00 a       136     0     7     1    16
  1.0228496786934689E+00 a       137     0     7     1    17
  3.8975916461863060E+00 a       138     0     7     1    18
 -6.2212099100043137E+00 a       139     0     7     1    19
  6.3008572667945195E+00 a       140     0     7     1    20
  1.4856104407963651E+01 a       141     0     8     1     1
  2.1643182717859940E+01 a       142     0     8     1     2
 -1.0934532023957333E+00 a       143     0     8     1     3
  6.6549414324269274E-01 a       144     0     8     1     4
 -2.4201878183112724E+00 a       145     0     8     1     5
  5.6656142360986408E+00 a       146     0     8     1     6
  1.6119325414107522E+00 a       147     0     8     1     7
  3.1069658982436826E-01 a       148     0     8     1     8
 -9.7362772842437995E+00 a       149     0     8     1     9
 -4.7148853849994063E+00 a       150     0     8     1    10
  8.6243165325187281E+00 a       151     0     8     1    11
 -1.5267873941610552E-01 a       152     0     8     1    12
 -2.5855036243519791E+00 a       153     0     8     1    13
  4.2789680512350383E+00 a       154     0     8     1    14
 -4.3622661826315676E+00 a       155     0     8     1    15
  5.2801956623067670E-01 a       156     0     8     1    16
 -1.1432657172854856E+01 a       157     0     8     1    17
 -6.0405068558958792E+00 a       158     0     8     1    18
  2.6199788725584914E+00 a       159     0     8     1    19
  8.5919040921312551E+00 a       160     0     8     1    20
 -3.1064560180932793E-01 a       161     0     9     1     1
  1.4493140885748477E+00 a       162     0     9     1     2
  4.0851073326659337E+00 a       163     0     9     1     3
  4.0462797018517236E+00 a       164     0     9     1     4
  3.0960770683277610E+00 a       165     0     9     1     5
 -6.9868201994902117E+00 a       166     0     9     1     6
  3.9191477266327350E+00 a       167     0     9     1     7
 -4.4721795445681991E+00 a       168     0     9     1     8
 -4.3641504688794335E+00 a       169     0     9     1     9
 -3.5835728582709030E+00 a       170     0     9     1    10
  1.4402549314060451E+00 a       171     0     9     1    11
 -2.9678373159787319E+00 a       172     0     9     1    12
 -7.6295735733441470E+00 a       173     0     9     1    13
  4.2312731375485546E+00 a       174     0     9     1    14
  7.3281405456029036E+00 a       175     0     9     1    15
 -7.0452519134362024E-01 a       176     0     9     1    16
  6.0838027981043403E+00 a       177     0     9     1    17
 -1.6960106634536136E+00 a       178     0     9     1    18
  4.0028419079434920E+00 a       179     0     9     1    19
 -1.5695425159559195E-01 a       180     0     9     1    20
  6.9053185335138929E+00 a       181     0    10     1     1
 -1.8587464364738995E+01 a       182     0    10     1     2
  4.6083581704385701E-01 a       183     0    10     1     3
 -1.4880064651230230E+01 a       184     0    10     1     4
  7.8776984649752366E+00 a       185     0    10     1     5
 -3.5245602493823762E+00 a       186     0    10     1     6
  4.5978625135061622E+00 a       187     0    10     1     7
  7.9264187888814934E+00 a       188     0    10     1     8
  5.0892558962395817E+00 a       189     0    10     1     9
 -1.8631734068039439E+01 a       190     0    10     1    10
 -4.0162956285698552E+00 a       191     0    10     1    11
  1.2703865585670322E+00 a       192     0    10     1    12
  5.3151765939845843E+00 a       193     0    10     1    13
  3.4368381350420631E+00 a       194     0    10     1    14
  8.8565464214405409E+00 a       195     0    10     1    15
 -9.5393749450853194E-01 a       196     0    10     1    16
  1.3940646723958983E+01 a       197     0    10     1    17
  4.0814582691639618E+00 a       198     0    10     1    18
 -5.7123323160365809E+00 a       199     0    10     1    19
 -3.6563783265632829E+01 a       200     0    10     1    20
  1.2044643879724982E+01 a       201     0    11     1     1
  4.5138823139493276E+00 a       202     0    11     1     2
 -2.4956741145667332E+00 a       203     0    11     1     3
  1.1545958267106866E+00 a       204     0    11     1     4
 -2.7916437524384141E-01 a       205     0    11     1     5
 -1.1886276587158452E+01 a       206     0    11     1     6
 -1.2781879143158958E+00 a       207     0    11     1     7
 -6.9068133769639106E-01 a       208     0    11     1     8
  4.4123723393496030E+00 a       209     0    11     1     9
 -1.0753901852572714E+01 a       210     0    11     1    10
 -3.9559753002616076E+00 a       211     0    11     1    11
 -1.4424749764726443E+00 a       212     0    11     1    12
 -1.0970430385542853E+01 a       213     0    11     1    13
 -2.5359509656118862E+00 a       214     0    11     1    14
 -4.1941793267892704E+00 a       215     0    11     1    15
 -1.4245114187723917E+00 a       216     0    11     1    16
  2.1291542602467657E+00 a       217     0    11     1    17
  5.7351138538979241E-01 a       218     0    11     1    18
 -3.1600649375935843E+00 a       219     0    11     1    19
 -6.8612993140162237E-01 a       220     0    11     1    20
  1.4227844173969354E+01 a       221     0    12     1     1
  1.3980984581445572E+01 a       222     0    12     1     2
 -2.0269654956804972E+00 a       223     0    12     1     3
  1.3943059488561444E+01 a       224     0    12     1     4
  8.2515670709710633E+00 a       225     0    12     1     5
  7.5470182952051958E+00 a       226     0    12     1     6
 -2.0107879421706308E+01 a       227     0    12     1     7
 -1.9939859654302968E+01 a       228     0    12     1     8
 -3.6705908284973772E+00 a       229     0    12     1     9
 -2.2598349727377118E+00 a       230     0    12     1    10
 -1.0351895332560814E+00 a       231     0    12     1    11
 -8.3891480168552892E+00 a       232     0    12     1    12
 -6.2000331657806678E+00 a       233     0    12     1    13
 -7.6625589395131275E+00 a       234     0    12     1    14
  5.6831076429805947E+00 a       235     0    12     1    15
 -2.1733020401041299E+00 a       236     0    12     1    16
 -2.9704376434784933E+01 a       237     0    12     1    17
 -2.8802360401488063E+01 a       238     0    12     1    18
 -6.2518934289166896E+00 a       239     0    12     1    19
  2.0105516582597300E+01 a       240     0    12     1    20
  5.1265011113680732E+00 a       241     0    13     1     1
 -8.8764131909258437E-01 a       242     0    13     1     2
 -1.5591322573384540E+01 a       243     0    13     1     3
 -3.5395961643617344E+00 a       244     0    13     1     4
  4.5358199368845655E+00 a       245     0    13     1     5
  4.9995225075788126E+00 a       246     0    13     1     6
 -1.1897149440302806E+01 a       247     0    13     1     7
 -5.3000163176959338E+00 a       248     0    13     1     8
 -7.3338488847037295E+00 a       249     0    13     1     9
  8.8564887519759612E+00 a       250     0    13     1    10
  2.6873312513484987E-01 a       251     0    13     1    11
  7.3867120362106542E-01 a       252     0    13     1    12
 -1.6981085586888504E+01 a       253     0    13     1    13
 -3.3574763272644842E-01 a       254     0    13     1    14
 -1.7306364311135507E+00 a       255     0    13     1    15
 -2.5754664687852853E+00 a       256     0    13     1    16
 -6.4207256535921831E+00 a       257     0    13     1    17
 -9.3759490712601927E+00 a       258     0    13     1    18
  1.7049106783048338E+00 a       259     0    13     1    19
  4.4487818200356051E+00 a       260     0    13     1    20
  6.7850789105422047E+00 a       261     0    14     1     1
 -3.1533934736296909E+00 a       262     0    14     1     2
 -9.9955223616973079E+00 a       263     0    14     1     3
  2.7599864383820680E+00 a       264     0    14     1     4
  1.2404230389699402E+01 a       265     0    14     1     5
  1.6151414131788769E+01 a       266     0    14     1     6
 -1.4060516188525545E+01 a       267     0    14     1     7
 -1.6916586739154007E+00 a       268     0    14     1     8
 -1.1237005976065138E+01 a       269     0    14     1     9
 -6.2821260762592068E-01 a       270     0    14     1    10
  3.0520663651756914E+00 a       271     0    14     1    11
  6.6638447433313663E+00 a       272     0    14     1    12
 -1.0631308686987456E+01 a       273     0    14     1    13
 -8.6209044337054563E-01 a       274     0    14     1    14
 -6.1428760555594657E+00 a       275     0    14     1    15
 -6.7062706295880163E+00 a       276     0    14     1    16
  1.1098166387339134E+01 a       277     0    14     1    17
 -1.7145897467816806E+00 a       278     0    14     1    18
  5.2305626479164191E+00 a       279     0    14     1    19
  1.1537101738017556E+01 a       280     0    14     1    20
  6.1466947797725773E+00 a       281     0    15     1     1
  1.0742806797680668E+00 a       282     0    15     1     2
  8.1361750704810620E-01 a       283     0    15     1     3
  1.8294844991051367E+00 a       284     0    15     1     4
  1.7604615000970640E+00 a       285     0    15     1     5
 -1.2797024288130152E-01 a       286     0    15     1     6
 -1.0467923533749834E+01 a       287     0    15     1     7
 -7.8303988239359548E+00 a       288     0    15     1     8
  6.5951125673417827E+00 a       289     0    15     1     9
 -5.1805309638821306E+00 a       290     0    15     1    10
  2.2094089800755601E+00 a       291     0    15     1    11
 -2.5794467962845946E+00 a       292     0    15     1    12
 -4.6557780882593658E-02 a       293     0    15     1    13
  1.4168375674692982E-01 a       294     0    15     1    14
  1.8180684035821577E+00 a       295     0    15     1    15
 -3.3233456903290333E+00 a       296     0    15     1    16
 -4.2366959352893918E+00 a       297     0    15     1    17
 -6.2555793232394530E+00 a       298     0    15     1    18
  1.2572820944701253E+00 a       299     0    15     1    19
  3.6160766056471125E+00 a       300     0    15     1    20
  2.9385810698485373E+00 a       301     0    16     1     1
  7.0801688694929608E+00 a       302     0    16     1     2
  1.0400263690313645E+01 a       303     0    16     1     3
  9.2896533895206375E+00 a       304     0    16     1     4
 -4.9178526659940065E+00 a       305     0    16     1     5
 -2.4597697586850158E+00 a       306     0    16     1     6
  2.5856518358255309E+00 a       307     0    16     1     7
 -4.3178298292268948E+00 a       308     0    16     1     8
  5.3573434334383236E+00 a       309     0    16     1     9
  7.0186078325186836E+00 a       310     0    16     1    10
 -1.2620098331756315E+00 a       311     0    16     1    11
 -1.4870241925740781E+00 a       312     0    16     1    12
  5.4156605661554025E+00 a       313     0    16     1    13
 -6.1731330338397994E-01 a       314     0    16     1    14
  3.7163221328714946E+00 a       315     0    16     1    15
  3.6016025151963591E+00 a       316     0    16     1    16
 -1.0385022945202062E+01 a       317     0    16     1    17
 -2.2198028752141701E+00 a       318     0    16     1    18
 -2.4806350442538987E+00 a       319     0    16     1    19
  1.3851194796188804E+00 a       320     0    16     1    20
  1.3531303807078066E+01 a       321     0    17     1     1
 -2.8550749392158714E+01 a       322     0    17     1     2
 -2.5820321821247763E+01 a       323     0    17     1     3
 -3.6077128691442217E+00 a       324     0    17     1     4
 -1.3314853791257740E+01 a       325     0    17     1     5
  1.1066916945409833E+01 a       326     0    17     1     6
  2.6179233443574979E-01 a       327     0    17     1     7
 -8.6842423776198299E+00 a       328     0    17     1     8
  1.5354943860110548E+00 a       329     0    17     1     9
  1.6158583243911391E+01 a       330     0    17     1    10
  2.5437319585468199E+00 a       331     0    17     1    11
 -1.2858026483946545E+00 a       332     0    17     1    12
 -4.1221643470376478E+01 a       333     0    17     1    13
  5.1755470616421020E+00 a       334     0    17     1    14
 -4.4136038648197928E+00 a       335     0    17     1    15
  9.8930469105200836E-01 a       336     0    17     1    16
  1.4141808516433906E+01 a       337     0    17     1    17
 -9.9956329424673349E+00 a       338     0    17     1    18
  2.3361810771830520E+01 a       339     0    17     1    19
 -1.9454110196519814E-01 a       340     0    17     1    20
 -2.9108260283675499E+01 a       341     0    18     1     1
  8.4599542227090829E+00 a       342     0    18     1     2
  2.5679248507689014E+01 a       343     0    18     1     3
  6.1213115536002638E+00 a       344     0    18     1     4
 -1.5261891673868071E+01 a       345     0    18     1     5
 -2.8519255350515774E+01 a       346     0    18     1     6
  1.5826154086735279E+01 a       347     0    18     1     7
  5.2052990785688786E+00 a       348     0    18     1     8
 -8.7839309959413594E+00 a       349     0    18     1     9
  1.3398428026559877E+01 a       350     0    18     1    10
  1.7206747290938331E+01 a       351     0    18     1    11
 -6.7298668955161451E+00 a       352     0    18     1    12
  1.9044814433014430E+00 a       353     0    18     1    13
 -2.0567905387161190E+01 a       354     0    18     1    14
 -1.1605209428376499E+01 a       355     0    18     1    15
  1.2005755900023290E+01 a       356     0    18     1    16
 -1.3990103537041110E+00 a       357     0    18     1    17
  1.0045498456122722E+01 a       358     0    18     1    18
 -1.2148155889723460E+01 a       359     0    18     1    19
 -2.4022294468297964E+00 a       360     0    18     1    20
 -3.1712597776041571E+00 a       361     0    19     1     1
  7.0400365370291524E+00 a       362     0    19     1     2
  2.4800693290463154E+00 a       363     0    19     1     3
 -8.8133865744411484E+00 a       364     0    19     1     4
  1.1161444339293716E+00 a       365     0    19     1     5
  1.7235954928471205E+01 a       366     0    19     1     6
 -2.9288260167549318E+01 a       367     0    19     1     7
 -2.6214244044468713E+00 a       368     0    19     1     8
 -1.6362765640006507E+00 a       369     0    19     1     9
  1.4778259538415517E+01 a       370     0    19     1    10
 -2.2134719023899734E+01 a       371     0    19     1    11
 -7.8486103763255155E+00 a       372     0    19     1    12
  9.5537725716840249E+00 a       373     0    19     1    13
  9.5849586728811325E+00 a       374     0    19     1    14
 -7.0838923782771221E+00 a       375     0    19     1    15
  2.1562040503211546E+00 a       376     0    19     1    16
 -2.0192764868660205E+01 a       377     0    19     1    17
  6.8556554915551438E+00 a       378     0    19     1    18
 -7.5593799470725531E-01 a       379     0    19     1    19
  4.1346506901213775E+00 a       380     0    19     1    20
 -3.0741211894144303E+01 a       381     0    20     1     1
  2.3803786926690115E+01 a       382     0    20     1     2
  5.9915707375428182E+00 a       383     0    20     1     3
  2.7787754611156835E+01 a       384     0    20     1     4
 -5.7623527739926921E+00 a       385     0    20     1     5
 -2.7111869662404551E+01 a       386     0    20     1     6
  5.0649618425849301E+00 a       387     0    20     1     7
  1.8108549973270758E+01 a       388     0    20     1     8
  1.5564358287063694E+01 a       389     0    20     1     9
  1.1217673896172162E+01 a       390     0    20     1    10
 -4.9363696774518884E+00 a       391     0    20     1    11
  2.5689929098174571E+00 a       392     0    20     1    12
  9.9635825080449010E+00 a       393     0    20     1    13
  9.0547751264479768E+00 a       394     0    20     1    14
  7.7080162658542113E+00 a       395     0    20     1    15
  6.5161928229493338E+00 a       396     0    20     1    16
  5.2557240445835625E+00 a       397     0    20     1    17
 -1.7759951540764742E+00 a       398     0    20     1    18
 -2.5887256955782483E+01 a       399     0    20     1    19
  7.1494102246901541E+00 a       400     0    20     1    20
  2.3232736274802694E+01 a       401     0    21     1     1
  5.5154232281309656E-01 a       402     0    21     1     2
 -2.0359754197511183E+01 a       403     0    21     1     3
 -1.6943564774825326E+01 a       404     0    21     1     4
  1.8482261075563304E+01 a       405     0    21     1     5
  5.1853162757066054E+00 a       406     0    21     1     6
  1.8692894200606582E+00 a       407     0    21     1     7
  1.6563494310694484E+01 a       408     0    21     1     8
 -3.4605289686782029E+01 a       409     0    21     1     9
 -1.5357373736984052E+01 a       410     0    21     1    10
  9.7884457018671629E+00 a       411     0    21     1    11
  1.3671266668953947E+00 a       412     0    21     1    12
  3.4014824674114110E+00 a       413     0    21     1    13
  1.6967202188837383E+01 a       414     0    21     1    14
  1.3037410402537146E+01 a       415     0    21     1    15
  1.1755232157928179E+00 a       416     0    21     1    16
  3.2075827639107835E+01 a       417     0    21     1    17
  1.1926653262835744E+01 a       418     0    21     1    18
  1.5265096215660215E+01 a       419     0    21     1    19
  5.5112498627978120E+01 a       420     0    21     1    20
  2.0357077029867298E+01 a       421     0    22     1     1
  6.0307115800481359E+00 a       422     0    22     1     2
  1.3435631188680162E+00 a       423     0    22     1     3
 -6.0524231965906383E-01 a       424     0    22     1     4
  5.5120331950751282E+00 a       425     0    22     1     5
 -6.4849403239208590E+00 a       426     0    22     1     6
  3.3278796822634710E+01 a       427     0    22     1     7
 -1.2675657786736057E+01 a       428     0    22     1     8
  1.8146434064000932E+01 a       429     0    22     1     9
 -1.6411721275077380E+01 a       430     0    22     1    10
  2.2391351156569321E+01 a       431     0    22     1    11
 -1.2683332849935695E+01 a       432     0    22     1    12
 -1.7927547257948437E+01 a       433     0    22     1    13
 -6.3609676007224110E+00 a       434     0    22     1    14
  1.2416327040416590E+01 a       435     0    22     1    15
  2.6876131269423770E+01 a       436     0    22     1    16
  8.3506836408301111E-01 a       437     0    22     1    17
 -3.4596201122551385E+01 a       438     0    22     1    18
 -9.7090138333936749E-01 a       439     0    22     1    19
 -1.7428213475248093E+01 a       440     0    22     1    20
  2.4972479686798081E+00 a       441     0    23     1     1
 -1.3999875265643951E+01 a       442     0    23     1     2
  1.1972604414866902E+01 a       443     0    23     1     3
  4.8385289095967616E+00 a       444     0    23     1     4
  1.3036776617298017E+01 a       445     0    23     1     5
  1.0678147224967452E+01 a       446     0    23     1     6
 -4.3565319073118216E+00 a       447     0    23     1     7
 -1.7194083496773530E+01 a       448     0    23     1     8
  1.2415204686301655E+01 a       449     0    23     1     9
  4.8412184122662888E-01 a       450     0    23     1    10
  1.1002816052871163E+01 a       451     0    23     1    11
 -3.4849088968348645E+00 a       452     0    23     1    12
  1.9642420951334792E+01 a       453     0    23     1    13
 -7.4136483218260079E+00 a       454     0    23     1    14
  4.9778532025217848E+00 a       455     0    23     1    15
  1.0720645839789555E+01 a       456     0    23     1    16
 -8.4494491699531942E+00 a       457     0    23     1    17
 -1.9034608042521648E+00 a       458     0    23     1    18
 -4.2558122004012038E+00 a       459     0    23     1    19
  8.3365961058978577E+00 a       460     0    23     1    20
 -1.9129315240791904E+01 a       461     0    24     1     1
 -1.0269665632015926E+01 a       462     0    24     1     2
 -6.0557426230518665E+00 a       463     0    24     1     3
 -4.1009979379676516E+00 a       464     0    24     1     4
  1.2081309833337267E+01 a       465     0    24     1     5
  2.3959913275396278E+01 a       466     0    24     1     6
 -1.1128148727130146E+01 a       467     0    24     1     7
  4.4344103114369577E+00 a       468     0    24     1     8
 -6.2101353801748327E-01 a       469     0    24     1     9
 -4.8646647543777188E+00 a       470     0    24     1    10
 -7.8294970559050254E+00 a       471     0    24     1    11
  8.5587818183304538E+00 a       472     0    24     1    12
 -2.7121763808369309E+01 a       473     0    24     1    13
 -3.3977711454547266E-01 a       474     0    24     1    14
  3.3215544436160305E+00 a       475     0    24     1    15
 -6.3340659763056486E+00 a       476     0    24     1    16
 -1.1428964305919111E+01 a       477     0    24     1    17
  1.0759174460226570E+01 a       478     0    24     1    18
 -6.4990245628812982E-01 a       479     0    24     1    19
 -4.6883233289418849E+00 a       480     0    24     1    20
 -1.1363824004265327E+01 a       481     0    25     1     1
  5.6123507318652193E+00 a       482     0    25     1     2
  1.5496854515256079E+01 a       483     0    25     1     3
 -2.2326189952698999E-01 a       484     0    25     1     4
 -8.8551677901541623E+00 a       485     0    25     1     5
  7.9539488186629290E+00 a       486     0    25     1     6
  1.1568322829519246E+01 a       487     0    25     1     7
 -1.1412463686135329E+01 a       488     0    25     1     8
 -1.3089813511466748E+01 a       489     0    25     1     9
 -1.6759191605405924E+01 a       490     0    25     1    10
 -6.5084479907108070E+00 a       491     0    25     1    11
  3.8134349303783690E+00 a       492     0    25     1    12
  1.9957574843837798E+00 a       493     0    25     1    13
 -2.3856520327815494E+00 a       494     0    25     1    14
 -1.7170031992929992E+01 a       495     0    25     1    15
 -3.4361803973034216E-01 a       496     0    25     1    16
  6.6556463858012505E+00 a       497     0    25     1    17
  8.2264281501254253E+00 a       498     0    25     1    18
 -1.2991025659309406E+01 a       499     0    25     1    19
 -1.3902831380216048E+01 a       500     0    25     1    20
  1.8737615152192234E+01 a       501     0    26     1     1
  5.5466342871542205E+00 a       502     0    26     1     2
  6.2442471954537098E+00 a       503     0    26     1     3
 -1.9505685184228415E+01 a       504     0    26     1     4
  6.6263495200676727E+00 a       505     0    26     1     5
  2.2052555146720541E+00 a       506     0    26     1     6
  6.2111119001632158E+00 a       507     0    26     1     7
 -1.0508117529463048E+01 a       508     0    26     1     8
  5.1095888712481408E+00 a       509     0    26     1     9
 -1.4970875671436026E+01 a       510     0    26     1    10
  1.3078022524146506E+01 a       511     0    26     1    11
 -9.6585643278779294E+00 a       512     0    26     1    12
 -4.7996831702215568E+00 a       513     0    26     1    13
 -1.3196777067163231E+01 a       514     0    26     1    14
  9.5557777347688742E+00 a       515     0    26     1    15
 -8.5875507015710966E+00 a       516     0    26     1    16
 -2.5025642195566956E+01 a       517     0    26     1    17
 -3.2346281232500727E+00 a       518     0    26     1    18
  1.0701043456617175E+01 a       519     0    26     1    19
 -6.0954277501134930E+00 a       520     0    26     1    20
 -3.6014459550993728E+01 a       521     0    27     1     1
 -1.5394528877284499E+01 a       522     0    27     1     2
  1.3534063679199531E+00 a       523     0    27     1     3
  2.0506182673272111E+01 a       524     0    27     1     4
 -1.4802635232385343E+01 a       525     0    27     1     5
 -4.5842179447274853E+00 a       526     0    27     1     6
  4.6612077343124687E+00 a       527     0    27     1     7
 -9.7438034568026932E+00 a       528     0    27     1     8
  1.4691650553942502E+01 a       529     0    27     1     9
  1.7477980896417449E+01 a       530     0    27     1    10
