################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.5452002023287041E+00 a       173     0     9     1    13
 -1.1509287676095679E+00 a       174     0     9     1    14
 -2.4429644555765271E+00 a       175     0     9     1    15
  3.4530347871073257E+00 a       176     0     9     1    16
  1.2763228863557305E+00 a       177     0     9     1    17
 -1.4835696608309694E+00 a       178     0     9     1    18
  2.3623571888611541E+00 a       179     0     9     1    19
  2.4090033900895758E-01 a       180     0     9     1    20
  1.1193548866652561E+00 a       181     0    10     1     1
 -4.6534540836475156E+00 a       182     0    10     1     2
  1.2221685002009627E+01 a       183     0    10     1     3
 -2.1520599406973138E+00 a       184     0    10     1     4
  3.0598957471373325E+00 a       185     0    10     1     5
  8.3203746270715744E+00 a       186     0    10     1     6
 -5.5446128759601772E+00 a       187     0    10     1     7
  5.3071954220504569E+00 a       188     0    10     1     8
 -2.3114580459187679E+00 a       189     0    10     1     9
  1.0711854975497283E-01 a       190     0    10     1    10
 -1.2699317999754911E+00 a       191     0    10     1    11
 -1.1728693771836458E+01 a       192     0    10     1    12
  2.5173435280373782E+00 a       193     0    10     1    13
  2.3940659080818141E+00 a       194     0    10     1    14
 -3.9197314711396052E+00 a       195     0    10     1    15
 -1.0156662437390307E+00 a       196     0    10     1    16
  4.0139376233298671E+00 a       197     0    10     1    17
  8.2153738427244727E-01 a       198     0    10     1    18
 -5.0303433516296412E+00 a       199     0    10     1    19
  2.6073353314787231E+00 a       200     0    10     1    20
 -1.4350806220060901E+00 a       201     0    11     1     1
  2.2715146681038134E+00 a       202     0    11     1     2
 -3.5456819460171758E+00 a       203     0    11     1     3
 -1.4415792627449754E+01 a       204     0    11     1     4
 -3.2558618403193446E-01 a       205     0    11     1     5
  1.2208515634803732E+01 a       206     0    11     1     6
 -2.0775153302128371E+00 a       207     0    11     1     7
  1.2570822438947606E+00 a       208     0    11     1     8
 -3.9906680846597911E+00 a       209     0    11     1     9
  3.8399847556765123E+00 a       210     0    11     1    10
 -4.9581459022558194E+00 a       211     0    11     1    11
 -1.5105690862986076E+01 a       212     0    11     1    12
 -6.9924146922900103E+00 a       213     0    11     1    13
  7.5459982124681169E+00 a       214     0    11     1    14
  1.4082544954324844E+01 a       215     0    11     1    15
  4.9475623967465676E+00 a       216     0    11     1    16
  5.0852226734790591E+00 a       217     0    11     1    17
 -7.3333721293977350E+00 a       218     0    11     1    18
 -7.1297073563421982E+00 a       219     0    11     1    19
  3.6673150420339811E+00 a       220     0    11     1    20
  1.3940620235234205E+00 a       221     0    12     1     1
 -3.7301265878416032E+00 a       222     0    12     1     2
 -4.1080487050578922E+00 a       223     0    12     1     3
  3.6467480545073778E+00 a       224     0    12     1     4
 -5.5290162902376263E+00 a       225     0    12     1     5
 -1.1179921056706540E+01 a       226     0    12     1     6
 -9.9606008454979444E-01 a       227     0    12     1     7
  4.2246725842614874E-01 a       228     0    12     1     8
  6.6877868219997627E-01 a       229     0    12     1     9
 -9.0413360962389486E+00 a       230     0    12     1    10
  7.9691857135696320E-01 a       231     0    12     1    11
  1.3166694800037613E+01 a       232     0    12     1    12
  5.6693282243815126E+00 a       233     0    12     1    13
  9.9967211888973040E+00 a       234     0    12     1    14
 -7.5938834972357441E+00 a       235     0    12     1    15
  8.5459355397176431E+00 a       236     0    12     1    16
 -7.4993073589535142E-01 a       237     0    12     1    17
  1.0141185608625602E+01 a       238     0    12     1    18
  1.0870637706755613E+00 a       239     0    12     1    19
  2.5616490458413277E+00 a       240     0    12     1    20
  4.3268924860311015E+00 a       241     0    13     1     1
  5.0033889612737736E+00 a       242     0    13     1     2
 -2.1378793654255195E+00 a       243     0    13     1     3
  1.9477418501036237E+01 a       244     0    13     1     4
  2.1908280539124309E+01 a       245     0    13     1     5
 -9.9289561245270352E+00 a       246     0    13     1     6
 -2.2699548483158882E+01 a       247     0    13     1     7
 -1.8249323383459849E+01 a       248     0    13     1     8
  3.0605269209965069E+00 a       249     0    13     1     9
 -8.6043744231692916E+00 a       250     0    13     1    10
  5.7200962895752534E+00 a       251     0    13     1    11
  5.6148618273059219E+00 a       252     0    13     1    12
  2.9834553802445170E+00 a       253     0    13     1    13
  2.5050733356951884E+01 a       254     0    13     1    14
 -4.4846812360725972E+00 a       255     0    13     1    15
 -5.8345696687636162E+00 a       256     0    13     1    16
  1.5103297180978590E+00 a       257     0    13     1    17
  7.3377924907200187E-01 a       258     0    13     1    18
  2.7642264132879678E+01 a       259     0    13     1    19
  4.2319112814212465E+00 a       260     0    13     1    20
  2.8407150891971393E+00 a       261     0    14     1     1
  2.5605726994852982E+00 a       262     0    14     1     2
 -1.4267162772102198E+01 a       263     0    14     1     3
 -1.6746562341140613E+01 a       264     0    14     1     4
 -5.7444555048103716E+00 a       265     0    14     1     5
