################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3991560216311716E+00 a        81     0     5     1     1
 -1.2011472004937787E-01 a        82     0     5     1     2
  1.7894266564553813E+00 a        83     0     5     1     3
  2.9976444231742932E-01 a        84     0     5     1     4
  1.5190768087645934E+00 a        85     0     5     1     5
 -3.7334468959841760E+00 a        86     0     5     1     6
 -4.0705587741770877E-01 a        87     0     5     1     7
  6.0789083867975280E-01 a        88     0     5     1     8
 -4.3956319544310013E-01 a        89     0     5     1     9
  4.1033268350775687E-01 a        90     0     5     1    10
  2.6973214905054915E-01 a        91     0     5     1    11
  2.5145776065020603E-01 a        92     0     5     1    12
  1.4963958361205862E+00 a        93     0     5     1    13
 -2.6912512636705270E+00 a        94     0     5     1    14
 -1.3317787278213444E-01 a        95     0     5     1    15
  2.8859598151680133E+00 a        96     0     5     1    16
 -9.8545053629974444E-01 a        97     0     5     1    17
  9.3720015052354610E-01 a        98     0     5     1    18
  3.9866104007200337E-01 a        99     0     5     1    19
  5.9035171018185673E-01 a       100     0     5     1    20
 -5.6142943263167067E-01 a       101     0     6     1     1
 -2.9318985554204775E+00 a       102     0     6     1     2
 -2.7812766048482613E+00 a       103     0     6     1     3
 -5.2311836787412369E-01 a       104     0     6     1     4
  1.1192259789900125E+00 a       105     0     6     1     5
  4.9777041003045516E-02 a       106     0     6     1     6
  8.0603660064841010E-01 a       107     0     6     1     7
  1.0412513863638533E+00 a       108     0     6     1     8
  6.3170834734819070E-01 a       109     0     6     1     9
  3.6025499078956900E+00 a       110     0     6     1    10
  2.1236203067722834E+00 a       111     0     6     1    11
 -1.5601142036692854E+00 a       112     0     6     1    12
  7.7163515077768752E-01 a       113     0     6     1    13
 -3.2608162744146468E-01 a       114     0     6     1    14
  6.6695011719451969E-01 a       115     0     6     1    15
 -1.7005721270612160E+00 a       116     0     6     1    16
 -4.2862361385029121E-02 a       117     0     6     1    17
 -1.0383647526284543E+00 a       118     0     6     1    18
  1.0934329896600523E+00 a       119     0     6     1    19
 -8.0338389073936078E-01 a       120     0     6     1    20
 -6.6712817504174149E-01 a       121     0     7     1     1
 -7.2588623470923375E-01 a       122     0     7     1     2
  9.1174508425239453E-01 a       123     0     7     1     3
  1.0241862571373619E+00 a       124     0     7     1     4
 -6.3733612530464723E-01 a       125     0     7     1     5
 -1.1665355223813137E-01 a       126     0     7     1     6
 -6.5744371095945509E-01 a       127     0     7     1     7
  2.8585138411930333E-01 a       128     0     7     1     8
  4.1370369075488406E-01 a       129     0     7     1     9
  1.0062356024215069E+00 a       130     0     7     1    10
  6.5373015620956321E-02 a       131     0     7     1    11
 -2.6083015562619210E+00 a       132     0     7     1    12
  9.9328459846691286E-01 a       133     0     7     1    13
 -1.7394158806732247E+00 a       134     0     7     1    14
 -2.8504493271454606E-01 a       135     0     7     1    15
  4.8450980428576429E-01 a       136     0     7     1    16
  9.4415172883859322E-01 a       137     0     7     1    17
 -1.6511010315216774E+00 a       138     0     7     1    18
  4.9195710660967784E-01 a       139     0     7     1    19
  1.0328407562366664E+00 a       140     0     7     1    20
 -1.4127786897669870E+00 a       141     0     8     1     1
 -1.1654493740817888E+00 a       142     0     8     1     2
  5.3636096792610399E-01 a       143     0     8     1     3
  1.3095178277587105E+00 a       144     0     8     1     4
 -8.3736963571582890E-01 a       145     0     8     1     5
 -7.1580689494462657E-01 a       146     0     8     1     6
 -2.1962370263220612E-01 a       147     0     8     1     7
  1.1052949432234391E-01 a       148     0     8     1     8
 -1.8205734746528461E+00 a       149     0     8     1     9
  2.4517802256808724E-01 a       150     0     8     1    10
  1.9618134829573228E-01 a       151     0     8     1    11
 -6.6702697029647007E-01 a       152     0     8     1    12
 -2.0395235753639729E+00 a       153     0     8     1    13
  8.5684886719995390E-01 a       154     0     8     1    14
 -5.2935795019071963E-01 a       155     0     8     1    15
  2.3486994453526018E+00 a       156     0     8     1    16
  8.0256828723805662E-01 a       157     0     8     1    17
  7.7864673320333821E-01 a       158     0     8     1    18
  7.5748746412921419E-01 a       159     0     8     1    19
  9.6062914335369697E-03 a       160     0     8     1    20
  1.9242195052074615E+00 a       161     0     9     1     1
  1.9870206039814228E-01 a       162     0     9     1     2
 -8.1625158392495856E-01 a       163     0     9     1     3
  1.1426402901839614E+00 a       164     0     9     1     4
  4.3021571213627546E-01 a       165     0     9     1     5
 -1.1837076222735725E+00 a       166     0     9     1     6
 -2.5013317383508378E+00 a       167     0     9     1     7
  1.1106382797469376E+00 a       168     0     9     1     8
 -2.8925690610930235E+00 a       169     0     9     1     9
 -6.8667467443324315E-01 a       170     0     9     1    10
 -1.4435435053712391E+00 a       171     0     9     1    11
 -1.4682592988846725E+00 a       172     0     9     1    12
  7.0580173491432785E-01 a       173     0     9     1    13
 -2.2712880094808477E-01 a       174     0     9     1    14
  4.7043561655276067E-01 a       175     0     9     1    15
  7.2043180994257841E-02 a       176     0     9     1    16
  3.5501165538845365E+00 a       177     0     9     1    17
  1.8321103145756721E+00 a       178     0     9     1    18
  2.1626694412491378E+00 a       179     0     9     1    19
 -1.2849530778202307E+00 a       180     0     9     1    20
 -3.9438058231807821E-01 a       181     0    10     1     1
  6.4337888071748150E-01 a       182     0    10     1     2
 -6.3868076716830569E-01 a       183     0    10     1     3
 -2.0020660161372907E+00 a       184     0    10     1     4
 -1.4268324400798333E+00 a       185     0    10     1     5
 -2.3633654285281858E+00 a       186     0    10     1     6
 -1.9362225226889129E+00 a       187     0    10     1     7
 -5.5346653683039904E-01 a       188     0    10     1     8
  7.0357603997590024E-01 a       189     0    10     1     9
 -1.7511248501797234E+00 a       190     0    10     1    10
 -6.8632785531873763E-01 a       191     0    10     1    11
  1.8918107460739300E-01 a       192     0    10     1    12
 -1.7885178211714572E-01 a       193     0    10     1    13
  3.2509578559253899E-01 a       194     0    10     1    14
  2.1401990108524055E-01 a       195     0    10     1    15
  1.4067011374738614E+00 a       196     0    10     1    16
  2.2890651498036028E+00 a       197     0    10     1    17
 -7.5471527782662551E-01 a       198     0    10     1    18
 -1.3682839208269910E+00 a       199     0    10     1    19
  5.6513811766469746E-01 a       200     0    10     1    20
 -2.0886532323192233E+00 a       201     0    11     1     1
  2.6781656556339333E+00 a       202     0    11     1     2
  2.4561438305250941E-01 a       203     0    11     1     3
  8.1024884796331698E-01 a       204     0    11     1     4
  6.8924013261784256E-01 a       205     0    11     1     5
 -1.6225495140491814E-01 a       206     0    11     1     6
 -5.3646961474714407E-02 a       207     0    11     1     7
  8.4181330497405960E-01 a       208     0    11     1     8
  1.9494225555523674E+00 a       209     0    11     1     9
 -1.3187134571601842E+00 a       210     0    11     1    10
  3.3577925787572649E-01 a       211     0    11     1    11
  1.7023647612627621E+00 a       212     0    11     1    12
  1.1638283491212280E+00 a       213     0    11     1    13
  8.3877884810570147E-01 a       214     0    11     1    14
  1.2963137488030003E+00 a       215     0    11     1    15
  4.1987086147302559E+00 a       216     0    11     1    16
  1.1338857114167609E+00 a       217     0    11     1    17
 -3.4228316099839451E+00 a       218     0    11     1    18
 -1.0100094449554851E+00 a       219     0    11     1    19
 -1.0680765871729772E+00 a       220     0    11     1    20
  1.0928659981025515E+00 a       221     0    12     1     1
  4.9736841839939605E-01 a       222     0    12     1     2
  2.9597503279592967E+00 a       223     0    12     1     3
  5.6463521540527606E-01 a       224     0    12     1     4
 -2.2519374264257139E-01 a       225     0    12     1     5
 -3.7872787242179445E-01 a       226     0    12     1     6
  3.1992890221197623E-01 a       227     0    12     1     7
  4.7373087979946643E-01 a       228     0    12     1     8
 -2.0393070341899602E+00 a       229     0    12     1     9
 -1.5722535499048969E+00 a       230     0    12     1    10
 -2.8786984362678686E-01 a       231     0    12     1    11
  1.2794742338992271E-01 a       232     0    12     1    12
 -1.1172536122270500E-01 a       233     0    12     1    13
  1.6328129506030871E+00 a       234     0    12     1    14
 -2.6090061114005775E-01 a       235     0    12     1    15
 -1.5710504024675735E+00 a       236     0    12     1    16
 -5.3502654334078159E-01 a       237     0    12     1    17
  1.1643290619977835E+00 a       238     0    12     1    18
 -3.1192793607605268E-01 a       239     0    12     1    19
 -1.4941892255779621E+00 a       240     0    12     1    20
 -3.4095277086032033E-01 a       241     0    13     1     1
  1.2928724966995611E+00 a       242     0    13     1     2
  6.7447659411962835E-01 a       243     0    13     1     3
  3.4764578448749073E-01 a       244     0    13     1     4
 -1.8904985771924367E+00 a       245     0    13     1     5
  2.4108417777261715E-01 a       246     0    13     1     6
  8.1045047634598211E-01 a       247     0    13     1     7
  2.3583608085254268E+00 a       248     0    13     1     8
 -3.3686919456124254E+00 a       249     0    13     1     9
  2.0708060980464400E+00 a       250     0    13     1    10
 -9.0969125091536054E-02 a       251     0    13     1    11
  1.7128998414531131E+00 a       252     0    13     1    12
  1.0710285280372978E+00 a       253     0    13     1    13
 -4.1131783195885135E-01 a       254     0    13     1    14
 -1.1592217943381578E+00 a       255     0    13     1    15
 -1.5891095139594054E+00 a       256     0    13     1    16
  2.7447848269660260E+00 a       257     0    13     1    17
 -6.6531966176849167E-01 a       258     0    13     1    18
 -2.2234936155423869E-02 a       259     0    13     1    19
  2.8099536163749222E-01 a       260     0    13     1    20
 -1.7970086065589599E+00 a       261     0    14     1     1
 -9.4457821269378683E-02 a       262     0    14     1     2
 -9.9172870350754228E-02 a       263     0    14     1     3
 -7.6216245042641562E-01 a       264     0    14     1     4
 -1.1246755077770707E+00 a       265     0    14     1     5
 -1.9154627473973749E+00 a       266     0    14     1     6
 -1.2021734296227873E+00 a       267     0    14     1     7
 -1.9745381534860557E-01 a       268     0    14     1     8
 -2.8032350790295330E-02 a       269     0    14     1     9
  6.2271218848159993E-01 a       270     0    14     1    10
 -8.5141232921244248E-01 a       271     0    14     1    11
 -1.6398757657025593E+00 a       272     0    14     1    12
 -4.9733338021837098E-01 a       273     0    14     1    13
 -1.1257914757770542E+00 a       274     0    14     1    14
  3.5178255491961069E-01 a       275     0    14     1    15
  9.8416997696565023E-01 a       276     0    14     1    16
 -1.4302804658645165E+00 a       277     0    14     1    17
  1.9951874890585708E+00 a       278     0    14     1    18
  3.8760903580900841E-01 a       279     0    14     1    19
 -1.2958358946576165E+00 a       280     0    14     1    20
  4.1069670355953836E+00 a       281     0    15     1     1
 -4.0348317704422765E-02 a       282     0    15     1     2
  1.4742408662442681E+00 a       283     0    15     1     3
 -1.2880171632434358E+00 a       284     0    15     1     4
 -3.5793793664599294E+00 a       285     0    15     1     5
  9.1454581867509654E-02 a       286     0    15     1     6
  2.2984961917842304E+00 a       287     0    15     1     7
 -7.6503640517079408E-01 a       288     0    15     1     8
 -1.3221423585323506E+00 a       289     0    15     1     9
 -8.2183349828821206E-01 a       290     0    15     1    10
  1.3559128643704157E+00 a       291     0    15     1    11
  1.8060499015493814E+00 a       292     0    15     1    12
  3.8282383118824131E-01 a       293     0    15     1    13
 -7.4186588798524050E-02 a       294     0    15     1    14
  4.4065346984217468E+00 a       295     0    15     1    15
 -1.1560553772689233E+00 a       296     0    15     1    16
 -2.3446361470694402E-01 a       297     0    15     1    17
  1.3766912913217786E+00 a       298     0    15     1    18
 -6.9785715005639981E-01 a       299     0    15     1    19
 -5.5950182822581229E-01 a       300     0    15     1    20
  1.6468390170578486E+00 a       301     0    16     1     1
 -3.9367239640825075E-01 a       302     0    16     1     2
  1.5602045599079104E-02 a       303     0    16     1     3
  2.1574808459682204E+00 a       304     0    16     1     4
 -2.2187076002000250E-01 a       305     0    16     1     5
 -1.9545757368487602E+00 a       306     0    16     1     6
  1.3599418034843840E+00 a       307     0    16     1     7
 -1.5908497749329948E+00 a       308     0    16     1     8
  4.6047574358997412E-01 a       309     0    16     1     9
 -1.1065621134375672E+00 a       310     0    16     1    10
 -1.7254880195268210E+00 a       311     0    16     1    11
  3.5189640153888024E-01 a       312     0    16     1    12
  2.8679164922097899E+00 a       313     0    16     1    13
 -1.7316541323928385E+00 a       314     0    16     1    14
  3.4238243003463347E+00 a       315     0    16     1    15
 -1.5222600975646137E+00 a       316     0    16     1    16
  2.5422948319117515E+00 a       317     0    16     1    17
  7.1793947512618184E-01 a       318     0    16     1    18
  2.5962506027609087E+00 a       319     0    16     1    19
 -2.4158599113716811E-01 a       320     0    16     1    20
 -2.0922686362442100E+00 a       321     0    17     1     1
 -2.4937900685821064E+00 a       322     0    17     1     2
 -2.6041990462533500E+00 a       323     0    17     1     3
 -2.8879062942535145E+00 a       324     0    17     1     4
  2.7136387785872951E+00 a       325     0    17     1     5
 -4.1456182994248101E+00 a       326     0    17     1     6
 -1.3108535254446239E+00 a       327     0    17     1     7
 -1.3060241964206618E+00 a       328     0    17     1     8
 -1.7437476264266458E-01 a       329     0    17     1     9
  4.4488790711207465E-01 a       330     0    17     1    10
  3.4551793508051047E+00 a       331     0    17     1    11
 -3.1877250043527505E+00 a       332     0    17     1    12
 -1.7822566149004284E+00 a       333     0    17     1    13
 -1.5770288789202054E+00 a       334     0    17     1    14
  6.2147645025454756E-01 a       335     0    17     1    15
  1.2678671971328022E+00 a       336     0    17     1    16
  1.4029455559551254E+00 a       337     0    17     1    17
  4.5990628726786348E-01 a       338     0    17     1    18
  2.1624152423844198E+00 a       339     0    17     1    19
 -5.0931937629200841E-01 a       340     0    17     1    20
  2.7535256518660187E+00 a       341     0    18     1     1
 -3.6371918419180344E-01 a       342     0    18     1     2
  1.2728910148631118E+00 a       343     0    18     1     3
  1.0215263066313498E+00 a       344     0    18     1     4
 -4.9416686069396878E-02 a       345     0    18     1     5
 -1.8202256782243666E+00 a       346     0    18     1     6
 -1.1501115180136143E+00 a       347     0    18     1     7
 -1.6520497685394528E+00 a       348     0    18     1     8
  2.7427084310335137E+00 a       349     0    18     1     9
  1.2478219134795159E+00 a       350     0    18     1    10
  1.1003431266117356E+00 a       351     0    18     1    11
 -8.9103720882989768E-01 a       352     0    18     1    12
 -3.6466782244544427E+00 a       353     0    18     1    13
  1.4276529061413503E+00 a       354     0    18     1    14
 -8.8753126943800198E-01 a       355     0    18     1    15
 -1.5702538459443065E+00 a       356     0    18     1    16
 -3.0528521566258964E+00 a       357     0    18     1    17
 -2.2865753042925085E+00 a       358     0    18     1    18
 -1.8656968870519028E+00 a       359     0    18     1    19
 -7.2538541189982775E-01 a       360     0    18     1    20
 -1.7890977396053065E+00 a       361     0    19     1     1
  2.9813717350257440E-01 a       362     0    19     1     2
 -2.7094734977722279E+00 a       363     0    19     1     3
  6.8283110458719865E-01 a       364     0    19     1     4
  7.5698172499127636E-01 a       365     0    19     1     5
 -7.0436281432921111E-01 a       366     0    19     1     6
 -2.8365117607891239E+00 a       367     0    19     1     7
  4.4764887150565552E-01 a       368     0    19     1     8
  1.3770384853596482E+00 a       369     0    19     1     9
 -7.6080551828507770E-01 a       370     0    19     1    10
 -1.3793832361436753E+00 a       371     0    19     1    11
 -1.4074024036858246E+00 a       372     0    19     1    12
 -3.4040737489073560E+00 a       373     0    19     1    13
  2.6163507469991792E-01 a       374     0    19     1    14
  6.0803002595161793E-01 a       375     0    19     1    15
 -1.4922797132336025E+00 a       376     0    19     1    16
 -1.3827415882473606E+00 a       377     0    19     1    17
  8.3577578152517262E-01 a       378     0    19     1    18
  1.2596522492041842E+00 a       379     0    19     1    19
  4.1096789092310604E-01 a       380     0    19     1    20
 -1.1938163789506206E+00 a       381     0    20     1     1
 -8.3998527361229902E-01 a       382     0    20     1     2
  2.0876156271049600E+00 a       383     0    20     1     3
  1.1278099726117777E-02 a       384     0    20     1     4
  1.7338855372929716E+00 a       385     0    20     1     5
  1.4380640054793086E+00 a       386     0    20     1     6
  4.4295756615952904E+00 a       387     0    20     1     7
 -8.8420707883193439E-01 a       388     0    20     1     8
  2.2670108179420558E+00 a       389     0    20     1     9
  1.8547316192315029E+00 a       390     0    20     1    10
  2.6422878082228082E-02 a       391     0    20     1    11
 -6.0579254050019804E-01 a       392     0    20     1    12
 -3.4111410758986613E+00 a       393     0    20     1    13
  7.2454313172199902E-01 a       394     0    20     1    14
  2.8084636048070131E+00 a       395     0    20     1    15
 -8.6427422029595280E-01 a       396     0    20     1    16
 -4.4035792545556252E+00 a       397     0    20     1    17
 -1.3273807900794757E-01 a       398     0    20     1    18
 -1.0706201907996186E-01 a       399     0    20     1    19
  2.8383560624177564E+00 a       400     0    20     1    20
 -9.5418619131233429E-01 a       401     0    21     1     1
 -3.8421901665997753E+00 a       402     0    21     1     2
 -1.0120215846995413E+00 a       403     0    21     1     3
  1.3920909620216930E+00 a       404     0    21     1     4
 -8.7566267321449198E-01 a       405     0    21     1     5
  3.5666726679631361E-01 a       406     0    21     1     6
  1.0167765000368951E+00 a       407     0    21     1     7
 -5.1635001191121044E-01 a       408     0    21     1     8
 -1.4035353293976729E+00 a       409     0    21     1     9
  8.2013482647204239E-01 a       410     0    21     1    10
 -1.8768229356876549E+00 a       411     0    21     1    11
  2.8400903357645526E+00 a       412     0    21     1    12
 -1.3642746126989409E+00 a       413     0    21     1    13
  7.2585400656630583E-01 a       414     0    21     1    14
 -5.2243822134506998E-02 a       415     0    21     1    15
 -4.4392231314803698E+00 a       416     0    21     1    16
  3.7956131834346447E+00 a       417     0    21     1    17
  2.5609025606004017E+00 a       418     0    21     1    18
 -1.9816675315528159E-01 a       419     0    21     1    19
  1.4981407109498490E+00 a       420     0    21     1    20
  3.1471916560965676E+00 a       421     0    22     1     1
  5.2614996891751764E-01 a       422     0    22     1     2
 -1.1332703516638081E+00 a       423     0    22     1     3
 -2.3296164815424528E-01 a       424     0    22     1     4
  1.4104885441245225E+00 a       425     0    22     1     5
 -5.2430715603100109E-01 a       426     0    22     1     6
 -2.3777119365881608E-01 a       427     0    22     1     7
 -1.2753928950039144E+00 a       428     0    22     1     8
  2.3350709867752477E+00 a       429     0    22     1     9
 -4.5782545406299464E+00 a       430     0    22     1    10
 -7.6737898876187716E-01 a       431     0    22     1    11
 -2.8021220471791691E-01 a       432     0    22     1    12
 -1.2824125761920619E+00 a       433     0    22     1    13
 -7.2756964742593044E-01 a       434     0    22     1    14
  1.1163626500956429E-01 a       435     0    22     1    15
 -1.7416508894966556E+00 a       436     0    22     1    16
 -9.6810093579064882E-01 a       437     0    22     1    17
 -1.6117789523973591E+00 a       438     0    22     1    18
 -6.6726776614658889E-01 a       439     0    22     1    19
 -1.2439151299692386E+00 a       440     0    22     1    20
 -2.6603135416003285E+00 a       441     0    23     1     1
 -1.5166275615368918E+00 a       442     0    23     1     2
 -2.5345581975525278E+00 a       443     0    23     1     3
 -1.1732855414406151E+00 a       444     0    23     1     4
 -1.2283630552434042E+00 a       445     0    23     1     5
  1.1719150795464650E+00 a       446     0    23     1     6
 -1.6358826014684340E+00 a       447     0    23     1     7
 -6.7768454596990801E-01 a       448     0    23     1     8
  2.7102303865423907E+00 a       449     0    23     1     9
 -3.1421853893530116E+00 a       450     0    23     1    10
 -2.5820536497532260E+00 a       451     0    23     1    11
 -2.5276629940141202E+00 a       452     0    23     1    12
 -1.1766336111028839E+00 a       453     0    23     1    13
 -5.6918116950644215E-01 a       454     0    23     1    14
 -4.0885415588450895E+00 a       455     0    23     1    15
 -8.9451066104283339E-01 a       456     0    23     1    16
  5.1797420386596684E+00 a       457     0    23     1    17
  3.7672934728100144E-01 a       458     0    23     1    18
 -8.2566663053793765E-01 a       459     0    23     1    19
  7.6464270214702368E-02 a       460     0    23     1    20
 -7.2804405186065091E-01 a       461     0    24     1     1
  7.5641631874038484E-01 a       462     0    24     1     2
 -2.0865044080113164E+00 a       463     0    24     1     3
  1.0889174853993110E-01 a       464     0    24     1     4
  1.4757496028839663E+00 a       465     0    24     1     5
 -3.1173663524042000E-01 a       466     0    24     1     6
 -1.6886613517914142E+00 a       467     0    24     1     7
  3.7048611337720067E-01 a       468     0    24     1     8
  6.7361650382503757E-01 a       469     0    24     1     9
  2.7061776993122368E+00 a       470     0    24     1    10
 -2.4533209381194081E+00 a       471     0    24     1    11
  1.2382195275443622E+00 a       472     0    24     1    12
 -2.3993860547331702E-01 a       473     0    24     1    13
 -2.1461214695039237E+00 a       474     0    24     1    14
  1.1063662185588055E+00 a       475     0    24     1    15
  3.5845807366713855E-01 a       476     0    24     1    16
 -1.9685282967256963E+00 a       477     0    24     1    17
 -1.6449850689534413E+00 a       478     0    24     1    18
  4.7957380455277493E-01 a       479     0    24     1    19
 -1.6911010849658317E+00 a       480     0    24     1    20
 -2.3113263200281775E+00 a       481     0    25     1     1
  1.4385707022623723E-01 a       482     0    25     1     2
  2.3104301126637578E-01 a       483     0    25     1     3
  2.7671106901633125E-01 a       484     0    25     1     4
  1.6786216999555390E+00 a       485     0    25     1     5
  1.4007567705481516E+00 a       486     0    25     1     6
 -3.7545143664531997E+00 a       487     0    25     1     7
  1.1410687816226097E+00 a       488     0    25     1     8
  1.4686678531860373E+00 a       489     0    25     1     9
  3.4112040500919283E-01 a       490     0    25     1    10
 -4.1141843369412836E+00 a       491     0    25     1    11
 -2.2265643521567235E+00 a       492     0    25     1    12
 -2.2649730534923425E+00 a       493     0    25     1    13
 -1.1389680770619550E+00 a       494     0    25     1    14
 -1.5640177511300208E+00 a       495     0    25     1    15
 -4.8042067307536501E-01 a       496     0    25     1    16
 -1.3594442420311483E+00 a       497     0    25     1    17
  1.6196040780974437E+00 a       498     0    25     1    18
 -2.0185292528480252E+00 a       499     0    25     1    19
 -6.3926756526697082E-01 a       500     0    25     1    20
 -1.2176255914099416E+00 a       501     0    26     1     1
 -5.2745383825581538E-01 a       502     0    26     1     2
  4.6642524173331185E-01 a       503     0    26     1     3
 -2.3542785769271388E+00 a       504     0    26     1     4
 -1.1889909190790746E-01 a       505     0    26     1     5
  2.5510919690919698E+00 a       506     0    26     1     6
 -4.5876471325672880E-01 a       507     0    26     1     7
 -1.5714552000129931E+00 a       508     0    26     1     8
 -3.6624696513784447E+00 a       509     0    26     1     9
 -2.5279232879218467E+00 a       510     0    26     1    10
  1.3167282494613191E+00 a       511     0    26     1    11
 -7.1292421822446361E-01 a       512     0    26     1    12
  1.3383294967603392E+00 a       513     0    26     1    13
  1.1256903517861842E-01 a       514     0    26     1    14
  1.1381669237419070E+00 a       515     0    26     1    15
 -3.0655511384698526E+00 a       516     0    26     1    16
  9.0293691206734084E-01 a       517     0    26     1    17
 -5.3307956660318581E-02 a       518     0    26     1    18
 -1.9400449927671055E+00 a       519     0    26     1    19
  2.8969352374334528E-01 a       520     0    26     1    20
  9.1603866786168964E-01 a       521     0    27     1     1
  1.5186492890730421E+00 a       522     0    27     1     2
 -1.4841668679806710E+00 a       523     0    27     1     3
 -1.5666107906088371E+00 a       524     0    27     1     4
 -3.3604830029693979E+00 a       525     0    27     1     5
  1.6029700470167225E+00 a       526     0    27     1     6
  3.9359834521003285E+00 a       527     0    27     1     7
  9.0085093740265731E-01 a       528     0    27     1     8
  4.2849279387012347E+00 a       529     0    27     1     9
