################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.7506506764934084E-01 a         1     0     1     1     1
 -1.5124054919156658E+00 a         2     0     1     1     2
  7.6742638777743222E-01 a         3     0     1     1     3
  1.5175301718051073E+00 a         4     0     1     1     4
 -2.2751961518447453E-01 a         5     0     1     1     5
  1.6115875114655641E-02 a         6     0     1     1     6
 -9.7300894156400489E-02 a         7     0     1     1     7
  2.3117329413509622E+00 a         8     0     1     1     8
 -3.9722148673801361E-01 a         9     0     1     1     9
  2.1960395180556094E+00 a        10     0     1     1    10
  2.9901919343383385E+00 a        11     0     1     1    11
  5.2837091850967033E-01 a        12     0     1     1    12
  4.6934944082713997E-01 a        13     0     1     1    13
  2.1033810428181865E+00 a        14     0     1     1    14
  1.3395707814296163E+00 a        15     0     1     1    15
 -3.3157831615053940E-01 a        16     0     1     1    16
 -1.9368303965474711E+00 a        17     0     1     1    17
  1.5816075861513007E-01 a        18     0     1     1    18
  8.7791850029864238E-01 a        19     0     1     1    19
 -3.1744780767171887E+00 a        20     0     1     1    20
  3.5524343095425377E+00 a        21     0     2     1     1
  4.8932701118856997E-01 a        22     0     2     1     2
 -1.0671122700541471E+00 a        23     0     2     1     3
 -1.4002196102276836E+00 a        24     0     2     1     4
 -1.5501367622069531E+00 a        25     0     2     1     5
  5.9463038478950692E-01 a        26     0     2     1     6
  1.9393000562325307E+00 a        27     0     2     1     7
 -1.1590360623798897E+00 a        28     0     2     1     8
 -1.2785987375123411E+00 a        29     0     2     1     9
 -2.0609149414859698E-01 a        30     0     2     1    10
 -1.0190133436620374E+00 a        31     0     2     1    11
  8.2716497469973849E-01 a        32     0     2     1    12
  8.9444829618973798E-01 a        33     0     2     1    13
 -9.8912264554360210E-02 a        34     0     2     1    14
  6.6500799555843415E-01 a        35     0     2     1    15
 -1.0358905127495830E+00 a        36     0     2     1    16
  5.9565705048937581E+00 a        37     0     2     1    17
 -1.1036296757122961E+00 a        38     0     2     1    18
  2.5507551759147062E-01 a        39     0     2     1    19
 -7.8943630755966443E-02 a        40     0     2     1    20
 -1.5239482093394481E+00 a        41     0     3     1     1
 -1.6552104553309213E+00 a        42     0     3     1     2
 -1.4887487755167328E+00 a        43     0     3     1     3
  2.6681724442211622E-02 a        44     0     3     1     4
  2.7235911517215703E+00 a        45     0     3     1     5
 -1.3337649754883225E+00 a        46     0     3     1     6
