################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.7318788869222339E-01 a       133     0     7     1    13
 -5.4245508000185416E-01 a       134     0     7     1    14
 -1.0350659919579397E+00 a       135     0     7     1    15
 -9.3807453672054242E-01 a       136     0     7     1    16
 -8.0178392729660908E-01 a       137     0     7     1    17
  1.7525425862191570E+00 a       138     0     7     1    18
  2.4741239727216843E-01 a       139     0     7     1    19
  1.5203698799715734E-01 a       140     0     7     1    20
 -1.5788003368140306E+00 a       141     0     8     1     1
 -2.4474838698327743E+00 a       142     0     8     1     2
 -1.4414531548842366E+00 a       143     0     8     1     3
  1.6832447504231163E+00 a       144     0     8     1     4
  4.9388260105573417E-01 a       145     0     8     1     5
  2.0497504640110344E+00 a       146     0     8     1     6
 -1.8320017825337065E+00 a       147     0     8     1     7
  7.0545315091047356E-01 a       148     0     8     1     8
  1.8791124527965666E+00 a       149     0     8     1     9
  5.8894039188418151E-02 a       150     0     8     1    10
 -3.2753061378007364E-01 a       151     0     8     1    11
 -9.8555872989499627E-01 a       152     0     8     1    12
  2.1174987789864965E+00 a       153     0     8     1    13
 -1.0999678089508256E+00 a       154     0     8     1    14
 -4.7686605700972667E-01 a       155     0     8     1    15
  2.8927017526841028E+00 a       156     0     8     1    16
 -2.5092790025900693E+00 a       157     0     8     1    17
 -8.9523979131730236E-01 a       158     0     8     1    18
 -2.8038367273426030E+00 a       159     0     8     1    19
 -2.0259949966347559E+00 a       160     0     8     1    20
 -8.4723662467925853E-01 a       161     0     9     1     1
  1.5226112532368938E+00 a       162     0     9     1     2
 -1.0156613504200727E+00 a       163     0     9     1     3
  7.6872786134583027E-01 a       164     0     9     1     4
  9.8571627779400178E-02 a       165     0     9     1     5
 -1.9550970827313091E-01 a       166     0     9     1     6
  1.0556487863524116E+00 a       167     0     9     1     7
 -4.9658359413126107E-01 a       168     0     9     1     8
 -1.3634690739096628E-01 a       169     0     9     1     9
  8.2274613840838862E-01 a       170     0     9     1    10
  1.0856667417902424E+00 a       171     0     9     1    11
  6.4283184581938790E-01 a       172     0     9     1    12
 -6.2654714588636806E-01 a       173     0     9     1    13
 -3.4789226215173580E-01 a       174     0     9     1    14
 -8.4383743257583310E-01 a       175     0     9     1    15
 -6.8096790634730597E-01 a       176     0     9     1    16
  5.4608814448310194E-01 a       177     0     9     1    17
 -2.5789979253993986E+00 a       178     0     9     1    18
  1.5412022302982142E+00 a       179     0     9     1    19
  1.2622488481165777E+00 a       180     0     9     1    20
  6.5741960603367969E-02 a       181     0    10     1     1
  4.9185354352463839E-01 a       182     0    10     1     2
  1.6546501600532817E+00 a       183     0    10     1     3
  2.2342038762471683E-01 a       184     0    10     1     4
 -6.0569763774095009E-01 a       185     0    10     1     5
  6.5752898335716836E-01 a       186     0    10     1     6
 -5.7648376205939167E-01 a       187     0    10     1     7
  1.3134400064426897E+00 a       188     0    10     1     8
 -1.0026739250136871E+00 a       189     0    10     1     9
 -7.2118843472153737E-01 a       190     0    10     1    10
  5.2480032083606709E-01 a       191     0    10     1    11
  4.8270046350417400E-01 a       192     0    10     1    12
  1.7558982296480121E+00 a       193     0    10     1    13
 -9.3107097095987124E-01 a       194     0    10     1    14
 -1.1083337867628044E-01 a       195     0    10     1    15
  6.1910486820334210E-01 a       196     0    10     1    16
 -1.6637383365249241E+00 a       197     0    10     1    17
 -3.8611469958370734E+00 a       198     0    10     1    18
 -3.1506296786915318E+00 a       199     0    10     1    19
 -4.6027109340286998E+00 a       200     0    10     1    20
 -7.5002609239915952E-01 a       201     0    11     1     1
  5.4223680389329265E-01 a       202     0    11     1     2
  8.3188094933108592E-01 a       203     0    11     1     3
 -2.0014758269256889E+00 a       204     0    11     1     4
 -1.6145029676391157E-01 a       205     0    11     1     5
  7.2176025386093601E-01 a       206     0    11     1     6
  2.1654476316857112E+00 a       207     0    11     1     7
  5.9119440983815941E-01 a       208     0    11     1     8
 -2.8881671507078532E-01 a       209     0    11     1     9
 -3.8361622172608972E-01 a       210     0    11     1    10
 -1.6222274055036954E+00 a       211     0    11     1    11
 -4.7577447183288696E-01 a       212     0    11     1    12
  2.9948115821976491E+00 a       213     0    11     1    13
  1.2106039025509954E+00 a       214     0    11     1    14
 -1.8432938068431981E-01 a       215     0    11     1    15
 -3.0673324446328826E-01 a       216     0    11     1    16
 -6.3300420861869788E-01 a       217     0    11     1    17
 -2.3735152909528936E+00 a       218     0    11     1    18
 -1.7216798097622752E+00 a       219     0    11     1    19
  2.0376446344296388E+00 a       220     0    11     1    20
  1.5537460845402340E-01 a       221     0    12     1     1
  1.5731732369716217E-01 a       222     0    12     1     2
 -1.6442283238880926E+00 a       223     0    12     1     3
  3.5197748132433465E-01 a       224     0    12     1     4
 -3.2397650029758862E-01 a       225     0    12     1     5
  2.3234404707829635E+00 a       226     0    12     1     6
  6.1062457374108448E-01 a       227     0    12     1     7
 -1.3383440913412918E+00 a       228     0    12     1     8
  1.8549048347136798E+00 a       229     0    12     1     9
 -2.7485907160699674E+00 a       230     0    12     1    10
 -6.0604602140376640E-01 a       231     0    12     1    11
  1.3220680009793020E-01 a       232     0    12     1    12
 -4.9067531093281880E-01 a       233     0    12     1    13
  5.2284673193585707E-01 a       234     0    12     1    14
  2.4916861263826967E-01 a       235     0    12     1    15
 -6.8704288753692677E-01 a       236     0    12     1    16
 -1.0244160079092617E+00 a       237     0    12     1    17
  5.5417135457801625E-01 a       238     0    12     1    18
  1.0728778598479785E+00 a       239     0    12     1    19
 -1.0520465449942111E+00 a       240     0    12     1    20
  1.6940147423488667E+00 a       241     0    13     1     1
 -3.1730071413306121E-01 a       242     0    13     1     2
  1.3379417106762514E+00 a       243     0    13     1     3
  1.5143110961421641E-01 a       244     0    13     1     4
 -2.4918750807375312E+00 a       245     0    13     1     5
 -8.9778534539068244E-01 a       246     0    13     1     6
  2.4386497128525400E-01 a       247     0    13     1     7
  1.1959619580165985E+00 a       248     0    13     1     8
  4.3759870141035842E-02 a       249     0    13     1     9
  1.4922136537507140E+00 a       250     0    13     1    10
  1.2579261582447301E+00 a       251     0    13     1    11
  1.2568167203614649E+00 a       252     0    13     1    12
 -6.1024218028440191E-01 a       253     0    13     1    13
 -6.2556357353168579E-01 a       254     0    13     1    14
  2.3156595258574800E-01 a       255     0    13     1    15
 -7.8551113111151138E-01 a       256     0    13     1    16
 -2.4073461166856922E-01 a       257     0    13     1    17
 -7.1578791061944513E-01 a       258     0    13     1    18
 -2.5228954863984159E+00 a       259     0    13     1    19
  2.4987658232414731E-01 a       260     0    13     1    20
  8.9940757453055664E-01 a       261     0    14     1     1
  3.1800443928728184E+00 a       262     0    14     1     2
  1.8100436115886911E+00 a       263     0    14     1     3
 -1.9874557358536593E-01 a       264     0    14     1     4
 -2.2674845746018102E+00 a       265     0    14     1     5
  2.9440009571171072E-01 a       266     0    14     1     6
 -1.1905617978440108E+00 a       267     0    14     1     7
  3.0641952589734561E-01 a       268     0    14     1     8
  1.2865536794774404E+00 a       269     0    14     1     9
  2.6163087951358750E+00 a       270     0    14     1    10
 -6.5392720766940160E-01 a       271     0    14     1    11
 -1.7415926584533943E+00 a       272     0    14     1    12
  8.6997920330324341E-01 a       273     0    14     1    13
 -7.7340627092801328E-01 a       274     0    14     1    14
 -1.8744163559483771E+00 a       275     0    14     1    15
 -2.1583418684473038E-01 a       276     0    14     1    16
  6.2379580619117581E-01 a       277     0    14     1    17
 -1.2464905587375052E+00 a       278     0    14     1    18
  2.5970795152267151E-01 a       279     0    14     1    19
 -1.9191322861314857E+00 a       280     0    14     1    20
 -2.7830671844620869E+00 a       281     0    15     1     1
  1.0880298750233377E+00 a       282     0    15     1     2
 -3.1655597313178556E+00 a       283     0    15     1     3
  4.1274215156481464E-01 a       284     0    15     1     4
  1.0375973855149447E+00 a       285     0    15     1     5
  1.3956069179217363E+00 a       286     0    15     1     6
  8.7696583520327387E-01 a       287     0    15     1     7
 -2.8242279034976764E-01 a       288     0    15     1     8
  1.8929511216317272E+00 a       289     0    15     1     9
 -4.2953565158747420E-01 a       290     0    15     1    10
 -7.7517078161573250E-01 a       291     0    15     1    11
 -8.4861893132653776E-01 a       292     0    15     1    12
  1.0662641338628607E+00 a       293     0    15     1    13
  9.8628667102454914E-01 a       294     0    15     1    14
  1.0939031233883054E+00 a       295     0    15     1    15
  1.3293630855635079E+00 a       296     0    15     1    16
 -1.4442461612012145E+00 a       297     0    15     1    17
  1.7617789674241822E+00 a       298     0    15     1    18
 -1.0706699559049544E+00 a       299     0    15     1    19
 -2.1506992375899432E+00 a       300     0    15     1    20
 -5.5461125155548219E+00 a       301     0    16     1     1
  2.7275782008083325E+00 a       302     0    16     1     2
 -8.7988156352412902E-02 a       303     0    16     1     3
 -4.5580450370612473E+00 a       304     0    16     1     4
 -1.4720440469312743E+00 a       305     0    16     1     5
 -6.9409736978685033E-01 a       306     0    16     1     6
  7.3076560203490559E-01 a       307     0    16     1     7
 -3.5638368009294580E-01 a       308     0    16     1     8
 -4.0820636413572808E+00 a       309     0    16     1     9
  1.0163632972956755E+00 a       310     0    16     1    10
  3.3357859084544286E+00 a       311     0    16     1    11
 -3.1518671432353468E-01 a       312     0    16     1    12
  1.2062979612299323E+00 a       313     0    16     1    13
 -3.0891584375486283E+00 a       314     0    16     1    14
  8.5904576286027001E-01 a       315     0    16     1    15
  2.3589142995847880E+00 a       316     0    16     1    16
 -9.5697606232754739E-01 a       317     0    16     1    17
  4.5935622154810272E+00 a       318     0    16     1    18
  1.2476560456248966E+00 a       319     0    16     1    19
  4.8384080558700138E+00 a       320     0    16     1    20
 -1.1743665557156979E+00 a       321     0    17     1     1
 -1.2271206078382666E+00 a       322     0    17     1     2
  5.5906159549056200E-01 a       323     0    17     1     3
 -7.6276921133048714E-01 a       324     0    17     1     4
 -2.0467688038113900E+00 a       325     0    17     1     5
 -6.0873086207855386E-02 a       326     0    17     1     6
  1.2761621389622597E+00 a       327     0    17     1     7
 -7.3683487500486200E-01 a       328     0    17     1     8
 -3.4078089419542152E+00 a       329     0    17     1     9
 -1.9409233540438413E+00 a       330     0    17     1    10
  1.0608008239779274E+00 a       331     0    17     1    11
 -6.5963911436460285E-02 a       332     0    17     1    12
  2.8016058990974608E+00 a       333     0    17     1    13
  3.9258035009804132E-01 a       334     0    17     1    14
  1.8748242785515781E+00 a       335     0    17     1    15
  1.2435232253850992E+00 a       336     0    17     1    16
  5.4239064198596698E-01 a       337     0    17     1    17
  1.1346832490756651E+00 a       338     0    17     1    18
  1.0305958496573724E+00 a       339     0    17     1    19
  1.3900049995705974E+00 a       340     0    17     1    20
 -2.1105499944352837E+00 a       341     0    18     1     1
 -3.3512524929693821E-01 a       342     0    18     1     2
 -2.0657529798631384E+00 a       343     0    18     1     3
 -1.7489914702220519E-01 a       344     0    18     1     4
  4.1942419773559508E-01 a       345     0    18     1     5
  1.0591260283178607E-01 a       346     0    18     1     6
 -2.2555858442501582E+00 a       347     0    18     1     7
 -1.0898817754210690E+00 a       348     0    18     1     8
 -1.0475274488007271E+00 a       349     0    18     1     9
  3.0193370590752582E+00 a       350     0    18     1    10
 -8.7482144626173333E-02 a       351     0    18     1    11
  1.0352616234053447E+00 a       352     0    18     1    12
 -1.1795895212070511E+00 a       353     0    18     1    13
 -1.6379748426606638E-01 a       354     0    18     1    14
 -4.9116111668551801E-02 a       355     0    18     1    15
 -2.6731851171155765E+00 a       356     0    18     1    16
  1.5414573249019050E+00 a       357     0    18     1    17
 -2.1632803617036624E+00 a       358     0    18     1    18
  3.4371658034658976E+00 a       359     0    18     1    19
  1.1278730477716272E+00 a       360     0    18     1    20
  2.0407134778421803E+00 a       361     0    19     1     1
 -1.5577700760366331E+00 a       362     0    19     1     2
  6.9875169838780204E-01 a       363     0    19     1     3
  1.0226982154475759E+00 a       364     0    19     1     4
  1.3962646278404611E+00 a       365     0    19     1     5
  2.5152084956093335E+00 a       366     0    19     1     6
 -1.0710995647297328E+00 a       367     0    19     1     7
  2.8399356603198993E+00 a       368     0    19     1     8
 -1.0543903332211608E+00 a       369     0    19     1     9
  1.1120268928407340E+00 a       370     0    19     1    10
 -9.6587548896309675E-02 a       371     0    19     1    11
 -2.1777470640585284E+00 a       372     0    19     1    12
  5.0177095981553443E-01 a       373     0    19     1    13
 -1.4160319264737515E+00 a       374     0    19     1    14
  1.3458739137813855E-01 a       375     0    19     1    15
 -5.2013294527798337E-01 a       376     0    19     1    16
 -2.6616143619223389E+00 a       377     0    19     1    17
  4.0854871093877847E+00 a       378     0    19     1    18
 -2.2185084344093911E+00 a       379     0    19     1    19
  1.5282240319226201E+00 a       380     0    19     1    20
 -1.7730100796851625E-01 a       381     0    20     1     1
 -2.2186079234793693E-01 a       382     0    20     1     2
 -3.9791076228827871E+00 a       383     0    20     1     3
  1.1707230015127057E+00 a       384     0    20     1     4
  8.7365091705565434E-01 a       385     0    20     1     5
  1.3006755939279522E+00 a       386     0    20     1     6
  1.8294751973779082E+00 a       387     0    20     1     7
 -6.0142128770245518E-01 a       388     0    20     1     8
  4.8826167628940598E-01 a       389     0    20     1     9
  7.9090805238839690E-01 a       390     0    20     1    10
  2.5619590437752943E-01 a       391     0    20     1    11
 -1.8768502947226859E+00 a       392     0    20     1    12
  1.4437220860443807E+00 a       393     0    20     1    13
  5.9145616560583025E-01 a       394     0    20     1    14
  3.2107029741425386E+00 a       395     0    20     1    15
  6.5270874610015261E-01 a       396     0    20     1    16
  1.5029617143205196E+00 a       397     0    20     1    17
  1.7322938035044415E+00 a       398     0    20     1    18
 -6.6107990301958786E-01 a       399     0    20     1    19
  1.7398020873499176E+00 a       400     0    20     1    20
  1.7039107786703513E+00 a       401     0    21     1     1
 -3.0878225747396526E-01 a       402     0    21     1     2
 -2.7239258291301547E+00 a       403     0    21     1     3
 -1.7286103320481889E+00 a       404     0    21     1     4
  1.0963044140851435E+00 a       405     0    21     1     5
 -2.0530393978702639E+00 a       406     0    21     1     6
  1.7321145123652260E+00 a       407     0    21     1     7
  2.3953291840695806E-01 a       408     0    21     1     8
 -1.9898994012110918E+00 a       409     0    21     1     9
  8.1023724123269880E-01 a       410     0    21     1    10
 -2.2854896142431647E-01 a       411     0    21     1    11
  2.1770765785297157E+00 a       412     0    21     1    12
 -9.5040514102205473E-02 a       413     0    21     1    13
  1.7493012815679558E+00 a       414     0    21     1    14
  9.3289872703437193E-02 a       415     0    21     1    15
  1.0392377383365645E+00 a       416     0    21     1    16
  1.4093960984082672E+00 a       417     0    21     1    17
  6.8849163773997257E-01 a       418     0    21     1    18
  4.0099321598580415E+00 a       419     0    21     1    19
 -4.9494632444551190E-01 a       420     0    21     1    20
  6.1896746705119954E-01 a       421     0    22     1     1
 -3.6206173525198602E+00 a       422     0    22     1     2
  2.6044282488656156E-01 a       423     0    22     1     3
 -1.2575452143220562E+00 a       424     0    22     1     4
 -5.4331552436905972E-01 a       425     0    22     1     5
 -1.6611785789861391E+00 a       426     0    22     1     6
  1.3548520638519097E+00 a       427     0    22     1     7
 -6.6398349174089399E-01 a       428     0    22     1     8
  1.8383688122688842E+00 a       429     0    22     1     9
  7.8035793793775876E-01 a       430     0    22     1    10
  7.2137809921289453E-01 a       431     0    22     1    11
 -1.4893245786516998E+00 a       432     0    22     1    12
 -2.6270010582095277E-01 a       433     0    22     1    13
 -2.3194934427786569E+00 a       434     0    22     1    14
 -4.4409167041312608E-01 a       435     0    22     1    15
  2.8767519519305798E+00 a       436     0    22     1    16
  1.2066623857333786E-01 a       437     0    22     1    17
 -4.0143672140452413E-01 a       438     0    22     1    18
  1.1859046468517753E+00 a       439     0    22     1    19
 -3.1265928420743232E+00 a       440     0    22     1    20
  2.1928524525137560E+00 a       441     0    23     1     1
 -7.6389989256029009E-02 a       442     0    23     1     2
  3.3033184221854439E-01 a       443     0    23     1     3
  8.0536986285437248E-02 a       444     0    23     1     4
 -1.7520545148852187E+00 a       445     0    23     1     5
  1.7656245120928551E-01 a       446     0    23     1     6
  2.9021450955214678E-01 a       447     0    23     1     7
 -1.7743794186672048E+00 a       448     0    23     1     8
 -2.0663034167217025E+00 a       449     0    23     1     9
 -1.9427130369747057E+00 a       450     0    23     1    10
 -2.0616736030229577E+00 a       451     0    23     1    11
  1.1281228395932719E+00 a       452     0    23     1    12
 -1.8082690689634970E+00 a       453     0    23     1    13
  2.1380129178245775E+00 a       454     0    23     1    14
  9.2057081655882900E-01 a       455     0    23     1    15
 -1.5922933420941086E+00 a       456     0    23     1    16
 -1.8018511596334158E-01 a       457     0    23     1    17
 -1.7490135183274298E+00 a       458     0    23     1    18
  2.5012191903863732E+00 a       459     0    23     1    19
  3.5957617228967780E+00 a       460     0    23     1    20
 -7.6795962164623022E-01 a       461     0    24     1     1
 -2.6502354378197919E+00 a       462     0    24     1     2
 -1.3879670931882022E+00 a       463     0    24     1     3
  6.3285249848390057E-01 a       464     0    24     1     4
  2.8488745310269059E+00 a       465     0    24     1     5
  1.1492734983958521E+00 a       466     0    24     1     6
  2.9147590034240367E+00 a       467     0    24     1     7
  1.2012702787957827E+00 a       468     0    24     1     8
 -3.4056795532326509E+00 a       469     0    24     1     9
 -1.9742620369308872E+00 a       470     0    24     1    10
  9.4591555997660381E-01 a       471     0    24     1    11
 -3.6631830074064459E-01 a       472     0    24     1    12
 -1.5252559778331390E-01 a       473     0    24     1    13
 -5.0549559879897554E-01 a       474     0    24     1    14
 -1.6205722085249868E-02 a       475     0    24     1    15
 -1.9795619178482954E-01 a       476     0    24     1    16
 -2.1288356944343123E+00 a       477     0    24     1    17
  2.6750777610353453E+00 a       478     0    24     1    18
 -1.2446129338236152E+00 a       479     0    24     1    19
  1.6935910856369298E+00 a       480     0    24     1    20
  8.8847948929071974E-01 a       481     0    25     1     1
 -5.6075173745756990E-01 a       482     0    25     1     2
  4.1261342976765292E+00 a       483     0    25     1     3
  1.7227250444732529E+00 a       484     0    25     1     4
 -1.0725058258633940E-01 a       485     0    25     1     5
  2.3641157500772483E+00 a       486     0    25     1     6
 -3.5522800390817419E+00 a       487     0    25     1     7
 -5.8592642173360310E-01 a       488     0    25     1     8
  4.1171468350588908E-01 a       489     0    25     1     9
  2.6059231328888983E+00 a       490     0    25     1    10
 -1.1604438362360270E+00 a       491     0    25     1    11
 -1.2404372286356291E+00 a       492     0    25     1    12
  1.5532400154283275E+00 a       493     0    25     1    13
 -9.9917368900522574E-01 a       494     0    25     1    14
  3.4385957212269718E+00 a       495     0    25     1    15
 -3.3636801311890228E+00 a       496     0    25     1    16
 -3.2523372796945998E-01 a       497     0    25     1    17
 -7.0739707956158526E-01 a       498     0    25     1    18
  3.8149571533914717E-01 a       499     0    25     1    19
 -2.5899065132217891E+00 a       500     0    25     1    20
 -6.6898012524554928E-01 a       501     0    26     1     1
 -2.7920146914711719E+00 a       502     0    26     1     2
  1.4715972016820802E+00 a       503     0    26     1     3
  1.3696850587933906E+00 a       504     0    26     1     4
 -1.2872148957500194E+00 a       505     0    26     1     5
 -1.9882516619274844E+00 a       506     0    26     1     6
 -1.0803618387170182E+00 a       507     0    26     1     7
  3.3369230881896206E-01 a       508     0    26     1     8
  1.9305073195116897E+00 a       509     0    26     1     9
 -9.4537064138210214E-01 a       510     0    26     1    10
 -2.0637384791266093E+00 a       511     0    26     1    11
 -2.0863048142661134E+00 a       512     0    26     1    12
 -1.7683250185073942E+00 a       513     0    26     1    13
  1.4085993565302337E+00 a       514     0    26     1    14
 -2.0437482876331847E+00 a       515     0    26     1    15
  5.8691435642513924E-02 a       516     0    26     1    16
  2.3988437701753123E+00 a       517     0    26     1    17
 -1.3966700369544429E+00 a       518     0    26     1    18
 -2.8963968725466255E-01 a       519     0    26     1    19
  3.4103430363377325E+00 a       520     0    26     1    20
 -5.0352048343153410E-01 a       521     0    27     1     1
  7.4016918681704735E-01 a       522     0    27     1     2
 -1.5119869975103746E+00 a       523     0    27     1     3
 -7.1182355516932527E-01 a       524     0    27     1     4
  5.2053990290726704E-01 a       525     0    27     1     5
  4.5807346351758582E-01 a       526     0    27     1     6
  3.9598755675563513E-01 a       527     0    27     1     7
 -4.7537871232338996E-01 a       528     0    27     1     8
  8.8324061576066995E-02 a       529     0    27     1     9
  1.1151978044556252E+00 a       530     0    27     1    10
