################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9800015561747293E-01 a         1     0     1     1     1
  1.6069952400975576E+00 a         2     0     1     1     2
 -2.8009463170166606E+00 a         3     0     1     1     3
 -6.3519911551548991E-01 a         4     0     1     1     4
  1.3079327818152098E+00 a         5     0     1     1     5
  2.2753901562240366E+00 a         6     0     1     1     6
  2.4056328019801083E+00 a         7     0     1     1     7
 -2.8224295117266718E+00 a         8     0     1     1     8
 -2.7046939241677520E-01 a         9     0     1     1     9
  1.3457732202319739E+00 a        10     0     1     1    10
 -2.8368925672740724E+00 a        11     0     1     1    11
  2.6129391008570559E+00 a        12     0     1     1    12
 -2.1436715465543243E+00 a        13     0     1     1    13
 -2.1825016219408244E+00 a        14     0     1     1    14
  5.0787130654397972E-01 a        15     0     1     1    15
  1.0158610425012795E+00 a        16     0     1     1    16
  1.2961810582210085E+00 a        17     0     1     1    17
  2.3235323045646012E+00 a        18     0     1     1    18
  1.8382066880360355E+00 a        19     0     1     1    19
  2.8205838619099344E-01 a        20     0     1     1    20
  1.8692071724589487E+00 a        21     0     2     1     1
  3.6919235784477084E-01 a        22     0     2     1     2
 -1.4699702541493165E+00 a        23     0     2     1     3
 -1.2772922579101063E+00 a        24     0     2     1     4
 -2.5937194054125059E+00 a        25     0     2     1     5
 -2.6667842423515724E+00 a        26     0     2     1     6
 -1.8384761359387287E+00 a        27     0     2     1     7
  3.8088331856269786E+00 a        28     0     2     1     8
  2.3718291709447699E+00 a        29     0     2     1     9
 -1.9490449230583231E+00 a        30     0     2     1    10
 -2.8683932956529823E-01 a        31     0     2     1    11
 -4.2373416582557100E-01 a        32     0     2     1    12
 -1.9450097907777922E-01 a        33     0     2     1    13
 -4.9092710558342377E-02 a        34     0     2     1    14
  6.4090728736951402E-02 a        35     0     2     1    15
 -1.0971449256850601E+00 a        36     0     2     1    16
 -1.4505919384113917E+00 a        37     0     2     1    17
  1.4047922796276902E+00 a        38     0     2     1    18
 -8.0899926002551492E-01 a        39     0     2     1    19
 -2.5872372304771272E+00 a        40     0     2     1    20
 -1.6541315762237094E+00 a        41     0     3     1     1
 -1.2767774366727940E+00 a        42     0     3     1     2
  5.3848848991029957E-02 a        43     0     3     1     3
 -8.0565926335805005E-02 a        44     0     3     1     4
 -1.4722667341770030E+00 a        45     0     3     1     5
 -4.1571667645762567E-01 a        46     0     3     1     6
 -4.9949983796442200E-02 a        47     0     3     1     7
 -2.4659966492927290E+00 a        48     0     3     1     8
  2.4814135590200653E-01 a        49     0     3     1     9
  1.1126233337637292E+00 a        50     0     3     1    10
  3.6717419643372993E+00 a        51     0     3     1    11
  2.2120561265342102E+00 a        52     0     3     1    12
 -1.5918597397608318E+00 a        53     0     3     1    13
  2.0740461970711639E+00 a        54     0     3     1    14
  1.3456345979828738E-01 a        55     0     3     1    15
 -2.8031868807287821E+00 a        56     0     3     1    16
  2.1397529148082790E+00 a        57     0     3     1    17
  6.3247190306678980E-01 a        58     0     3     1    18
 -2.8734713452728605E-01 a        59     0     3     1    19
  4.7355333002048378E-01 a        60     0     3     1    20
 -1.9473046950576984E+00 a        61     0     4     1     1
  9.8268144717842265E-01 a        62     0     4     1     2
  3.4778085242323433E+00 a        63     0     4     1     3
 -1.0585985507614828E+00 a        64     0     4     1     4
  3.1291697880914935E+00 a        65     0     4     1     5
  6.0920545868798948E-01 a        66     0     4     1     6
 -3.3126210553846454E+00 a        67     0     4     1     7
 -6.8319215982800729E-01 a        68     0     4     1     8
  1.4271620648427163E+00 a        69     0     4     1     9
 -8.8249010711772380E-01 a        70     0     4     1    10
 -6.1507354323487917E-01 a        71     0     4     1    11
  1.0235804490899034E+00 a        72     0     4     1    12
 -3.7979987457737280E-01 a        73     0     4     1    13
  5.8448549044082654E-01 a        74     0     4     1    14
 -7.0580814553369042E-01 a        75     0     4     1    15
 -2.4270659685731353E+00 a        76     0     4     1    16
 -4.8639172755656102E-01 a        77     0     4     1    17
  1.6363847653526307E+00 a        78     0     4     1    18
  1.2769113380195802E+00 a        79     0     4     1    19
  8.2912978271782978E-01 a        80     0     4     1    20
  4.5451340883781661E+00 a        81     0     5     1     1
 -3.0304314149530307E+00 a        82     0     5     1     2
  2.2565329429105812E+00 a        83     0     5     1     3
 -6.9310757735309825E-01 a        84     0     5     1     4
 -1.1214810541309232E+00 a        85     0     5     1     5
 -2.0638989814770836E+00 a        86     0     5     1     6
 -1.9029163899448738E+00 a        87     0     5     1     7
  1.4464066599893985E+00 a        88     0     5     1     8
  5.6842457721142048E-01 a        89     0     5     1     9
 -1.2786323987953214E+00 a        90     0     5     1    10
 -1.0359575218942341E+00 a        91     0     5     1    11
  9.2474100671858184E-01 a        92     0     5     1    12
 -1.2530666178987786E+00 a        93     0     5     1    13
  2.5404286328255985E+00 a        94     0     5     1    14
 -4.1059668289853107E-01 a        95     0     5     1    15
  5.9871695522562607E-02 a        96     0     5     1    16
  2.1366822247320534E+00 a        97     0     5     1    17
  5.0773122866781339E-01 a        98     0     5     1    18
 -3.8710917674157498E-02 a        99     0     5     1    19
  4.4269071724952100E+00 a       100     0     5     1    20
  1.2467191377778382E+00 a       101     0     6     1     1
  3.0786951626088905E+00 a       102     0     6     1     2
 -5.1716397431240624E-01 a       103     0     6     1     3
 -1.9897354263299809E+00 a       104     0     6     1     4
 -1.8116389204943370E-01 a       105     0     6     1     5
 -8.2685347191742933E-02 a       106     0     6     1     6
 -1.1093751884568488E+00 a       107     0     6     1     7
 -1.7499201003356488E+00 a       108     0     6     1     8
 -7.7789407157187948E-02 a       109     0     6     1     9
 -8.6895369369229328E-02 a       110     0     6     1    10
 -3.0763881487972862E+00 a       111     0     6     1    11
 -2.7333806622361440E-01 a       112     0     6     1    12
 -1.2311334781623378E+00 a       113     0     6     1    13
 -1.9828064461243788E+00 a       114     0     6     1    14
  1.1743156392340566E+00 a       115     0     6     1    15
 -9.1181283914017563E-01 a       116     0     6     1    16
 -9.2506393635741979E-01 a       117     0     6     1    17
 -1.2008569240145015E+00 a       118     0     6     1    18
 -7.8145271483787149E-01 a       119     0     6     1    19
 -1.7657985669997587E+00 a       120     0     6     1    20
  7.1433019005644183E-01 a       121     0     7     1     1
  2.3128848657447737E-01 a       122     0     7     1     2
  1.7519081503671166E+00 a       123     0     7     1     3
 -7.3810844871495496E-01 a       124     0     7     1     4
 -1.8624018905949020E+00 a       125     0     7     1     5
 -1.1432604928236156E+00 a       126     0     7     1     6
 -3.1574507522678874E-02 a       127     0     7     1     7
  2.7760678501350999E-01 a       128     0     7     1     8
 -5.6517364229009970E-01 a       129     0     7     1     9
  2.3201188562833570E+00 a       130     0     7     1    10
 -1.1170329621747144E+00 a       131     0     7     1    11
 -1.2652658604990468E+00 a       132     0     7     1    12
 -2.0991798173701604E+00 a       133     0     7     1    13
 -1.4521750903413955E+00 a       134     0     7     1    14
  2.4265746184453918E+00 a       135     0     7     1    15
 -1.6726255699283463E+00 a       136     0     7     1    16
 -1.1290757248872989E+00 a       137     0     7     1    17
  5.0826961927102754E-01 a       138     0     7     1    18
 -1.3566809785684306E+00 a       139     0     7     1    19
  1.3531507781865841E+00 a       140     0     7     1    20
  2.2678363228718710E+00 a       141     0     8     1     1
 -1.7211530940841915E+00 a       142     0     8     1     2
  9.2337227374904340E-01 a       143     0     8     1     3
 -1.3425275396362131E+00 a       144     0     8     1     4
 -1.3237805688241717E+00 a       145     0     8     1     5
 -1.5643787844157420E-02 a       146     0     8     1     6
 -8.6358036313701550E-02 a       147     0     8     1     7
 -1.0645240877771072E+00 a       148     0     8     1     8
  1.0522382663465510E+00 a       149     0     8     1     9
  1.3535899133700326E+00 a       150     0     8     1    10
  3.8131020429336149E-01 a       151     0     8     1    11
 -7.4955571353203265E-01 a       152     0     8     1    12
 -2.0627565443869900E+00 a       153     0     8     1    13
  1.2577419783827937E+00 a       154     0     8     1    14
 -2.0690404448879338E+00 a       155     0     8     1    15
  3.5865107493560329E+00 a       156     0     8     1    16
  1.2512649977827017E+00 a       157     0     8     1    17
  1.2971911652167503E+00 a       158     0     8     1    18
 -8.6189761239697660E-01 a       159     0     8     1    19
  2.3344135630925886E+00 a       160     0     8     1    20
 -6.1299768359670326E-01 a       161     0     9     1     1
 -1.2630263848856365E+00 a       162     0     9     1     2
 -2.5867355524451665E+00 a       163     0     9     1     3
 -2.0359747706486737E+00 a       164     0     9     1     4
 -2.3011946677431756E+00 a       165     0     9     1     5
 -1.8837296366961795E+00 a       166     0     9     1     6
 -3.6072331093966055E+00 a       167     0     9     1     7
  9.1121365729092463E-01 a       168     0     9     1     8
  7.5562805149577394E-01 a       169     0     9     1     9
 -7.6617597455365949E-02 a       170     0     9     1    10
 -1.1070746275077066E+00 a       171     0     9     1    11
 -7.0969018977106746E-01 a       172     0     9     1    12
  2.9037737170521942E+00 a       173     0     9     1    13
 -2.3530660382084707E+00 a       174     0     9     1    14
 -1.2037415517929055E-01 a       175     0     9     1    15
 -2.5348286191596796E+00 a       176     0     9     1    16
  2.0637573021588298E+00 a       177     0     9     1    17
 -1.6552300052860387E+00 a       178     0     9     1    18
 -6.1371375189588895E-01 a       179     0     9     1    19
 -1.2976566449772992E-01 a       180     0     9     1    20
  1.5896187916388467E+00 a       181     0    10     1     1
  4.1368624945916388E-01 a       182     0    10     1     2
  1.0755108543020264E+00 a       183     0    10     1     3
 -1.5410382248746100E+00 a       184     0    10     1     4
  2.8994393485311121E+00 a       185     0    10     1     5
 -2.5501740305282722E-01 a       186     0    10     1     6
  2.7639810060539206E-02 a       187     0    10     1     7
  1.6112103391857102E+00 a       188     0    10     1     8
  1.9711775938533107E+00 a       189     0    10     1     9
 -6.5948120087310969E-01 a       190     0    10     1    10
 -2.7911165918154696E-01 a       191     0    10     1    11
 -7.1347453166266761E-01 a       192     0    10     1    12
  2.3616461172323611E-01 a       193     0    10     1    13
 -3.5237763929123913E+00 a       194     0    10     1    14
  6.0498105449664163E-01 a       195     0    10     1    15
  1.8455574232128145E+00 a       196     0    10     1    16
  1.4964772147529834E-01 a       197     0    10     1    17
  1.9627972965239111E+00 a       198     0    10     1    18
 -1.2801118846093764E+00 a       199     0    10     1    19
 -6.1878746060122891E-01 a       200     0    10     1    20
 -1.6881952603187051E+00 a       201     0    11     1     1
  1.4478063602599436E+00 a       202     0    11     1     2
 -1.5672407587271893E+00 a       203     0    11     1     3
 -2.4824982195984657E+00 a       204     0    11     1     4
