################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4179122136557116E+00 a       200     0    10     1    20
  8.1603118504798093E+00 a       201     0    11     1     1
 -3.9041045880255423E+00 a       202     0    11     1     2
  5.3338586077797112E+00 a       203     0    11     1     3
  4.9065712922453897E-01 a       204     0    11     1     4
  1.3874348029293271E+00 a       205     0    11     1     5
 -4.2521147962866435E+00 a       206     0    11     1     6
  2.4157725662986316E+00 a       207     0    11     1     7
  2.2236324506516915E+01 a       208     0    11     1     8
 -2.4257521879555766E+00 a       209     0    11     1     9
  1.0299782490196842E+01 a       210     0    11     1    10
 -2.1850543300323508E+00 a       211     0    11     1    11
  5.9105991628259122E+00 a       212     0    11     1    12
 -1.4189985684840895E+01 a       213     0    11     1    13
  1.5583006718374612E+00 a       214     0    11     1    14
  2.3770070769972493E+00 a       215     0    11     1    15
 -1.3800066128294757E+00 a       216     0    11     1    16
  1.1039337364640817E+01 a       217     0    11     1    17
 -2.5617941840990701E+00 a       218     0    11     1    18
  1.2321716901609946E+01 a       219     0    11     1    19
 -3.5128729793112003E+00 a       220     0    11     1    20
  3.0959460176473702E-01 a       221     0    12     1     1
  1.1388406702290728E+00 a       222     0    12     1     2
  9.7314080763234028E+00 a       223     0    12     1     3
  2.8932912817053507E+00 a       224     0    12     1     4
 -1.4004825942980849E+01 a       225     0    12     1     5
 -8.2625487032131932E+00 a       226     0    12     1     6
 -8.6940054106503570E+00 a       227     0    12     1     7
 -1.1810279059930068E+01 a       228     0    12     1     8
 -9.8063688266804867E+00 a       229     0    12     1     9
  6.3220748126641704E+00 a       230     0    12     1    10
 -3.5571460220399307E+00 a       231     0    12     1    11
  6.3605542290065706E+00 a       232     0    12     1    12
  9.8252548695217108E+00 a       233     0    12     1    13
 -3.7815491916076658E+00 a       234     0    12     1    14
  3.6605033363871544E+00 a       235     0    12     1    15
 -5.2751740268786724E+00 a       236     0    12     1    16
 -1.6556242960421810E+00 a       237     0    12     1    17
  5.5582328596600963E+00 a       238     0    12     1    18
 -1.3528539110611700E+01 a       239     0    12     1    19
  3.1216546794657489E+00 a       240     0    12     1    20
  1.2789237766669340E+01 a       241     0    13     1     1
 -1.0789939607720280E+01 a       242     0    13     1     2
  3.9931015291806728E+00 a       243     0    13     1     3
 -8.1339876209345867E+00 a       244     0    13     1     4
 -9.6492586261551399E+00 a       245     0    13     1     5
 -2.8926625437532647E+00 a       246     0    13     1     6
 -1.1050649243710103E+01 a       247     0    13     1     7
 -3.0173654919194213E+01 a       248     0    13     1     8
  4.8103143494410801E+01 a       249     0    13     1     9
 -3.4348086296512079E+01 a       250     0    13     1    10
 -3.1830749207538407E+01 a       251     0    13     1    11
 -1.5061528284307453E+01 a       252     0    13     1    12
  1.0878838778846514E+01 a       253     0    13     1    13
 -2.4083802207150722E+01 a       254     0    13     1    14
  2.2760211779251879E+01 a       255     0    13     1    15
 -6.7537465342445835E-01 a       256     0    13     1    16
 -1.3456064596750609E+01 a       257     0    13     1    17
  8.7072542111321383E+00 a       258     0    13     1    18
  6.6635722090398311E+00 a       259     0    13     1    19
 -7.6941820890948938E+00 a       260     0    13     1    20
 -3.0835168124563808E+00 a       261     0    14     1     1
  2.8496629127288657E+00 a       262     0    14     1     2
 -3.7293561798419952E+00 a       263     0    14     1     3
 -3.9875179931987859E+00 a       264     0    14     1     4
  1.2693113071422038E+01 a       265     0    14     1     5
  1.3297316827964123E+01 a       266     0    14     1     6
 -7.6034997619737350E+00 a       267     0    14     1     7
  4.0081675951096161E+00 a       268     0    14     1     8
 -3.5760202839705046E+00 a       269     0    14     1     9
  7.7797201044268434E+00 a       270     0    14     1    10
 -1.5297101938483252E+01 a       271     0    14     1    11
 -1.0907531045404006E+01 a       272     0    14     1    12
 -4.5401708066109299E+00 a       273     0    14     1    13
  3.5646269638596690E+00 a       274     0    14     1    14
  1.6306238511900462E+00 a       275     0    14     1    15
 -3.2296452941288041E+00 a       276     0    14     1    16
 -4.0272638621094120E-01 a       277     0    14     1    17
  8.1103563590560181E+00 a       278     0    14     1    18
 -2.9959903022104246E+00 a       279     0    14     1    19
  1.1565275527514801E+01 a       280     0    14     1    20
 -2.3453634846450690E+01 a       281     0    15     1     1
 -4.5786257432915922E-01 a       282     0    15     1     2
 -2.1818331902041511E+01 a       283     0    15     1     3
  1.6341862227870351E+01 a       284     0    15     1     4
  3.6551897141895613E+00 a       285     0    15     1     5
 -4.8753374691726279E+00 a       286     0    15     1     6
 -3.3550749469504261E+01 a       287     0    15     1     7
  2.0604118569891920E+01 a       288     0    15     1     8
 -1.3882059503925694E+01 a       289     0    15     1     9
 -1.9598038899066495E+01 a       290     0    15     1    10
  6.2332091347493279E-01 a       291     0    15     1    11
  1.9138109409631475E+01 a       292     0    15     1    12
  5.4554527986601684E+01 a       293     0    15     1    13
  5.5120604840529950E+00 a       294     0    15     1    14
 -6.0122000454483859E-01 a       295     0    15     1    15
  9.6515779512912084E-02 a       296     0    15     1    16
  3.9235887180043605E+00 a       297     0    15     1    17
  7.9316907438515747E+00 a       298     0    15     1    18
  3.0892997483227372E+01 a       299     0    15     1    19
 -4.7842791679081191E+00 a       300     0    15     1    20
 -3.6101846264814932E+00 a       301     0    16     1     1
  5.0276991328005920E+00 a       302     0    16     1     2
 -2.8692735777456848E+00 a       303     0    16     1     3
 -3.9781766027994632E+00 a       304     0    16     1     4
  1.5215498244858882E+01 a       305     0    16     1     5
  1.7149286763563289E+01 a       306     0    16     1     6
 -5.1465371422220425E+00 a       307     0    16     1     7
  5.5737822325593278E+00 a       308     0    16     1     8
  5.5177737880954707E+00 a       309     0    16     1     9
  2.2393203823058911E+00 a       310     0    16     1    10
 -2.3361820279077097E-01 a       311     0    16     1    11
 -4.0674865866401486E+00 a       312     0    16     1    12
 -9.6973561183677202E+00 a       313     0    16     1    13
  8.1657743996816272E+00 a       314     0    16     1    14
  3.1097550424477149E+00 a       315     0    16     1    15
 -5.6693477502127374E+00 a       316     0    16     1    16
  6.0811165699435998E-01 a       317     0    16     1    17
  6.4549924074348644E+00 a       318     0    16     1    18
 -4.2698070139178892E+00 a       319     0    16     1    19
  7.8840103954283665E+00 a       320     0    16     1    20
 -2.7747053755950906E+00 a       321     0    17     1     1
 -2.9063342521199406E+01 a       322     0    17     1     2
 -9.6932899744123482E+00 a       323     0    17     1     3
 -1.3886166501607370E+01 a       324     0    17     1     4
  4.6235316868859968E+00 a       325     0    17     1     5
  1.8429127346717122E-01 a       326     0    17     1     6
 -2.4573482203759145E+00 a       327     0    17     1     7
 -1.2307898456727644E+01 a       328     0    17     1     8
  1.7151761352932366E+00 a       329     0    17     1     9
  2.0265457491294626E+01 a       330     0    17     1    10
 -6.2599856380926635E+00 a       331     0    17     1    11
 -6.1263743330101503E+00 a       332     0    17     1    12
 -2.8968384732662891E+01 a       333     0    17     1    13
 -1.9475421638394838E+01 a       334     0    17     1    14
 -5.7971026887270272E+00 a       335     0    17     1    15
 -1.7965770893477831E+01 a       336     0    17     1    16
  2.5578813192751664E+01 a       337     0    17     1    17
  3.4014456991034092E+00 a       338     0    17     1    18
 -1.0071938610338695E+01 a       339     0    17     1    19
  8.3922453558365753E+00 a       340     0    17     1    20
 -9.2088907708978560E+00 a       341     0    18     1     1
  3.2149027642787344E+00 a       342     0    18     1     2
 -2.3646576211783362E+01 a       343     0    18     1     3
  9.2975601984719858E-01 a       344     0    18     1     4
  6.4242246993995060E+00 a       345     0    18     1     5
 -8.5532745936874865E-01 a       346     0    18     1     6
  2.4280337847517320E+01 a       347     0    18     1     7
  1.3114861844208543E+01 a       348     0    18     1     8
  1.7352412362631700E+01 a       349     0    18     1     9
 -2.7565185888404329E+01 a       350     0    18     1    10
 -8.2693094212288436E+00 a       351     0    18     1    11
  6.2591111628892238E+00 a       352     0    18     1    12
  9.5563417179654611E+00 a       353     0    18     1    13
  3.0634852216096544E+01 a       354     0    18     1    14
  2.0279003180416701E+01 a       355     0    18     1    15
  6.3279203620488964E+00 a       356     0    18     1    16
  4.9776698797305947E+00 a       357     0    18     1    17
 -3.6154528347605464E+00 a       358     0    18     1    18
 -1.0794364106342153E+01 a       359     0    18     1    19
 -1.0313605737940055E+01 a       360     0    18     1    20
 -3.7111125507652418E+00 a       361     0    19     1     1
  3.0674150038236981E+01 a       362     0    19     1     2
 -1.6874494250461964E+01 a       363     0    19     1     3
 -4.4200975938853846E+00 a       364     0    19     1     4
  1.9538465219189003E+01 a       365     0    19     1     5
 -2.3322687212010798E+01 a       366     0    19     1     6
 -4.3169659130970075E+00 a       367     0    19     1     7
  3.8951639632128119E+00 a       368     0    19     1     8
  1.6902611021714215E+01 a       369     0    19     1     9
  1.8399103618739161E+01 a       370     0    19     1    10
 -3.2286623545535669E+01 a       371     0    19     1    11
 -1.8798481759758918E+01 a       372     0    19     1    12
  2.5303714591596429E+00 a       373     0    19     1    13
  2.8574682952614833E-01 a       374     0    19     1    14
 -1.4841504741658331E+00 a       375     0    19     1    15
  5.4667019583131022E+00 a       376     0    19     1    16
  2.0192302709337445E-02 a       377     0    19     1    17
  9.4376861666228837E+00 a       378     0    19     1    18
 -2.6940951823730096E+01 a       379     0    19     1    19
  5.8010018629793314E-01 a       380     0    19     1    20
  2.8454605311633021E+01 a       381     0    20     1     1
  1.6056440992604216E+01 a       382     0    20     1     2
  1.3917225121990562E+01 a       383     0    20     1     3
 -1.0053267666428749E+01 a       384     0    20     1     4
  1.2684803790052433E+01 a       385     0    20     1     5
 -1.2082080800157131E+01 a       386     0    20     1     6
 -1.1561250943124280E+01 a       387     0    20     1     7
  1.7720381595189622E+01 a       388     0    20     1     8
 -5.3404088716115599E+00 a       389     0    20     1     9
 -4.4691508771910101E+01 a       390     0    20     1    10
 -2.3861915078294031E+00 a       391     0    20     1    11
  6.7106770640174931E+00 a       392     0    20     1    12
  1.4145590361633925E+01 a       393     0    20     1    13
  2.3707896165195681E+01 a       394     0    20     1    14
 -1.2915340911120621E+01 a       395     0    20     1    15
 -2.1364880633497609E+01 a       396     0    20     1    16
 -1.2865343728528982E+01 a       397     0    20     1    17
  3.0550635444579001E+01 a       398     0    20     1    18
  1.3134713518003361E+01 a       399     0    20     1    19
 -1.2229482612911804E+00 a       400     0    20     1    20
 -3.1963702525193646E+01 a       401     0    21     1     1
 -7.6641555602354412E+00 a       402     0    21     1     2
  3.6594482526209077E+01 a       403     0    21     1     3
 -2.2516876119215087E+01 a       404     0    21     1     4
 -2.8933602897672723E+00 a       405     0    21     1     5
 -1.2258622762237922E+01 a       406     0    21     1     6
 -2.8494314164303958E+01 a       407     0    21     1     7
 -4.2051914096642030E+01 a       408     0    21     1     8
 -1.0765638161009745E+01 a       409     0    21     1     9
 -6.5839607957008424E+00 a       410     0    21     1    10
  5.5679916457953329E+00 a       411     0    21     1    11
 -1.3779206019777584E+01 a       412     0    21     1    12
 -2.0510658407169799E+01 a       413     0    21     1    13
 -1.1760201919406496E+01 a       414     0    21     1    14
  6.0146852687640360E+00 a       415     0    21     1    15
  3.3914844252490175E+00 a       416     0    21     1    16
 -4.1173957456073289E+01 a       417     0    21     1    17
  1.1894886072054877E+01 a       418     0    21     1    18
  6.2427758262557367E+00 a       419     0    21     1    19
 -7.7078364406125619E+00 a       420     0    21     1    20
  1.1534490333205600E+01 a       421     0    22     1     1
 -1.6291321788376131E+01 a       422     0    22     1     2
  2.6595112831465149E+00 a       423     0    22     1     3
  9.7715778705498124E+00 a       424     0    22     1     4
 -1.7206737694871222E+01 a       425     0    22     1     5
  2.9608911831858649E+01 a       426     0    22     1     6
  2.2892280333162084E+01 a       427     0    22     1     7
  1.3771919601657695E+01 a       428     0    22     1     8
  3.8270676032899695E+00 a       429     0    22     1     9
 -1.5506869501107015E+01 a       430     0    22     1    10
 -2.8097313331957533E+01 a       431     0    22     1    11
  3.3172856491887579E+01 a       432     0    22     1    12
 -2.1126358315320410E+01 a       433     0    22     1    13
 -1.6312038162134805E+01 a       434     0    22     1    14
 -2.2014885217129418E+01 a       435     0    22     1    15
 -6.8027398171310933E+00 a       436     0    22     1    16
  1.4326879382539083E+01 a       437     0    22     1    17
  1.0509307710724402E+01 a       438     0    22     1    18
  1.4665651639982231E+01 a       439     0    22     1    19
  3.7468749748172083E+00 a       440     0    22     1    20
  2.4698582449144965E+01 a       441     0    23     1     1
  1.2231152091193950E+01 a       442     0    23     1     2
  2.2690271432185263E-01 a       443     0    23     1     3
 -4.2362511457334501E-01 a       444     0    23     1     4
  6.7793801347776110E+00 a       445     0    23     1     5
  8.0012888196507532E+00 a       446     0    23     1     6
  2.6556108187332175E+00 a       447     0    23     1     7
  3.8865906051866932E+00 a       448     0    23     1     8
  1.3202342629949491E+01 a       449     0    23     1     9
 -9.2066969036233299E+00 a       450     0    23     1    10
 -9.2135796379741119E+00 a       451     0    23     1    11
  3.3243330324314769E+01 a       452     0    23     1    12
  7.6782131890516581E-01 a       453     0    23     1    13
 -1.4383087268239107E+01 a       454     0    23     1    14
  2.6887012032662856E+01 a       455     0    23     1    15
  5.5918839406960812E+00 a       456     0    23     1    16
 -2.4955855377022843E+01 a       457     0    23     1    17
  1.3129999760766401E+01 a       458     0    23     1    18
 -4.3338975584924881E+00 a       459     0    23     1    19
 -1.8640344972571519E+00 a       460     0    23     1    20
 -1.9133838306313478E+01 a       461     0    24     1     1
 -7.4285302858474385E+00 a       462     0    24     1     2
 -2.2681521685150066E+00 a       463     0    24     1     3
  9.4439028928171154E-01 a       464     0    24     1     4
 -1.0171735305801754E+01 a       465     0    24     1     5
 -2.7525894023212238E+00 a       466     0    24     1     6
 -1.7599762068236423E+01 a       467     0    24     1     7
  2.2296242601920653E+01 a       468     0    24     1     8
  1.1623347157283195E+01 a       469     0    24     1     9
  1.8419970003694953E+01 a       470     0    24     1    10
 -1.2428694630180543E+01 a       471     0    24     1    11
 -1.8134839283273081E+01 a       472     0    24     1    12
 -1.3997891372186699E+00 a       473     0    24     1    13
 -1.9520912319026622E+00 a       474     0    24     1    14
 -3.0425553466669172E+01 a       475     0    24     1    15
 -1.2763492577133633E+01 a       476     0    24     1    16
  2.1266511381433435E+01 a       477     0    24     1    17
  2.6567828599655079E+00 a       478     0    24     1    18
  4.5673298429718132E+00 a       479     0    24     1    19
  9.4512322076649919E+00 a       480     0    24     1    20
 -7.8905624968996992E+00 a       481     0    25     1     1
 -5.1814637002143131E+00 a       482     0    25     1     2
  1.8474654225790516E+01 a       483     0    25     1     3
 -2.7180944958283253E+00 a       484     0    25     1     4
 -5.6129291370898562E+00 a       485     0    25     1     5
  2.1597251169593168E+00 a       486     0    25     1     6
 -8.2258636583940739E+00 a       487     0    25     1     7
 -9.6127813920858749E+00 a       488     0    25     1     8
 -1.9678415740968479E+01 a       489     0    25     1     9
 -8.0185314856967285E+00 a       490     0    25     1    10
  1.9435399933822520E+01 a       491     0    25     1    11
 -1.0873769853951593E+01 a       492     0    25     1    12
 -6.4868149710202951E+00 a       493     0    25     1    13
  5.7814834049760311E+00 a       494     0    25     1    14
  9.2209261801307214E+00 a       495     0    25     1    15
  6.0118125392097319E+00 a       496     0    25     1    16
  3.2894465770914612E+00 a       497     0    25     1    17
 -1.2986055221339873E+01 a       498     0    25     1    18
 -2.7916719495366409E+00 a       499     0    25     1    19
 -4.3077933726993676E+00 a       500     0    25     1    20
 -2.2640657475928062E+01 a       501     0    26     1     1
  2.0329651231278594E+00 a       502     0    26     1     2
 -2.7206869534924536E+01 a       503     0    26     1     3
  2.2439042832455673E+01 a       504     0    26     1     4
 -1.5114480477272533E+01 a       505     0    26     1     5
  6.2166272101727413E+00 a       506     0    26     1     6
  1.4484940533738849E+01 a       507     0    26     1     7
  1.9502909970542797E+00 a       508     0    26     1     8
  2.2589522108147531E+00 a       509     0    26     1     9
  1.5846823410677910E+01 a       510     0    26     1    10
  1.2002200463699149E+00 a       511     0    26     1    11
 -6.5986043500751306E+00 a       512     0    26     1    12
  6.1873144039439859E-02 a       513     0    26     1    13
 -5.9531553163628885E+00 a       514     0    26     1    14
  1.5403204547541060E+01 a       515     0    26     1    15
  1.7468359728065799E+01 a       516     0    26     1    16
  1.6921848458732708E+01 a       517     0    26     1    17
 -1.7972326195094848E+01 a       518     0    26     1    18
 -9.1601305734274874E+00 a       519     0    26     1    19
  4.4104984223475654E+00 a       520     0    26     1    20
  5.4903996107157367E+00 a       521     0    27     1     1
  1.9581834208579675E+01 a       522     0    27     1     2
 -2.9314817397366317E-02 a       523     0    27     1     3
 -1.0200883500500748E+01 a       524     0    27     1     4
  1.0953927541504351E+01 a       525     0    27     1     5
  3.5889161175049589E+00 a       526     0    27     1     6
  2.4533017118106049E+01 a       527     0    27     1     7
  2.1728465534385361E+01 a       528     0    27     1     8
 -5.7651333698112905E+00 a       529     0    27     1     9
 -3.0997915514225955E+01 a       530     0    27     1    10
