################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.6151856939986571E+00 a       218     0    11     1    18
 -1.8204273313695016E+00 a       219     0    11     1    19
 -1.3681653858493689E-01 a       220     0    11     1    20
  9.3136414824411293E+00 a       221     0    12     1     1
 -9.5583020467872419E+00 a       222     0    12     1     2
 -6.4468760908047553E+00 a       223     0    12     1     3
  1.3035056752185596E+01 a       224     0    12     1     4
  7.4341129127200034E-01 a       225     0    12     1     5
  1.2843572763455711E+01 a       226     0    12     1     6
  7.8014656349156086E-01 a       227     0    12     1     7
 -3.1495820781767607E+00 a       228     0    12     1     8
 -1.2122556930202121E+01 a       229     0    12     1     9
 -2.6700292516390425E+00 a       230     0    12     1    10
  1.1573861763107573E+01 a       231     0    12     1    11
 -2.4971190063475010E-01 a       232     0    12     1    12
  5.1849938609568289E+00 a       233     0    12     1    13
 -1.1448939233923799E+01 a       234     0    12     1    14
 -1.4031688829072037E+01 a       235     0    12     1    15
  8.4369001067683964E+00 a       236     0    12     1    16
 -1.8266309391054968E+01 a       237     0    12     1    17
 -1.0672105726675367E+01 a       238     0    12     1    18
 -3.6320244597515359E+00 a       239     0    12     1    19
  2.7303219659497637E+00 a       240     0    12     1    20
  8.6621502749048265E+00 a       241     0    13     1     1
 -5.8939860776129276E+00 a       242     0    13     1     2
  2.8858648398034945E+00 a       243     0    13     1     3
  7.4228082015281904E+00 a       244     0    13     1     4
 -2.2140942853294865E+00 a       245     0    13     1     5
  5.5083250586237584E+00 a       246     0    13     1     6
  1.9724713081877920E+00 a       247     0    13     1     7
 -4.9937828102961292E+00 a       248     0    13     1     8
 -2.8102001136212000E+00 a       249     0    13     1     9
  2.0337544400190226E+00 a       250     0    13     1    10
  1.1363292641869667E+00 a       251     0    13     1    11
 -3.0823265039179373E+00 a       252     0    13     1    12
  1.8826223982225685E+00 a       253     0    13     1    13
 -4.0625367474012917E+00 a       254     0    13     1    14
 -6.9536726137101281E+00 a       255     0    13     1    15
 -4.1648734270946921E+00 a       256     0    13     1    16
 -4.2703458597127071E+00 a       257     0    13     1    17
  9.5971298558138169E+00 a       258     0    13     1    18
 -1.7932402652244712E+00 a       259     0    13     1    19
  2.5960954413545259E+00 a       260     0    13     1    20
 -3.7155307814367866E+00 a       261     0    14     1     1
  6.4711717706052596E-01 a       262     0    14     1     2
 -1.2409116729582063E+01 a       263     0    14     1     3
  2.2928383687151701E+00 a       264     0    14     1     4
 -4.0583335500320397E+00 a       265     0    14     1     5
 -2.2581754332771511E+00 a       266     0    14     1     6
  3.2632352475745030E+00 a       267     0    14     1     7
 -7.0245506892728971E+00 a       268     0    14     1     8
 -2.6314282505832347E+00 a       269     0    14     1     9
 -8.6260611648794805E-01 a       270     0    14     1    10
 -2.6037167407082523E-01 a       271     0    14     1    11
  3.3005416671061893E+00 a       272     0    14     1    12
 -1.5328944848830881E+00 a       273     0    14     1    13
  7.9961057255089663E-01 a       274     0    14     1    14
 -6.9073388525388424E+00 a       275     0    14     1    15
 -1.1084312921078223E+00 a       276     0    14     1    16
  1.5627820612377983E+01 a       277     0    14     1    17
 -6.4087147238522029E+00 a       278     0    14     1    18
 -1.0408049030163324E+00 a       279     0    14     1    19
  3.6594273428189834E+00 a       280     0    14     1    20
  7.1198195859949411E+00 a       281     0    15     1     1
  1.3266730161880771E+00 a       282     0    15     1     2
 -4.3210964331847386E+00 a       283     0    15     1     3
 -1.0095477500929466E+01 a       284     0    15     1     4
  2.7678885538832581E+00 a       285     0    15     1     5
  2.2788292306984661E+00 a       286     0    15     1     6
  1.1878426706385699E+00 a       287     0    15     1     7
 -3.6401128664449232E+00 a       288     0    15     1     8
 -3.8380116334215755E+00 a       289     0    15     1     9
  4.8223212016680544E-01 a       290     0    15     1    10
  4.9457658097772939E+00 a       291     0    15     1    11
  9.7872065865178970E-01 a       292     0    15     1    12
 -4.4734151959633506E+00 a       293     0    15     1    13
 -6.7591687339207631E+00 a       294     0    15     1    14
 -7.1257685910710515E+00 a       295     0    15     1    15
 -3.0533589496839686E-01 a       296     0    15     1    16
  5.8304283666024022E+00 a       297     0    15     1    17
 -9.7628941150507522E+00 a       298     0    15     1    18
 -5.0065532281068990E+00 a       299     0    15     1    19
  9.2602106413861085E-01 a       300     0    15     1    20
  6.3047794175524938E+00 a       301     0    16     1     1
 -4.8357825877499465E+00 a       302     0    16     1     2
  4.5723738691174729E+00 a       303     0    16     1     3
  4.5301104175535842E+00 a       304     0    16     1     4
 -2.6773779084116098E+00 a       305     0    16     1     5
  5.2203605327346088E+00 a       306     0    16     1     6
 -2.4324460197422764E+00 a       307     0    16     1     7
  4.0780631720828344E+00 a       308     0    16     1     8
  2.0176593137447747E+00 a       309     0    16     1     9
 -1.5089681059389901E+00 a       310     0    16     1    10
  3.9626781311592740E+00 a       311     0    16     1    11
 -4.6331468339744397E+00 a       312     0    16     1    12
  2.8195208591496259E+00 a       313     0    16     1    13
 -4.3577256809928072E-01 a       314     0    16     1    14
  6.4858062452561793E-01 a       315     0    16     1    15
  2.3409882298181253E-01 a       316     0    16     1    16
 -6.8987039689687597E+00 a       317     0    16     1    17
  2.7472926505999664E-03 a       318     0    16     1    18
  2.4206126869739855E-01 a       319     0    16     1    19
 -3.3641122311552443E+00 a       320     0    16     1    20
  9.8526631204303268E+00 a       321     0    17     1     1
  1.4977336646010642E+01 a       322     0    17     1     2
 -6.0824377102606171E+00 a       323     0    17     1     3
  2.6245852933149809E+00 a       324     0    17     1     4
 -3.8142337943000587E-01 a       325     0    17     1     5
 -1.1138438760175919E+01 a       326     0    17     1     6
 -1.4032804576128857E+01 a       327     0    17     1     7
  1.2545126851954921E+01 a       328     0    17     1     8
  4.8961711373645036E+00 a       329     0    17     1     9
 -1.7374576646107144E+01 a       330     0    17     1    10
 -1.1724146632109750E+01 a       331     0    17     1    11
 -3.7590601197558984E+00 a       332     0    17     1    12
 -4.6093356002041563E+00 a       333     0    17     1    13
  7.1289274097197257E+00 a       334     0    17     1    14
  9.6591320983700637E+00 a       335     0    17     1    15
 -4.8483320052602021E+00 a       336     0    17     1    16
 -1.1799608009520583E+01 a       337     0    17     1    17
  2.9401213269198547E+00 a       338     0    17     1    18
 -1.2343482889096213E+01 a       339     0    17     1    19
  3.2454999428087530E+00 a       340     0    17     1    20
  2.4393842004643830E+01 a       341     0    18     1     1
 -1.9250879861561696E+01 a       342     0    18     1     2
  1.6227082014480427E+01 a       343     0    18     1     3
 -1.9923061604903343E+00 a       344     0    18     1     4
 -8.7129731834909503E+00 a       345     0    18     1     5
 -2.0474135446772042E+01 a       346     0    18     1     6
  3.6070202759925323E+01 a       347     0    18     1     7
 -2.6954693426025436E+01 a       348     0    18     1     8
  8.8769069620129706E+00 a       349     0    18     1     9
  3.0355793363073229E+01 a       350     0    18     1    10
 -7.6689146229389547E+00 a       351     0    18     1    11
  5.5359531094784584E+00 a       352     0    18     1    12
  1.5325158359161133E+01 a       353     0    18     1    13
 -1.3457310962586467E+01 a       354     0    18     1    14
 -4.6653978852400693E+00 a       355     0    18     1    15
  3.7881243831031242E+00 a       356     0    18     1    16
 -2.5037245946873778E+01 a       357     0    18     1    17
  1.7417983915282502E+01 a       358     0    18     1    18
  3.5467428216684809E+01 a       359     0    18     1    19
 -1.0092510667053039E+01 a       360     0    18     1    20
  4.5015970120191415E+00 a       361     0    19     1     1
  1.7413801322581000E+00 a       362     0    19     1     2
 -1.2150032109382414E+01 a       363     0    19     1     3
 -8.4098558367672638E+00 a       364     0    19     1     4
  9.2887903669265039E+00 a       365     0    19     1     5
 -1.7432880756906821E+00 a       366     0    19     1     6
 -9.7276194226739729E+00 a       367     0    19     1     7
  1.4992118411787050E+01 a       368     0    19     1     8
 -4.1682843034755912E+00 a       369     0    19     1     9
 -8.6122123878959727E+00 a       370     0    19     1    10
 -5.5331912405062003E+00 a       371     0    19     1    11
  1.3561170775626701E+01 a       372     0    19     1    12
 -2.1533662053952732E+01 a       373     0    19     1    13
 -9.8946409000865234E+00 a       374     0    19     1    14
 -2.2766743307591383E+01 a       375     0    19     1    15
 -2.0849290464339223E+01 a       376     0    19     1    16
  1.7163253283141685E+01 a       377     0    19     1    17
 -1.7613994903478879E+01 a       378     0    19     1    18
 -7.8066194602277950E+00 a       379     0    19     1    19
 -1.1141902968425999E+01 a       380     0    19     1    20
  2.9488370546481470E+00 a       381     0    20     1     1
 -1.2991239387499334E+01 a       382     0    20     1     2
 -5.9985952137906728E-01 a       383     0    20     1     3
 -6.3017241686361798E+00 a       384     0    20     1     4
  2.1516253891610639E+00 a       385     0    20     1     5
 -2.9346216838876749E+01 a       386     0    20     1     6
  8.7927776161719002E+00 a       387     0    20     1     7
 -1.1382380704585410E+01 a       388     0    20     1     8
 -2.8481951926251753E+01 a       389     0    20     1     9
  2.1698008570840177E+01 a       390     0    20     1    10
  1.7471150660845101E+01 a       391     0    20     1    11
 -5.8466595040304070E-01 a       392     0    20     1    12
 -1.0472451991482862E+01 a       393     0    20     1    13
  9.8672018307883196E+00 a       394     0    20     1    14
  3.2138627037712917E+00 a       395     0    20     1    15
  4.1601772627035674E+00 a       396     0    20     1    16
  7.7808686261692266E+00 a       397     0    20     1    17
 -2.6356929509353861E+01 a       398     0    20     1    18
  1.4715601341558743E+01 a       399     0    20     1    19
  5.2085307235938076E+00 a       400     0    20     1    20
 -3.2284457922655122E+01 a       401     0    21     1     1
  1.1635771125587489E+01 a       402     0    21     1     2
 -8.9058294398176869E+00 a       403     0    21     1     3
 -4.4117104811156338E+00 a       404     0    21     1     4
  2.2842236614422276E+01 a       405     0    21     1     5
  1.2679889225188468E+01 a       406     0    21     1     6
 -3.2347176973866802E+01 a       407     0    21     1     7
  1.9523411769719193E+01 a       408     0    21     1     8
  5.8777412624840100E+00 a       409     0    21     1     9
 -3.1944491103206634E+01 a       410     0    21     1    10
  2.3864376691706767E+01 a       411     0    21     1    11
 -1.1719353469608498E+01 a       412     0    21     1    12
 -5.6763135410823917E+00 a       413     0    21     1    13
  4.7494419373720177E+01 a       414     0    21     1    14
  1.4055689031557014E+01 a       415     0    21     1    15
 -2.1445464209919636E+00 a       416     0    21     1    16
 -1.8152795467576070E+01 a       417     0    21     1    17
 -4.4598215829964502E+01 a       418     0    21     1    18
 -1.6958448385199070E+01 a       419     0    21     1    19
  4.0703825771869582E+00 a       420     0    21     1    20
 -7.5231394748781888E-01 a       421     0    22     1     1
  1.0717846831076592E+01 a       422     0    22     1     2
  1.0702508234843771E+01 a       423     0    22     1     3
 -1.0195567991001580E+01 a       424     0    22     1     4
 -1.0414162879854715E+01 a       425     0    22     1     5
 -2.5840974908559840E+01 a       426     0    22     1     6
  2.1158149061878490E+01 a       427     0    22     1     7
 -2.6997292677238566E+01 a       428     0    22     1     8
 -5.2313159190042837E+00 a       429     0    22     1     9
  1.4258238447657734E+01 a       430     0    22     1    10
  8.2906596394485810E+00 a       431     0    22     1    11
  2.9858843132046249E+00 a       432     0    22     1    12
  2.4916749058088101E+01 a       433     0    22     1    13
  2.4483368652581422E+01 a       434     0    22     1    14
  5.0411484602701705E+01 a       435     0    22     1    15
  1.2311524297263217E+01 a       436     0    22     1    16
 -8.1391860503550859E+00 a       437     0    22     1    17
  2.8690548597941884E+01 a       438     0    22     1    18
  6.8664370595098676E+00 a       439     0    22     1    19
  1.5402290285091180E+01 a       440     0    22     1    20
 -9.5144967616392808E+00 a       441     0    23     1     1
 -6.1843985788961229E+00 a       442     0    23     1     2
 -4.3343508718842267E+00 a       443     0    23     1     3
  8.5540129106994343E+00 a       444     0    23     1     4
 -2.0120296230442869E+00 a       445     0    23     1     5
  1.3195371170522096E+01 a       446     0    23     1     6
 -2.6223305747562407E+00 a       447     0    23     1     7
 -3.6435480228547878E+00 a       448     0    23     1     8
 -3.6632831203654517E+00 a       449     0    23     1     9
  4.2785039610552182E+00 a       450     0    23     1    10
 -1.3666522936998897E+00 a       451     0    23     1    11
 -9.5276960368163655E-01 a       452     0    23     1    12
  3.0313636222707112E+00 a       453     0    23     1    13
 -7.7794373660873282E+00 a       454     0    23     1    14
 -9.9714468681384960E-01 a       455     0    23     1    15
  9.0174938338297270E+00 a       456     0    23     1    16
 -3.3372321777689457E+01 a       457     0    23     1    17
  8.9728758500994736E+00 a       458     0    23     1    18
 -1.1355489644874248E+00 a       459     0    23     1    19
  2.6452677532347217E+00 a       460     0    23     1    20
  1.5661162060096093E+01 a       461     0    24     1     1
  7.5210882075756302E+00 a       462     0    24     1     2
 -2.0807294854179896E+00 a       463     0    24     1     3
  5.6606416017890071E+00 a       464     0    24     1     4
 -2.6988214331746274E+01 a       465     0    24     1     5
  3.4463743075903281E+01 a       466     0    24     1     6
 -7.4498147499558156E+00 a       467     0    24     1     7
  9.8177681909021286E-01 a       468     0    24     1     8
 -4.9530293584289016E+00 a       469     0    24     1     9
 -1.6093234238556406E+01 a       470     0    24     1    10
 -1.1587686886227926E+00 a       471     0    24     1    11
 -6.5516842510488127E+00 a       472     0    24     1    12
 -1.4430570645417106E+01 a       473     0    24     1    13
 -7.7383861170615313E+00 a       474     0    24     1    14
 -1.8246136610202919E+00 a       475     0    24     1    15
 -1.4721864646936906E+00 a       476     0    24     1    16
  1.6137321953407902E+01 a       477     0    24     1    17
  1.8555182691621582E+01 a       478     0    24     1    18
  4.4491113637888580E+00 a       479     0    24     1    19
 -3.6502431997113498E+00 a       480     0    24     1    20
  1.4825027403174236E+01 a       481     0    25     1     1
 -5.6515448719542221E+00 a       482     0    25     1     2
  7.0676057524618496E+00 a       483     0    25     1     3
 -1.2526213025948259E+01 a       484     0    25     1     4
  1.0290090724834069E+01 a       485     0    25     1     5
 -2.1003545476105860E+00 a       486     0    25     1     6
 -4.0175682844157459E+00 a       487     0    25     1     7
  2.0180236711464559E+01 a       488     0    25     1     8
 -1.3335938755412009E+00 a       489     0    25     1     9
  1.0097932320564082E+01 a       490     0    25     1    10
  1.5819187069670855E+01 a       491     0    25     1    11
  6.1287564766969345E+00 a       492     0    25     1    12
  2.1423818193827944E+00 a       493     0    25     1    13
  4.7607459874632445E+00 a       494     0    25     1    14
  6.9100713504814344E+00 a       495     0    25     1    15
 -1.0651330820128249E+01 a       496     0    25     1    16
  1.1751963165731699E+01 a       497     0    25     1    17
 -1.1634867925060412E+01 a       498     0    25     1    18
 -1.1175236409716709E+01 a       499     0    25     1    19
 -1.4291808785770026E+01 a       500     0    25     1    20
  1.0856821105711802E+00 a       501     0    26     1     1
  4.9825349866817312E+00 a       502     0    26     1     2
 -5.5116107110930379E+00 a       503     0    26     1     3
 -9.3108696765867620E+00 a       504     0    26     1     4
 -9.9289608215687579E+00 a       505     0    26     1     5
  5.2624319207931727E+00 a       506     0    26     1     6
 -2.0383411802978020E+00 a       507     0    26     1     7
 -1.6818019315544102E+01 a       508     0    26     1     8
  9.5389134848675194E+00 a       509     0    26     1     9
 -6.0393680007068919E+00 a       510     0    26     1    10
 -4.4143283101904479E-01 a       511     0    26     1    11
  1.7639797921415277E+00 a       512     0    26     1    12
  7.4383987503728477E+00 a       513     0    26     1    13
 -1.0465323046919258E+01 a       514     0    26     1    14
 -1.3372575448458500E+01 a       515     0    26     1    15
 -1.1868392030182022E+00 a       516     0    26     1    16
  2.7646695087304003E+01 a       517     0    26     1    17
  5.3038264022259645E+00 a       518     0    26     1    18
 -6.1371901137950848E+00 a       519     0    26     1    19
 -7.3021989310823656E+00 a       520     0    26     1    20
  7.9666248943778617E-01 a       521     0    27     1     1
  1.7262672703064450E+01 a       522     0    27     1     2
 -5.0499892521039360E+00 a       523     0    27     1     3
  1.0424116183917057E+01 a       524     0    27     1     4
 -1.2051874447796690E+01 a       525     0    27     1     5
  2.6619826235472932E+01 a       526     0    27     1     6
  1.5228308297683849E+01 a       527     0    27     1     7
  1.6962829172519804E+01 a       528     0    27     1     8
 -9.5662311428713220E+00 a       529     0    27     1     9
