################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.8942107634273511E-01 a         1     0     1     1     1
  6.4994198313453300E-01 a         2     0     1     1     2
  2.2337841459813244E+00 a         3     0     1     1     3
 -2.5226312484618041E-01 a         4     0     1     1     4
 -6.8277492663002226E-01 a         5     0     1     1     5
 -6.2460051072130118E-01 a         6     0     1     1     6
  1.4208142060478246E+00 a         7     0     1     1     7
  5.2194267508174730E-01 a         8     0     1     1     8
 -8.8667843226510334E-01 a         9     0     1     1     9
 -3.9275224011057562E-02 a        10     0     1     1    10
  9.4475426394611239E-01 a        11     0     1     1    11
  1.3407844219182576E+00 a        12     0     1     1    12
  3.2336016927210549E+00 a        13     0     1     1    13
  3.7275381734526236E-01 a        14     0     1     1    14
  2.2989630241600016E+00 a        15     0     1     1    15
  9.4025655327541180E-01 a        16     0     1     1    16
  1.2534076545224657E+00 a        17     0     1     1    17
 -3.3568722166898313E-01 a        18     0     1     1    18
  1.5886342083597738E-01 a        19     0     1     1    19
  4.4679848682905571E-01 a        20     0     1     1    20
 -1.3151898099281114E+00 a        21     0     2     1     1
 -1.4353641283796785E+00 a        22     0     2     1     2
  1.8656787165200781E-01 a        23     0     2     1     3
  2.4484822448166604E-02 a        24     0     2     1     4
 -6.0517021206566179E-01 a        25     0     2     1     5
 -1.7084475859989710E+00 a        26     0     2     1     6
  4.6798145219227760E-01 a        27     0     2     1     7
 -4.1313317538159833E-01 a        28     0     2     1     8
 -9.8746226808776139E-01 a        29     0     2     1     9
  8.0739959066910638E-01 a        30     0     2     1    10
  1.3293873813287234E+00 a        31     0     2     1    11
 -1.6117037904425684E+00 a        32     0     2     1    12
  2.7466997971102796E+00 a        33     0     2     1    13
 -8.2588516746959273E-02 a        34     0     2     1    14
  1.8646826573004476E+00 a        35     0     2     1    15
  2.5820259615467176E+00 a        36     0     2     1    16
 -5.9362643224651046E-01 a        37     0     2     1    17
 -1.7949232100947099E+00 a        38     0     2     1    18
  4.7141024327643122E-01 a        39     0     2     1    19
  1.4708708649300299E+00 a        40     0     2     1    20
  6.6657158121354609E-01 a        41     0     3     1     1
 -1.2731081027764451E-01 a        42     0     3     1     2
 -1.3383549471441771E+00 a        43     0     3     1     3
  3.7030392224324366E-01 a        44     0     3     1     4
  3.8938808686175785E-01 a        45     0     3     1     5
 -1.3408586059296257E-01 a        46     0     3     1     6
 -2.9733351884691357E-02 a        47     0     3     1     7
  6.5147744437515642E-01 a        48     0     3     1     8
  1.2412573688642570E+00 a        49     0     3     1     9
 -1.7419268624709638E-01 a        50     0     3     1    10
 -7.3547256816124451E-01 a        51     0     3     1    11
  9.2365053943729247E-01 a        52     0     3     1    12
 -1.8201977334004462E+00 a        53     0     3     1    13
 -8.2263638693230043E-02 a        54     0     3     1    14
 -1.9016751528412985E+00 a        55     0     3     1    15
