################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.6025834252467646E-01 a         1     0     1     1     1
 -7.1865419313327683E-01 a         2     0     1     1     2
  8.9514344702678350E-01 a         3     0     1     1     3
  9.1362728564637719E-01 a         4     0     1     1     4
 -5.6684582383698279E-01 a         5     0     1     1     5
 -3.2442550977302537E-01 a         6     0     1     1     6
  5.9699601366200539E-01 a         7     0     1     1     7
 -3.9862804341849961E-01 a         8     0     1     1     8
 -9.5866031901271243E-01 a         9     0     1     1     9
 -1.1281778831967301E-01 a        10     0     1     1    10
  6.4124194610743734E-01 a        11     0     1     1    11
  7.8591910193332071E-01 a        12     0     1     1    12
  8.1945239860411390E-01 a        13     0     1     1    13
 -1.6448094602989762E+00 a        14     0     1     1    14
  3.2506568367691027E+00 a        15     0     1     1    15
  7.8445903350419610E-01 a        16     0     1     1    16
  1.7509865731173535E+00 a        17     0     1     1    17
  4.6745021704589590E-01 a        18     0     1     1    18
  1.5617657506315687E+00 a        19     0     1     1    19
  4.7283622965659117E-01 a        20     0     1     1    20
  2.3110132781619941E-01 a        21     0     2     1     1
 -1.4411590729998469E+00 a        22     0     2     1     2
  1.6312287271734149E+00 a        23     0     2     1     3
 -2.4990849347882707E-01 a        24     0     2     1     4
  6.6167949405231663E-01 a        25     0     2     1     5
  1.4517785178635774E+00 a        26     0     2     1     6
  2.2353911437488256E+00 a        27     0     2     1     7
  2.4540160170289477E-01 a        28     0     2     1     8
 -7.4581503918990344E-01 a        29     0     2     1     9
 -7.6758072839095248E-01 a        30     0     2     1    10
 -2.1557197536153487E+00 a        31     0     2     1    11
 -1.9422696339865571E+00 a        32     0     2     1    12
 -2.1856701545929447E-01 a        33     0     2     1    13
  1.3310522977419708E+00 a        34     0     2     1    14
 -2.6392940018667782E-01 a        35     0     2     1    15
 -2.7368939819111011E+00 a        36     0     2     1    16
 -6.4607067359330372E-01 a        37     0     2     1    17
  3.6275834731132073E-01 a        38     0     2     1    18
 -4.8442166158860700E-01 a        39     0     2     1    19
  5.2764497590293624E-01 a        40     0     2     1    20
 -1.8592082042767477E+00 a        41     0     3     1     1
 -1.2528263969835887E+00 a        42     0     3     1     2
  1.7630718414746374E-01 a        43     0     3     1     3
  5.7259935565747810E-01 a        44     0     3     1     4
