################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8223138417373781E+00 a         1     0     1     1     1
 -2.6838074933478989E-01 a         2     0     1     1     2
 -4.2097730042337672E-01 a         3     0     1     1     3
 -2.6170119310093387E+00 a         4     0     1     1     4
  1.3916104176455641E+00 a         5     0     1     1     5
  1.1520394669134106E+00 a         6     0     1     1     6
  4.9894561136387644E-01 a         7     0     1     1     7
  3.6958858258675469E+00 a         8     0     1     1     8
  8.5261280953296353E-02 a         9     0     1     1     9
  2.4703768343273902E+00 a        10     0     1     1    10
 -2.5308544744097217E-01 a        11     0     1     1    11
  3.0216078708310151E-01 a        12     0     1     1    12
 -1.3490921092020247E+00 a        13     0     1     1    13
  1.6155191236991597E+00 a        14     0     1     1    14
  1.1155897030216440E+00 a        15     0     1     1    15
 -5.8620673102108090E-01 a        16     0     1     1    16
 -9.7997680010314825E-01 a        17     0     1     1    17
 -2.5254852769345186E+00 a        18     0     1     1    18
 -6.0207288884952614E-01 a        19     0     1     1    19
 -7.9195288754278892E-01 a        20     0     1     1    20
  3.3317749819991832E-01 a        21     0     2     1     1
  1.6792812569498048E+00 a        22     0     2     1     2
  8.9334722369723663E-01 a        23     0     2     1     3
 -6.7715288546855656E-01 a        24     0     2     1     4
 -8.0179327185518112E-01 a        25     0     2     1     5
  2.4589135704127546E-01 a        26     0     2     1     6
  5.9218686504666607E-01 a        27     0     2     1     7
  8.2064992813094406E-01 a        28     0     2     1     8
  8.3461581183079214E-01 a        29     0     2     1     9
 -9.9903811306268409E-01 a        30     0     2     1    10
 -2.1902099625642685E-01 a        31     0     2     1    11
 -2.4017574206661924E-01 a        32     0     2     1    12
 -1.2412988862999026E+00 a        33     0     2     1    13
 -2.5617944545442556E-01 a        34     0     2     1    14
  1.9987991242261840E+00 a        35     0     2     1    15
  4.3322909183746228E-01 a        36     0     2     1    16
  1.9161537566629157E+00 a        37     0     2     1    17
 -1.3272863782989834E+00 a        38     0     2     1    18
 -1.1489929257227212E+00 a        39     0     2     1    19
  9.5956785879805384E-01 a        40     0     2     1    20
 -8.3016999507465317E-01 a        41     0     3     1     1
 -1.0425251071886805E+00 a        42     0     3     1     2
  2.5853128249803143E+00 a        43     0     3     1     3
  1.9555232430547675E-01 a        44     0     3     1     4
  1.0923490364756647E+00 a        45     0     3     1     5
 -6.7513034377369496E-01 a        46     0     3     1     6
  8.8629061368553785E-01 a        47     0     3     1     7
 -1.3779139802780203E+00 a        48     0     3     1     8
 -7.0077907749493873E-01 a        49     0     3     1     9
 -1.5101667137275703E+00 a        50     0     3     1    10
  1.7018524838057303E+00 a        51     0     3     1    11
  1.0736434542669451E+00 a        52     0     3     1    12
 -1.6557573689212174E-01 a        53     0     3     1    13
 -4.6192304016104807E-01 a        54     0     3     1    14
 -1.2089196135581015E+00 a        55     0     3     1    15
  1.3921267932401824E+00 a        56     0     3     1    16
 -8.8447956490680768E-01 a        57     0     3     1    17
 -2.2968087365817286E-01 a        58     0     3     1    18
 -2.4106303578423129E+00 a        59     0     3     1    19
 -2.3155076256777272E+00 a        60     0     3     1    20
  1.9219868240890317E+00 a        61     0     4     1     1
 -9.0326179621121905E-01 a        62     0     4     1     2
  3.3947943752649770E+00 a        63     0     4     1     3
  3.2955533163994888E+00 a        64     0     4     1     4
  7.9155233145623471E-01 a        65     0     4     1     5
 -4.0832199809179050E-02 a        66     0     4     1     6
 -1.2652445535530639E+00 a        67     0     4     1     7
 -2.6659617803186437E+00 a        68     0     4     1     8
 -2.9428273177791142E-01 a        69     0     4     1     9
  9.3972487121236192E-01 a        70     0     4     1    10
 -1.5869482135790718E+00 a        71     0     4     1    11
 -2.0941801335213857E+00 a        72     0     4     1    12
 -6.2175114745797677E-01 a        73     0     4     1    13
  1.5145614346656008E-01 a        74     0     4     1    14
  2.6999649205494153E-01 a        75     0     4     1    15
  6.6819612264441344E-02 a        76     0     4     1    16
  2.6475851512322951E-01 a        77     0     4     1    17
  3.2108727832051844E+00 a        78     0     4     1    18
 -1.4044406385844570E+00 a        79     0     4     1    19
  2.2430461062352289E-01 a        80     0     4     1    20
 -9.6533755057789761E-01 a        81     0     5     1     1
  2.2010945742439877E-01 a        82     0     5     1     2
  9.6077643482345765E-01 a        83     0     5     1     3
  1.6929178839786645E+00 a        84     0     5     1     4
 -5.6974481590386050E-01 a        85     0     5     1     5
 -1.0116375719418177E-01 a        86     0     5     1     6
  1.4197952007210906E+00 a        87     0     5     1     7
  1.0854061258338157E+00 a        88     0     5     1     8
  1.2365185555647577E-01 a        89     0     5     1     9
 -1.5718429221266847E+00 a        90     0     5     1    10
 -4.0929144362172692E-01 a        91     0     5     1    11
 -5.4967930985789837E-01 a        92     0     5     1    12
 -7.0806813370926280E-01 a        93     0     5     1    13
 -1.1485441506653861E-01 a        94     0     5     1    14
  4.9612425779469815E-01 a        95     0     5     1    15
  2.8657493571082528E+00 a        96     0     5     1    16
  1.0599106140657373E+00 a        97     0     5     1    17
 -3.8507178901843092E-01 a        98     0     5     1    18
  6.9485984571200632E-01 a        99     0     5     1    19
  1.2582525424137434E+00 a       100     0     5     1    20
 -1.0747410317689081E+00 a       101     0     6     1     1
  3.3671328151698920E-01 a       102     0     6     1     2
 -2.6478830959449602E+00 a       103     0     6     1     3
  1.6442268174556212E+00 a       104     0     6     1     4
 -1.0401049287524253E+00 a       105     0     6     1     5
  8.1826943480483005E-01 a       106     0     6     1     6
 -5.1943508417388229E-01 a       107     0     6     1     7
  2.0560609832078138E+00 a       108     0     6     1     8
 -1.2648605143139378E+00 a       109     0     6     1     9
  1.6438341942069745E+00 a       110     0     6     1    10
 -1.5424915690770209E+00 a       111     0     6     1    11
 -9.0205495802351010E-01 a       112     0     6     1    12
 -9.0033824060399648E-01 a       113     0     6     1    13
  2.2650520328494754E+00 a       114     0     6     1    14
 -2.4071202078368867E-01 a       115     0     6     1    15
 -5.3070809027326082E-01 a       116     0     6     1    16
 -3.2891433903660339E+00 a       117     0     6     1    17
 -5.7000352960081391E-01 a       118     0     6     1    18
 -1.2855419680117446E+00 a       119     0     6     1    19
 -7.6000432783292893E-01 a       120     0     6     1    20
  1.0710798743780821E+00 a       121     0     7     1     1
  3.5116678721783134E-01 a       122     0     7     1     2
  1.2534887040576503E+00 a       123     0     7     1     3
 -1.7275467292652211E-01 a       124     0     7     1     4
 -1.1600962473282896E+00 a       125     0     7     1     5
  9.9065616888530061E-01 a       126     0     7     1     6
 -1.8421930472235253E+00 a       127     0     7     1     7
  9.5950357058154989E-01 a       128     0     7     1     8
 -1.7902186534979073E-01 a       129     0     7     1     9
 -1.6181585138058725E+00 a       130     0     7     1    10
 -3.5596764115412949E-01 a       131     0     7     1    11
 -4.2674607651501606E-01 a       132     0     7     1    12
 -3.3544812473738372E-01 a       133     0     7     1    13
  8.7040448933752657E-01 a       134     0     7     1    14
  9.9869680089127111E-01 a       135     0     7     1    15
 -4.9886497063526841E-01 a       136     0     7     1    16
 -4.9085034507196607E-01 a       137     0     7     1    17
  2.0947441475696305E-01 a       138     0     7     1    18
 -2.1113051205258854E-01 a       139     0     7     1    19
  6.9884141657764054E-01 a       140     0     7     1    20
