################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.3738879328996014E-01 a         1     0     1     1     1
  7.6956467144768281E-01 a         2     0     1     1     2
 -2.9444706207060523E+00 a         3     0     1     1     3
 -8.5188773865900103E-01 a         4     0     1     1     4
  1.6760741207535961E+00 a         5     0     1     1     5
 -1.0168925203902301E+00 a         6     0     1     1     6
 -1.0600573692428887E+00 a         7     0     1     1     7
  1.0592884279495884E+00 a         8     0     1     1     8
 -4.6897266957075168E-01 a         9     0     1     1     9
  2.4466898890629487E+00 a        10     0     1     1    10
 -1.6049119572701030E-02 a        11     0     1     1    11
  2.5611855031765236E+00 a        12     0     1     1    12
 -1.5257684144379786E+00 a        13     0     1     1    13
 -2.4510182480186824E+00 a        14     0     1     1    14
 -1.7112484853664178E+00 a        15     0     1     1    15
  2.5840360571610437E+00 a        16     0     1     1    16
  7.7588033340278884E-01 a        17     0     1     1    17
 -5.5389444405584930E-03 a        18     0     1     1    18
 -1.0131615186080327E+00 a        19     0     1     1    19
 -7.8735439098985271E-01 a        20     0     1     1    20
  2.2406874908000178E+00 a        21     0     2     1     1
  1.2237608301331395E+00 a        22     0     2     1     2
 -4.3587804117149148E-01 a        23     0     2     1     3
 -2.5960046689986185E+00 a        24     0     2     1     4
 -1.4435274570320626E+00 a        25     0     2     1     5
 -2.7226570144843452E+00 a        26     0     2     1     6
  1.8650841663906448E+00 a        27     0     2     1     7
 -1.2621406341728425E+00 a        28     0     2     1     8
  8.7850788068475172E-01 a        29     0     2     1     9
 -6.4030675118384250E-01 a        30     0     2     1    10
 -3.6972888018983254E+00 a        31     0     2     1    11
  8.4370869562862860E-01 a        32     0     2     1    12
 -1.7471586591825004E+00 a        33     0     2     1    13
  1.0217845848624679E-02 a        34     0     2     1    14
  1.2093491046651601E-01 a        35     0     2     1    15
  3.7157868881630587E+00 a        36     0     2     1    16
 -1.2348916627394206E+00 a        37     0     2     1    17
  4.3717440375041111E-01 a        38     0     2     1    18
 -1.7820783114889855E+00 a        39     0     2     1    19
  3.4290110507497307E-01 a        40     0     2     1    20
  9.4856746837025829E-01 a        41     0     3     1     1
 -2.7587680626715150E+00 a        42     0     3     1     2
  1.0893837387529266E+00 a        43     0     3     1     3
 -4.3770712940252997E-02 a        44     0     3     1     4
 -1.7649772992814781E+00 a        45     0     3     1     5
  1.4000601971135975E+00 a        46     0     3     1     6
  5.3680875179569476E-01 a        47     0     3     1     7
  9.1795837245448042E-01 a        48     0     3     1     8
 -5.4617189648361752E-01 a        49     0     3     1     9
  9.6210281557178645E-01 a        50     0     3     1    10
 -1.5842435350771400E+00 a        51     0     3     1    11
