################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2928648520683570E+01 a        51     0     3     1    11
  7.0612031663851571E+00 a        52     0     3     1    12
  1.4830099507749651E+01 a        53     0     3     1    13
  1.8245950516939761E+01 a        54     0     3     1    14
 -2.3492396880607799E+01 a        55     0     3     1    15
  8.4767530710915171E+00 a        56     0     3     1    16
 -6.0216998316308656E-01 a        57     0     3     1    17
  2.2505145865404343E+00 a        58     0     3     1    18
 -3.0141328671479258E+01 a        59     0     3     1    19
 -1.0171477527525106E+01 a        60     0     3     1    20
 -5.6341703020631693E+00 a        61     0     4     1     1
 -7.3874754220872629E-01 a        62     0     4     1     2
  9.0028782975820310E-01 a        63     0     4     1     3
  1.5540986455975265E+00 a        64     0     4     1     4
  1.0374873391981071E+01 a        65     0     4     1     5
 -1.4580228932301313E+01 a        66     0     4     1     6
  2.0239715565019263E+00 a        67     0     4     1     7
 -1.2643943661051024E+01 a        68     0     4     1     8
  2.8958476513303077E+00 a        69     0     4     1     9
  9.4043631606060689E+00 a        70     0     4     1    10
 -5.9397543917966500E+00 a        71     0     4     1    11
 -1.0707899097045406E+01 a        72     0     4     1    12
  1.8064157839015607E+01 a        73     0     4     1    13
 -2.4198202412834014E+01 a        74     0     4     1    14
  4.5210564105484714E+00 a        75     0     4     1    15
 -9.4258657868174200E+00 a        76     0     4     1    16
 -7.9548398287904725E+00 a        77     0     4     1    17
 -1.3632246398899964E+01 a        78     0     4     1    18
  9.8366423674198060E+00 a        79     0     4     1    19
 -1.1743662266417866E+01 a        80     0     4     1    20
 -2.0137733802172950E+00 a        81     0     5     1     1
  1.2451785116329546E+01 a        82     0     5     1     2
  3.7671612986661911E+00 a        83     0     5     1     3
  4.8669208621040116E+00 a        84     0     5     1     4
  1.6148882279496046E+01 a        85     0     5     1     5
 -1.1402376982562004E+00 a        86     0     5     1     6
  8.7889649028153514E+00 a        87     0     5     1     7
 -6.7237489958731986E+00 a        88     0     5     1     8
  2.6095411430392918E+01 a        89     0     5     1     9
 -4.2188067745986375E+00 a        90     0     5     1    10
  6.6519031551728363E+00 a        91     0     5     1    11
 -1.4585362376448224E+01 a        92     0     5     1    12
  8.8549463059898290E+00 a        93     0     5     1    13
  1.1986066189422358E+01 a        94     0     5     1    14
  1.8227726307237301E+01 a        95     0     5     1    15
 -8.0855475270345190E-01 a        96     0     5     1    16
 -1.1161920789567306E+01 a        97     0     5     1    17
  1.9605558588894993E+01 a        98     0     5     1    18
 -1.3436089408182415E+01 a        99     0     5     1    19
  1.4874873163864450E+01 a       100     0     5     1    20
  4.9163336216675360E+00 a       101     0     6     1     1
  5.7899117472292145E+00 a       102     0     6     1     2
  1.2166642744445397E+01 a       103     0     6     1     3
  1.9981674177792780E+01 a       104     0     6     1     4
 -1.6719495877829234E+00 a       105     0     6     1     5
 -2.6089268507865206E+00 a       106     0     6     1     6
  9.2531297701574056E-01 a       107     0     6     1     7
  1.0602014439156186E+01 a       108     0     6     1     8
  1.7591084074302650E+01 a       109     0     6     1     9
  6.0261136722883890E-01 a       110     0     6     1    10
  9.7435317520894849E+00 a       111     0     6     1    11
  2.6034155601407495E+01 a       112     0     6     1    12
  4.2108588419993529E+00 a       113     0     6     1    13
 -6.1603326843683943E+00 a       114     0     6     1    14
 -2.8764708740451447E+01 a       115     0     6     1    15
 -5.3203667861288926E+00 a       116     0     6     1    16
 -4.2678987043158285E+00 a       117     0     6     1    17
  1.2142430752692109E+01 a       118     0     6     1    18
 -1.5412349750003090E+01 a       119     0     6     1    19
 -4.9639576741808442E+00 a       120     0     6     1    20
  3.1796360219474731E+00 a       121     0     7     1     1
 -7.1062742262226966E+00 a       122     0     7     1     2
 -2.8319266416058722E+00 a       123     0     7     1     3
 -3.9061265594544023E+00 a       124     0     7     1     4
 -7.8974041211209505E+00 a       125     0     7     1     5
  1.5688719384159752E+01 a       126     0     7     1     6
 -3.7872776046441476E+00 a       127     0     7     1     7
  5.8432667239024294E+00 a       128     0     7     1     8
  8.3206107936569058E+00 a       129     0     7     1     9
  1.0167722896098526E+01 a       130     0     7     1    10
 -6.1696425053672375E+00 a       131     0     7     1    11
 -1.2431702039338827E+01 a       132     0     7     1    12
  1.3788561581042245E+01 a       133     0     7     1    13
  1.4627625123762115E+01 a       134     0     7     1    14
 -3.0052307068322150E+00 a       135     0     7     1    15
 -6.1022241553945999E+00 a       136     0     7     1    16
  6.1605975630800351E+00 a       137     0     7     1    17
  1.0626657308807491E+01 a       138     0     7     1    18
  1.1999876972186888E-01 a       139     0     7     1    19
 -1.0703178448469343E+01 a       140     0     7     1    20
 -2.5246726250124683E+00 a       141     0     8     1     1
  4.7661779778478834E+00 a       142     0     8     1     2
 -2.5663459907044150E-01 a       143     0     8     1     3
 -1.0360814533112841E+00 a       144     0     8     1     4
 -5.5837154349099807E+00 a       145     0     8     1     5
  5.9831137442029425E-01 a       146     0     8     1     6
  5.3730716772249174E+00 a       147     0     8     1     7
 -1.2635924156170097E+01 a       148     0     8     1     8
  1.9404543766582954E+01 a       149     0     8     1     9
 -1.0923643288185918E+01 a       150     0     8     1    10
 -1.8891172155026329E+01 a       151     0     8     1    11
 -1.4514498674144253E+01 a       152     0     8     1    12
  1.3611057373109839E+01 a       153     0     8     1    13
  1.0431319516140356E+01 a       154     0     8     1    14
  6.1355829359123870E+00 a       155     0     8     1    15
  1.3898051946264122E+01 a       156     0     8     1    16
  1.7160312551331920E+01 a       157     0     8     1    17
  2.2476476226264124E+00 a       158     0     8     1    18
 -9.5119702677249460E+00 a       159     0     8     1    19
  1.6784450368855113E+00 a       160     0     8     1    20
 -2.0468198258120358E+00 a       161     0     9     1     1
  7.5947333757974382E+00 a       162     0     9     1     2
  4.9605142068757289E+00 a       163     0     9     1     3
 -1.3892342094811354E+00 a       164     0     9     1     4
  3.3895371131847831E+00 a       165     0     9     1     5
  3.6834721890822335E+00 a       166     0     9     1     6
 -1.5768918024959291E+01 a       167     0     9     1     7
 -9.4184653148910891E-02 a       168     0     9     1     8
  1.9223456076821481E+01 a       169     0     9     1     9
 -1.1272897397630533E+01 a       170     0     9     1    10
 -3.7287560232096908E+00 a       171     0     9     1    11
 -1.4940689373232367E+01 a       172     0     9     1    12
 -1.1574031191266394E+01 a       173     0     9     1    13
  1.9965718140317943E+00 a       174     0     9     1    14
  5.1668549726910218E+00 a       175     0     9     1    15
 -3.0352612321036867E+00 a       176     0     9     1    16
 -1.0305771194634078E+01 a       177     0     9     1    17
  1.4754946595096790E+00 a       178     0     9     1    18
 -7.4198656962647611E+00 a       179     0     9     1    19
 -9.9435412732612072E+00 a       180     0     9     1    20
  1.6910424458524431E+00 a       181     0    10     1     1
 -1.0665353549246397E+00 a       182     0    10     1     2
  5.4325130916377793E+00 a       183     0    10     1     3
 -1.3017998278339360E-01 a       184     0    10     1     4
 -3.5053656112982798E+00 a       185     0    10     1     5
 -1.1876806423081003E+01 a       186     0    10     1     6
  3.6803468166685236E+00 a       187     0    10     1     7
  3.2411624508059016E+00 a       188     0    10     1     8
 -8.2650037089602826E+00 a       189     0    10     1     9
  3.5098206668026843E-01 a       190     0    10     1    10
 -4.6371690873235449E+00 a       191     0    10     1    11
  1.2169780934955687E+00 a       192     0    10     1    12
 -1.1808881891432980E+01 a       193     0    10     1    13
 -4.5996011992874326E+00 a       194     0    10     1    14
 -1.2323985493827369E+01 a       195     0    10     1    15
 -2.5329106537591412E-01 a       196     0    10     1    16
 -1.5631831361663858E+01 a       197     0    10     1    17
  3.6959956696819205E+00 a       198     0    10     1    18
  5.6080747422266439E+00 a       199     0    10     1    19
 -6.8129663635526434E+00 a       200     0    10     1    20
  6.5850456905535193E+00 a       201     0    11     1     1
  1.0261141296177725E+00 a       202     0    11     1     2
 -4.7910687549095092E+00 a       203     0    11     1     3
  7.7246312225287150E+00 a       204     0    11     1     4
  6.7553084178979006E+00 a       205     0    11     1     5
 -1.0239754836724699E+00 a       206     0    11     1     6
 -6.9340088444950370E+00 a       207     0    11     1     7
  3.4888572159212030E+00 a       208     0    11     1     8
  2.6788769572769429E+00 a       209     0    11     1     9
  7.4735033189658990E+00 a       210     0    11     1    10
 -4.9563642720468373E+00 a       211     0    11     1    11
 -1.9500729194640345E+00 a       212     0    11     1    12
  1.3180790665509374E+01 a       213     0    11     1    13
  2.9180506438063336E+00 a       214     0    11     1    14
 -1.8202572088000814E+01 a       215     0    11     1    15
 -2.5727414763731384E+00 a       216     0    11     1    16
  5.2752244005894626E+00 a       217     0    11     1    17
  5.0512843163882781E+00 a       218     0    11     1    18
  4.2539572411811823E+00 a       219     0    11     1    19
 -3.2756037402867166E-01 a       220     0    11     1    20
 -4.8546027420711200E+00 a       221     0    12     1     1
 -7.0744011837110330E+00 a       222     0    12     1     2
  9.3902628741766914E-01 a       223     0    12     1     3
 -1.1150906569347585E+01 a       224     0    12     1     4
  2.8752652836955535E+00 a       225     0    12     1     5
  2.8183545406955197E+00 a       226     0    12     1     6
 -9.8701560568320001E+00 a       227     0    12     1     7
 -1.8828307706611620E+00 a       228     0    12     1     8
 -5.2797514494240207E+00 a       229     0    12     1     9
 -6.4056329958279719E+00 a       230     0    12     1    10
 -9.3172138474365962E+00 a       231     0    12     1    11
  5.8901900805360965E+00 a       232     0    12     1    12
 -3.2011686254659537E+00 a       233     0    12     1    13
 -5.1719443511172969E+00 a       234     0    12     1    14
  3.4999888855849575E+00 a       235     0    12     1    15
  4.8946914521461711E+00 a       236     0    12     1    16
  8.3928656435751954E+00 a       237     0    12     1    17
 -1.6409492801714332E+00 a       238     0    12     1    18
 -3.9645824213190051E+00 a       239     0    12     1    19
 -5.0505219662625773E+00 a       240     0    12     1    20
 -3.4428163418186286E+00 a       241     0    13     1     1
 -5.3522118285074916E+00 a       242     0    13     1     2
  4.1209448833464810E+00 a       243     0    13     1     3
  1.1398141906214121E+01 a       244     0    13     1     4
 -4.5854013146461142E+01 a       245     0    13     1     5
 -1.7801603434469475E+00 a       246     0    13     1     6
  2.3935811402735377E-01 a       247     0    13     1     7
 -1.3510096664810984E+01 a       248     0    13     1     8
 -1.2004189504000369E+01 a       249     0    13     1     9
 -2.8311247539187981E+01 a       250     0    13     1    10
  9.9713707581939399E+00 a       251     0    13     1    11
  1.2143551361039332E+01 a       252     0    13     1    12
 -3.9912491399988156E+01 a       253     0    13     1    13
  6.8255901463365163E+00 a       254     0    13     1    14
  1.9015431710939016E+01 a       255     0    13     1    15
 -8.7425370937143843E+00 a       256     0    13     1    16
 -8.6460766022411271E+00 a       257     0    13     1    17
 -1.7997810574701528E+01 a       258     0    13     1    18
  1.2783972629435143E+01 a       259     0    13     1    19
  1.8705377451951126E+01 a       260     0    13     1    20
  1.3017462562245832E+01 a       261     0    14     1     1
  3.4744932745783125E-01 a       262     0    14     1     2
  2.2517964051101207E+00 a       263     0    14     1     3
  1.0661961711424761E+01 a       264     0    14     1     4
  1.1593546274813349E+00 a       265     0    14     1     5
  4.9664778282780571E+00 a       266     0    14     1     6
 -8.1246242355718454E+00 a       267     0    14     1     7
  8.5517996664229567E-01 a       268     0    14     1     8
 -1.9443862493068952E+01 a       269     0    14     1     9
 -5.1454443267877326E-01 a       270     0    14     1    10
 -9.7938629641679675E+00 a       271     0    14     1    11
  1.0679192087968886E+01 a       272     0    14     1    12
  6.3999882761447262E+00 a       273     0    14     1    13
 -6.8719941562778519E+00 a       274     0    14     1    14
  4.0489326892196165E-01 a       275     0    14     1    15
  1.0203100479670043E+01 a       276     0    14     1    16
 -1.5388671515343091E-01 a       277     0    14     1    17
 -1.1981627294911214E-01 a       278     0    14     1    18
 -1.0784159104229046E+01 a       279     0    14     1    19
 -5.2588198342071601E-01 a       280     0    14     1    20
  1.2504114040333398E+01 a       281     0    15     1     1
  2.2493626236817484E+01 a       282     0    15     1     2
  6.2986305722537193E+00 a       283     0    15     1     3
 -2.9716708269215992E+00 a       284     0    15     1     4
 -1.4422207777698700E+01 a       285     0    15     1     5
  2.2884722968411735E+00 a       286     0    15     1     6
  2.2826522046257642E-02 a       287     0    15     1     7
  2.5227707792987655E+01 a       288     0    15     1     8
  2.0047126649304622E-01 a       289     0    15     1     9
  4.4375314414213562E+01 a       290     0    15     1    10
 -1.4113977518612032E+01 a       291     0    15     1    11
 -9.5407239942678839E+00 a       292     0    15     1    12
  2.3325938690438619E+00 a       293     0    15     1    13
  4.9995422456870342E+00 a       294     0    15     1    14
 -2.6377731251387385E+01 a       295     0    15     1    15
  2.3957321833207848E-01 a       296     0    15     1    16
  2.4037248352805875E+01 a       297     0    15     1    17
  1.2446628214041466E+01 a       298     0    15     1    18
 -1.1942451765130038E+01 a       299     0    15     1    19
  2.6444322381394678E+00 a       300     0    15     1    20
  1.3925644092862346E+01 a       301     0    16     1     1
  1.9618984980211465E+00 a       302     0    16     1     2
  4.1056285160732298E-01 a       303     0    16     1     3
  4.8368995124791239E+00 a       304     0    16     1     4
 -1.7516640056648094E+00 a       305     0    16     1     5
  5.9065990131759456E+00 a       306     0    16     1     6
  1.2218854452311030E+00 a       307     0    16     1     7
 -8.2248023453839492E-01 a       308     0    16     1     8
  2.2171706289234201E+01 a       309     0    16     1     9
 -3.9015642158939856E-01 a       310     0    16     1    10
 -2.0206699543968949E+01 a       311     0    16     1    11
  7.6919922910896943E-01 a       312     0    16     1    12
  3.3978394213463332E+00 a       313     0    16     1    13
 -2.2055160825724625E+00 a       314     0    16     1    14
  1.6248330566802898E+00 a       315     0    16     1    15
  1.0723110282523237E+01 a       316     0    16     1    16
 -4.4382135250349322E+00 a       317     0    16     1    17
 -1.7213739567858657E+00 a       318     0    16     1    18
 -1.1018423926793306E+01 a       319     0    16     1    19
  1.4343575311182826E+00 a       320     0    16     1    20
  1.6396195229043384E+00 a       321     0    17     1     1
  1.9620653035046164E+01 a       322     0    17     1     2
  2.0305411418759824E+00 a       323     0    17     1     3
 -1.7090311871434068E+01 a       324     0    17     1     4
 -4.2312096412077786E+01 a       325     0    17     1     5
  9.5719855538607113E-01 a       326     0    17     1     6
 -4.4195220457130668E+00 a       327     0    17     1     7
  1.3065038808803189E+00 a       328     0    17     1     8
 -1.1646037737339151E+01 a       329     0    17     1     9
  2.2519397604233227E+01 a       330     0    17     1    10
 -2.6407335743554485E+00 a       331     0    17     1    11
 -1.6475330852381521E+01 a       332     0    17     1    12
  4.4619372269892066E-01 a       333     0    17     1    13
 -2.2697696376449553E+01 a       334     0    17     1    14
 -4.8082049792300294E+00 a       335     0    17     1    15
  3.4363912093318220E+01 a       336     0    17     1    16
 -1.4106226795077055E+00 a       337     0    17     1    17
 -8.9264699643910923E+00 a       338     0    17     1    18
  3.0013704755593398E+01 a       339     0    17     1    19
 -7.5071154441400434E-01 a       340     0    17     1    20
  9.6223149073391223E-01 a       341     0    18     1     1
 -1.4178209958993737E+01 a       342     0    18     1     2
  1.1092628845496627E+01 a       343     0    18     1     3
  2.8468423613047911E+01 a       344     0    18     1     4
  1.6347617328312229E+01 a       345     0    18     1     5
  4.2423771840838871E+00 a       346     0    18     1     6
 -4.2158489041751865E+00 a       347     0    18     1     7
  1.6995127036090718E+01 a       348     0    18     1     8
 -2.3526130057048489E+00 a       349     0    18     1     9
  2.8600264300708602E+00 a       350     0    18     1    10
 -1.1420486727987184E+01 a       351     0    18     1    11
 -1.7538327652495113E+01 a       352     0    18     1    12
  2.1989612232085911E+01 a       353     0    18     1    13
 -3.7004184799177821E+01 a       354     0    18     1    14
  8.6939824301166446E+00 a       355     0    18     1    15
  1.1818444406829558E+01 a       356     0    18     1    16
  1.5644514069347760E+01 a       357     0    18     1    17
 -2.8517887641780479E+00 a       358     0    18     1    18
  1.4745122188389033E+01 a       359     0    18     1    19
 -2.7313575697017981E+01 a       360     0    18     1    20
  1.4176189449325868E+01 a       361     0    19     1     1
  1.6720150606305221E+01 a       362     0    19     1     2
  1.9431779899672417E+01 a       363     0    19     1     3
  1.6449234060274716E+01 a       364     0    19     1     4
 -1.9191347818610698E+01 a       365     0    19     1     5
  1.8386157966755245E+00 a       366     0    19     1     6
 -5.5722985553268973E+00 a       367     0    19     1     7
  1.2032715361083984E+01 a       368     0    19     1     8
 -2.3414553610118428E+01 a       369     0    19     1     9
  1.9276400679827059E+01 a       370     0    19     1    10
  1.4319450827480077E+01 a       371     0    19     1    11
 -4.3026171307033412E+00 a       372     0    19     1    12
 -8.6066464703939332E+00 a       373     0    19     1    13
  1.0014010729563195E+01 a       374     0    19     1    14
  1.0422630311423664E+00 a       375     0    19     1    15
  2.0314560611672640E+01 a       376     0    19     1    16
 -5.2897151960290245E-01 a       377     0    19     1    17
  3.7152993766243050E+01 a       378     0    19     1    18
  1.6314622695469783E+01 a       379     0    19     1    19
 -8.2280124528898657E+00 a       380     0    19     1    20
  1.4450143632914244E+01 a       381     0    20     1     1
  5.5256375373186124E+00 a       382     0    20     1     2
  2.8368583957403021E-01 a       383     0    20     1     3
  1.1174440139148814E+01 a       384     0    20     1     4
  3.9420618867170823E+01 a       385     0    20     1     5
  2.2592892178480319E+01 a       386     0    20     1     6
  3.1264740893655156E-02 a       387     0    20     1     7
 -1.4309251183272023E+01 a       388     0    20     1     8
 -7.7162053422242911E+00 a       389     0    20     1     9
 -4.4018213933901208E+01 a       390     0    20     1    10
 -9.5814616987014443E+00 a       391     0    20     1    11
  9.7805405366754279E+00 a       392     0    20     1    12
 -9.0094758518440816E+00 a       393     0    20     1    13
  1.3036687850871518E+01 a       394     0    20     1    14
  4.1476111164197427E+01 a       395     0    20     1    15
 -1.0002643729321772E+01 a       396     0    20     1    16
 -8.7092468884769794E+00 a       397     0    20     1    17
 -1.3712535457688196E+01 a       398     0    20     1    18
  1.7035397072116819E+01 a       399     0    20     1    19
  8.6646338003806491E+00 a       400     0    20     1    20
  3.0204725867081692E+01 a       401     0    21     1     1
 -7.8580483218083383E+00 a       402     0    21     1     2
 -1.0684763393627975E+01 a       403     0    21     1     3
  2.7110382793790380E+00 a       404     0    21     1     4
  8.5732414345002947E+00 a       405     0    21     1     5
  7.2007224629062430E+00 a       406     0    21     1     6
 -9.9983052385161342E-01 a       407     0    21     1     7
 -2.3316436826934662E+01 a       408     0    21     1     8
 -1.3575370050603052E+01 a       409     0    21     1     9
  1.4626864594789373E+01 a       410     0    21     1    10
  2.9405607145148437E+01 a       411     0    21     1    11
 -7.4899837964817388E+00 a       412     0    21     1    12
 -2.7446996940185290E+01 a       413     0    21     1    13
  1.9864419201713229E+01 a       414     0    21     1    14
  1.1431535823353224E+01 a       415     0    21     1    15
  6.8222362570662423E+00 a       416     0    21     1    16
 -7.2664350461939726E+00 a       417     0    21     1    17
  8.7034364895880998E+00 a       418     0    21     1    18
  1.4798032461013602E+00 a       419     0    21     1    19
  5.3877050779081159E-01 a       420     0    21     1    20
 -4.5167364929506277E+00 a       421     0    22     1     1
  8.7629884058953920E+00 a       422     0    22     1     2
 -1.4005441762020723E+01 a       423     0    22     1     3
  4.6694032837130353E+00 a       424     0    22     1     4
 -1.5156580314124835E+01 a       425     0    22     1     5
 -1.0811963495926165E+01 a       426     0    22     1     6
 -2.5315607111976965E+00 a       427     0    22     1     7
 -7.1847641343067723E+00 a       428     0    22     1     8
 -6.9531022320560183E+00 a       429     0    22     1     9
 -5.7349531262605346E+01 a       430     0    22     1    10
 -7.7694135763193977E+00 a       431     0    22     1    11
  2.0521280465583779E+01 a       432     0    22     1    12
  1.4001467685498826E+01 a       433     0    22     1    13
  1.7814926388885297E+01 a       434     0    22     1    14
  1.8107273109104462E+01 a       435     0    22     1    15
 -2.3718192289903069E+01 a       436     0    22     1    16
  1.7907667361204487E+00 a       437     0    22     1    17
  1.9421807302982237E+00 a       438     0    22     1    18
 -4.8771118636675768E+00 a       439     0    22     1    19
  2.0391575414537648E+01 a       440     0    22     1    20
 -1.8143869012644753E+01 a       441     0    23     1     1
  3.2754212469109625E+00 a       442     0    23     1     2
 -2.4358657778120389E+00 a       443     0    23     1     3
 -1.6148192283877847E+01 a       444     0    23     1     4
 -1.6015178518247101E+01 a       445     0    23     1     5
 -2.5832253236744176E+01 a       446     0    23     1     6
  3.3187731708352395E+00 a       447     0    23     1     7
  1.9779371343519481E+00 a       448     0    23     1     8
 -4.6308426849455380E+00 a       449     0    23     1     9
 -7.4169714143370920E+00 a       450     0    23     1    10
 -1.9084341121105282E+01 a       451     0    23     1    11
  2.5066636603377788E+01 a       452     0    23     1    12
 -4.3248860435573038E+00 a       453     0    23     1    13
 -2.6902246723260234E+01 a       454     0    23     1    14
 -1.9354729163674509E+01 a       455     0    23     1    15
 -5.7288453022243635E+00 a       456     0    23     1    16
 -1.4393012693265865E+00 a       457     0    23     1    17
 -1.0421348382340193E+01 a       458     0    23     1    18
  1.1835194236273738E+00 a       459     0    23     1    19
 -6.2124087729808091E+00 a       460     0    23     1    20
  1.7181782904366862E+01 a       461     0    24     1     1
  2.5876348829501850E+00 a       462     0    24     1     2
 -2.0834667693902631E+01 a       463     0    24     1     3
 -3.1320595296912842E+01 a       464     0    24     1     4
 -5.3073697922612455E+00 a       465     0    24     1     5
  4.7696882905457398E+00 a       466     0    24     1     6
  3.1844166832438052E+00 a       467     0    24     1     7
  3.2398288870758458E+00 a       468     0    24     1     8
  3.7710925642317972E+00 a       469     0    24     1     9
  1.8829339524174024E+01 a       470     0    24     1    10
 -5.3086981936748545E+00 a       471     0    24     1    11
 -2.3123250615906127E+01 a       472     0    24     1    12
 -1.6634620739923726E+01 a       473     0    24     1    13
 -4.9023730750839629E+00 a       474     0    24     1    14
  1.7197483335661403E+01 a       475     0    24     1    15
 -1.6249977541849841E+01 a       476     0    24     1    16
 -2.9504921314171749E+01 a       477     0    24     1    17
 -9.2486063660565332E+00 a       478     0    24     1    18
  1.3579131057352145E+01 a       479     0    24     1    19
 -1.0102735457643519E+01 a       480     0    24     1    20
 -1.6040325491390636E+01 a       481     0    25     1     1
  4.2533597075906231E+00 a       482     0    25     1     2
  2.1310729180049659E+00 a       483     0    25     1     3
  8.8560386534535382E+00 a       484     0    25     1     4
  3.4121776757055450E+01 a       485     0    25     1     5
  3.5898415781518857E+01 a       486     0    25     1     6
  1.8153909315015295E+00 a       487     0    25     1     7
 -4.9039823805099321E+00 a       488     0    25     1     8
  2.1428474683263669E+01 a       489     0    25     1     9
 -1.7831262601683527E+01 a       490     0    25     1    10
 -2.0420646597203113E+01 a       491     0    25     1    11
  9.3177156446266203E+00 a       492     0    25     1    12
 -3.5289137441374528E+01 a       493     0    25     1    13
 -3.1930884108779640E+00 a       494     0    25     1    14
 -1.4535144241719683E+01 a       495     0    25     1    15
  5.5046255467496001E+00 a       496     0    25     1    16
  6.0425363400365484E+00 a       497     0    25     1    17
  1.2162789628185836E+01 a       498     0    25     1    18
 -8.4551347726044650E+00 a       499     0    25     1    19
  1.3873568564135544E+01 a       500     0    25     1    20
 -2.4736917466542202E+01 a       501     0    26     1     1
  2.5061991122768328E+00 a       502     0    26     1     2
  1.3012989989980337E+00 a       503     0    26     1     3
 -2.6247152124539723E+00 a       504     0    26     1     4
 -3.4515818804402345E+00 a       505     0    26     1     5
 -4.1701520027295631E+00 a       506     0    26     1     6
  5.0842833935207672E+00 a       507     0    26     1     7
  2.2788561668794621E+01 a       508     0    26     1     8
  9.6112233973904111E+00 a       509     0    26     1     9
  2.0063598759985812E+01 a       510     0    26     1    10
  8.0206495625099876E+00 a       511     0    26     1    11
  3.2470358576203893E+01 a       512     0    26     1    12
  2.0270183254063824E+01 a       513     0    26     1    13
  7.8491200347747956E+00 a       514     0    26     1    14
 -6.8719893982902205E+00 a       515     0    26     1    15
 -5.4552139089792480E+00 a       516     0    26     1    16
 -1.0905223355990306E+00 a       517     0    26     1    17
  5.9751391213674845E+00 a       518     0    26     1    18
 -3.1357720150893504E+00 a       519     0    26     1    19
  1.5514549272483200E+00 a       520     0    26     1    20
 -3.4246236761504458E+00 a       521     0    27     1     1
  3.1311601346705381E-02 a       522     0    27     1     2
  1.3747053728190890E+01 a       523     0    27     1     3
  1.1416540591955282E+01 a       524     0    27     1     4
  4.0463658089036754E+00 a       525     0    27     1     5
 -5.1454148449430837E-01 a       526     0    27     1     6
  4.8064553038473798E+00 a       527     0    27     1     7
  6.7547771713549682E+00 a       528     0    27     1     8
  1.5705292107632399E+01 a       529     0    27     1     9
 -1.4426518223100009E+01 a       530     0    27     1    10
