################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.8076035501364305E+00 a        42     0     3     1     2
  1.3035408547107732E+00 a        43     0     3     1     3
 -6.2774425202253081E-01 a        44     0     3     1     4
 -1.1313194494746532E+00 a        45     0     3     1     5
  2.6712143897275507E+00 a        46     0     3     1     6
  4.8522412994662367E-01 a        47     0     3     1     7
 -5.6501002024917035E-01 a        48     0     3     1     8
  4.8494716101525925E-01 a        49     0     3     1     9
  1.0357540660086857E+00 a        50     0     3     1    10
 -1.0102439278694314E-02 a        51     0     3     1    11
  1.2604601072610766E+00 a        52     0     3     1    12
  2.5613306065567887E+00 a        53     0     3     1    13
 -2.3397716895979528E+00 a        54     0     3     1    14
  7.8252677025183215E-01 a        55     0     3     1    15
 -1.4786230819190997E+00 a        56     0     3     1    16
  4.1706336131064257E+00 a        57     0     3     1    17
  6.4263647192262008E-01 a        58     0     3     1    18
 -2.5431190258710026E+00 a        59     0     3     1    19
 -6.3105832869557188E-01 a        60     0     3     1    20
 -1.2040268237727887E+00 a        61     0     4     1     1
  4.8024856286909956E-01 a        62     0     4     1     2
  6.7888641352964296E-01 a        63     0     4     1     3
 -3.4377846764206205E-01 a        64     0     4     1     4
 -3.9176453368353237E-02 a        65     0     4     1     5
  1.1673419963322849E+00 a        66     0     4     1     6
  1.0355466904806350E+00 a        67     0     4     1     7
 -2.2798286716280103E+00 a        68     0     4     1     8
  7.9860713893355084E-01 a        69     0     4     1     9
 -1.3207246712798930E+00 a        70     0     4     1    10
  1.1287511459302693E+00 a        71     0     4     1    11
 -1.0720802978888873E+00 a        72     0     4     1    12
 -5.4895975079043244E-02 a        73     0     4     1    13
 -2.6907296562000016E-01 a        74     0     4     1    14
  5.6431684697842266E-01 a        75     0     4     1    15
  2.1876145897182813E+00 a        76     0     4     1    16
 -1.2005461736255687E+00 a        77     0     4     1    17
  2.0162043523994684E+00 a        78     0     4     1    18
 -3.5518886435567809E-01 a        79     0     4     1    19
  9.4579623855453820E-01 a        80     0     4     1    20
 -2.9946928056925903E-01 a        81     0     5     1     1
  7.2636886830531600E-02 a        82     0     5     1     2
 -7.8516895742156068E-01 a        83     0     5     1     3
 -6.4148990957339769E-01 a        84     0     5     1     4
 -1.1244039529333283E+00 a        85     0     5     1     5
  4.8443481421011342E-01 a        86     0     5     1     6
  2.3893023829015050E-01 a        87     0     5     1     7
 -2.0101578398615119E+00 a        88     0     5     1     8
  4.7154776372631396E-01 a        89     0     5     1     9
  3.7020561426095788E-01 a        90     0     5     1    10
 -2.3542254968845083E-01 a        91     0     5     1    11
  8.6942896273204973E-01 a        92     0     5     1    12
  5.8840262786000308E-01 a        93     0     5     1    13
 -2.1259643137541634E-01 a        94     0     5     1    14
 -2.3743312895819243E-03 a        95     0     5     1    15
  3.1665275634170770E-01 a        96     0     5     1    16
  1.1166671583163308E+00 a        97     0     5     1    17
  1.1706355123627077E+00 a        98     0     5     1    18
 -1.4567866451673335E+00 a        99     0     5     1    19
  7.5293080430637027E-01 a       100     0     5     1    20
  9.5142804074600074E-01 a       101     0     6     1     1
 -3.1904692189897166E-01 a       102     0     6     1     2
 -4.4039132526692154E-01 a       103     0     6     1     3
 -1.0070352064235089E+00 a       104     0     6     1     4
 -2.3467097481778190E-02 a       105     0     6     1     5
  5.2341973680819553E-01 a       106     0     6     1     6
  4.7935360309878772E-01 a       107     0     6     1     7
  1.0946140963451036E-01 a       108     0     6     1     8
  3.4434805791146034E-01 a       109     0     6     1     9
 -4.2273132764084476E-01 a       110     0     6     1    10
 -1.1532599299883526E+00 a       111     0     6     1    11
  7.8489154967237362E-01 a       112     0     6     1    12
  9.6715135909199068E-01 a       113     0     6     1    13
 -9.2166707424175809E-01 a       114     0     6     1    14
  6.8142130540785628E-01 a       115     0     6     1    15
 -6.2715592110317064E-01 a       116     0     6     1    16
 -1.0448443216489054E+00 a       117     0     6     1    17
  3.8572684533105173E-01 a       118     0     6     1    18
 -3.8961363156993225E+00 a       119     0     6     1    19
 -2.6198407772797883E-01 a       120     0     6     1    20
 -1.6431157255019009E+00 a       121     0     7     1     1
  1.7021362037468510E+00 a       122     0     7     1     2
  1.4648379080681020E-01 a       123     0     7     1     3
  2.7824304187688336E+00 a       124     0     7     1     4
  1.6202842582126342E+00 a       125     0     7     1     5
  3.1780917724640212E-01 a       126     0     7     1     6
 -4.6458759260311017E-01 a       127     0     7     1     7
 -1.5600470225231422E+00 a       128     0     7     1     8
  1.1030069946410651E-01 a       129     0     7     1     9
  1.8676415087001053E+00 a       130     0     7     1    10
 -2.9197503854124046E-01 a       131     0     7     1    11
 -1.6065872956690688E+00 a       132     0     7     1    12
 -2.7649160350836071E+00 a       133     0     7     1    13
  1.9519628867376385E-01 a       134     0     7     1    14
 -1.0574039019878452E+00 a       135     0     7     1    15
 -4.6894685889740245E-01 a       136     0     7     1    16
  5.0815304817591045E-01 a       137     0     7     1    17
  1.4224299329408381E+00 a       138     0     7     1    18
 -7.7231074408776368E-01 a       139     0     7     1    19
  8.7146905752933712E-01 a       140     0     7     1    20
  2.2259744943323181E+00 a       141     0     8     1     1
 -1.9333231282878821E-01 a       142     0     8     1     2
 -1.1984411041886938E+00 a       143     0     8     1     3
 -2.9009493291010141E-01 a       144     0     8     1     4
 -1.4601078496187163E+00 a       145     0     8     1     5
  1.5058429503891957E+00 a       146     0     8     1     6
  1.0156968733052256E+00 a       147     0     8     1     7
 -2.2344803797918597E-01 a       148     0     8     1     8
 -8.2501823684333919E-01 a       149     0     8     1     9
  6.5974156960853814E-01 a       150     0     8     1    10
  1.2799649219219407E+00 a       151     0     8     1    11
  1.8434088355013660E+00 a       152     0     8     1    12
  2.7411218950088356E-01 a       153     0     8     1    13
  1.4373441297362086E+00 a       154     0     8     1    14
  3.5556641524727922E-01 a       155     0     8     1    15
 -7.5403351082564685E-01 a       156     0     8     1    16
  8.5816462429873286E-01 a       157     0     8     1    17
  1.8555730220539421E+00 a       158     0     8     1    18
  5.0958390699723932E-01 a       159     0     8     1    19
 -4.5201964113334581E-01 a       160     0     8     1    20
  4.5237342429608995E+00 a       161     0     9     1     1
  6.3706835405914763E-01 a       162     0     9     1     2
  1.9932436456265468E-01 a       163     0     9     1     3
  8.2010871292580545E-01 a       164     0     9     1     4
 -1.1644528396198943E+00 a       165     0     9     1     5
  9.7662547053788129E-01 a       166     0     9     1     6
 -3.0077059798657629E-01 a       167     0     9     1     7
 -1.4692563587630036E+00 a       168     0     9     1     8
 -2.1708655562738612E+00 a       169     0     9     1     9
  7.9068377523322975E-01 a       170     0     9     1    10
  7.7788042656598333E-01 a       171     0     9     1    11
 -1.3480223084213663E+00 a       172     0     9     1    12
  2.8249125324510729E+00 a       173     0     9     1    13
 -2.6744375928119912E+00 a       174     0     9     1    14
 -1.6288203356788331E+00 a       175     0     9     1    15
  2.1395991503649516E+00 a       176     0     9     1    16
  1.8253549358358105E+00 a       177     0     9     1    17
 -1.5200766004225910E-01 a       178     0     9     1    18
  2.6904238013157666E-01 a       179     0     9     1    19
 -1.0919716302634882E-02 a       180     0     9     1    20
 -4.0287231652788638E+00 a       181     0    10     1     1
 -5.9839914158247065E-01 a       182     0    10     1     2
 -1.2052239762939994E+00 a       183     0    10     1     3
  7.8995730819773702E-01 a       184     0    10     1     4
  1.0652806741730301E+00 a       185     0    10     1     5
  5.5524886884628422E-01 a       186     0    10     1     6
  7.4689882163638366E-01 a       187     0    10     1     7
 -1.3122248689567734E-01 a       188     0    10     1     8
 -1.7539647547476900E+00 a       189     0    10     1     9
  6.2096429729910296E-01 a       190     0    10     1    10
  1.4422329599219781E+00 a       191     0    10     1    11
  1.3988373590627829E+00 a       192     0    10     1    12
 -6.9342248545176255E-01 a       193     0    10     1    13
 -2.3497183010553954E-01 a       194     0    10     1    14
  1.2102154501857505E+00 a       195     0    10     1    15
  1.0919911640539941E+00 a       196     0    10     1    16
 -1.1260506282887681E+00 a       197     0    10     1    17
 -4.3926668392805729E-01 a       198     0    10     1    18
  1.5121874731293217E-01 a       199     0    10     1    19
 -5.2569419574143135E-02 a       200     0    10     1    20
  1.6891457344114840E+00 a       201     0    11     1     1
 -3.3357074765356183E+00 a       202     0    11     1     2
  1.2253661420229471E+00 a       203     0    11     1     3
  4.1916667735588969E-01 a       204     0    11     1     4
  4.5925002780023760E+00 a       205     0    11     1     5
  7.5543128678765958E-01 a       206     0    11     1     6
  1.4157526573712294E+00 a       207     0    11     1     7
  1.5858333380434375E-01 a       208     0    11     1     8
 -3.6660691373428151E+00 a       209     0    11     1     9
  4.1708907159859082E-01 a       210     0    11     1    10
  1.6398413286091644E+00 a       211     0    11     1    11
 -1.4957910725914070E+00 a       212     0    11     1    12
 -2.5242257768213956E+00 a       213     0    11     1    13
 -1.4674959745880185E+00 a       214     0    11     1    14
 -4.5587015687966254E-01 a       215     0    11     1    15
  7.1162939511440382E-01 a       216     0    11     1    16
 -3.0642849494551511E-01 a       217     0    11     1    17
  1.2704165521497175E+00 a       218     0    11     1    18
 -2.4504758244957405E+00 a       219     0    11     1    19
  8.5835781221378959E-01 a       220     0    11     1    20
 -7.6320299663599178E-01 a       221     0    12     1     1
  7.8708998534163732E-01 a       222     0    12     1     2
 -1.2433779586406737E+00 a       223     0    12     1     3
 -9.0251506338138909E-01 a       224     0    12     1     4
 -7.0357171469859892E-01 a       225     0    12     1     5
 -8.2719687005002940E-01 a       226     0    12     1     6
  1.0709974411426411E+00 a       227     0    12     1     7
  2.9112204069198255E-01 a       228     0    12     1     8
 -1.0859061595293507E+00 a       229     0    12     1     9
  1.0298098127116913E+00 a       230     0    12     1    10
 -6.3655855596964128E-01 a       231     0    12     1    11
  2.0645483194002607E+00 a       232     0    12     1    12
  1.1624627699845052E+00 a       233     0    12     1    13
  2.7110043930281708E-01 a       234     0    12     1    14
 -2.3212658278856491E-01 a       235     0    12     1    15
 -4.9639425156879385E-01 a       236     0    12     1    16
 -2.3117768121261728E-01 a       237     0    12     1    17
  7.3450595321663081E-01 a       238     0    12     1    18
 -2.0644653834800417E+00 a       239     0    12     1    19
  2.8634916615422162E-01 a       240     0    12     1    20
 -2.4682855453678192E+00 a       241     0    13     1     1
 -2.9196853132784391E+00 a       242     0    13     1     2
  1.0906463174589380E-01 a       243     0    13     1     3
  8.9602587746976037E-01 a       244     0    13     1     4
  4.2822940977565044E-01 a       245     0    13     1     5
  6.8190979590591061E-02 a       246     0    13     1     6
 -1.0763581556448047E+00 a       247     0    13     1     7
  3.9406557804875003E-01 a       248     0    13     1     8
 -3.4919052348680363E-01 a       249     0    13     1     9
 -2.4434086382607700E-01 a       250     0    13     1    10
 -1.3343882621878669E+00 a       251     0    13     1    11
  2.1116266942001327E+00 a       252     0    13     1    12
 -3.2888772989599375E+00 a       253     0    13     1    13
  1.5729445226573553E+00 a       254     0    13     1    14
 -1.0787149671843470E+00 a       255     0    13     1    15
 -2.7800357617263366E-01 a       256     0    13     1    16
 -1.3023736580871994E+00 a       257     0    13     1    17
  4.2819353846640338E+00 a       258     0    13     1    18
 -1.2944135544387303E+00 a       259     0    13     1    19
 -1.5985326436518008E-01 a       260     0    13     1    20
  2.0218385563424728E+00 a       261     0    14     1     1
 -3.8052209763644307E-01 a       262     0    14     1     2
 -1.0333147533539351E+00 a       263     0    14     1     3
  2.0082201279878560E+00 a       264     0    14     1     4
 -6.2972765937889441E-01 a       265     0    14     1     5
 -1.7603207211828856E-01 a       266     0    14     1     6
  8.0474376505424494E-02 a       267     0    14     1     7
  1.2271225071624832E+00 a       268     0    14     1     8
 -1.6147366402955086E+00 a       269     0    14     1     9
  2.6044375553536212E+00 a       270     0    14     1    10
  1.2973909764276175E+00 a       271     0    14     1    11
 -1.5815604336715259E+00 a       272     0    14     1    12
 -1.7831845779646542E+00 a       273     0    14     1    13
  1.3977495898148167E+00 a       274     0    14     1    14
  6.2008537871447855E-01 a       275     0    14     1    15
  1.8388201314669847E-01 a       276     0    14     1    16
 -1.9440810934430255E+00 a       277     0    14     1    17
  3.7013538390945494E-01 a       278     0    14     1    18
 -2.2983711117928558E+00 a       279     0    14     1    19
 -1.3865932456479217E+00 a       280     0    14     1    20
 -8.4588147961657778E-01 a       281     0    15     1     1
 -6.5858662560489956E-01 a       282     0    15     1     2
  5.9486592346187706E-01 a       283     0    15     1     3
  1.2307056685772080E+00 a       284     0    15     1     4
 -5.8848915590663790E-02 a       285     0    15     1     5
 -3.3343419459259716E-01 a       286     0    15     1     6
 -1.0936741287226803E+00 a       287     0    15     1     7
 -9.3364365542723426E-01 a       288     0    15     1     8
 -5.2565067127980636E-01 a       289     0    15     1     9
 -7.0224660336674238E-01 a       290     0    15     1    10
 -3.0140501397950081E-01 a       291     0    15     1    11
 -9.8560530727366857E-01 a       292     0    15     1    12
  4.8855076358739324E-01 a       293     0    15     1    13
  2.0159913068830200E+00 a       294     0    15     1    14
 -4.5702308957961246E-01 a       295     0    15     1    15
  1.1778217642213469E+00 a       296     0    15     1    16
 -1.0860950928128548E+00 a       297     0    15     1    17
  1.7578754101745451E+00 a       298     0    15     1    18
 -7.9562620851583804E-02 a       299     0    15     1    19
 -1.0601769279992961E-01 a       300     0    15     1    20
 -3.0492579323358169E+00 a       301     0    16     1     1
  4.2509853087077193E-01 a       302     0    16     1     2
  2.6783672837415257E-01 a       303     0    16     1     3
 -1.0607868174042847E+00 a       304     0    16     1     4
  4.8845567419419722E-01 a       305     0    16     1     5
  4.5131284877873595E-01 a       306     0    16     1     6
  2.0205054442793102E+00 a       307     0    16     1     7
 -2.6736594286963483E-01 a       308     0    16     1     8
 -1.0638987613436937E+00 a       309     0    16     1     9
  2.4894755395894394E-01 a       310     0    16     1    10
 -6.9139720545192782E-02 a       311     0    16     1    11
  1.2213283656676168E+00 a       312     0    16     1    12
 -5.5763998585340790E-01 a       313     0    16     1    13
 -3.5913007430992701E+00 a       314     0    16     1    14
  7.8993023314452793E-01 a       315     0    16     1    15
 -1.1268266899448001E+00 a       316     0    16     1    16
 -1.1507949008864893E+00 a       317     0    16     1    17
 -8.3946659356424091E-01 a       318     0    16     1    18
 -1.8870908784252625E+00 a       319     0    16     1    19
 -4.6961714157086032E-01 a       320     0    16     1    20
 -1.6019174247397869E+00 a       321     0    17     1     1
 -1.6959576484095478E+00 a       322     0    17     1     2
  1.2236190760291747E+00 a       323     0    17     1     3
  1.7188987172548515E+00 a       324     0    17     1     4
  2.7016543397246457E+00 a       325     0    17     1     5
 -3.0500957605067121E+00 a       326     0    17     1     6
 -1.4313574996211986E+00 a       327     0    17     1     7
  1.2573922624255309E+00 a       328     0    17     1     8
 -1.3160582349998001E-01 a       329     0    17     1     9
 -7.0818048528170319E-01 a       330     0    17     1    10
 -1.2410107292954935E+00 a       331     0    17     1    11
  2.5329874906418043E-01 a       332     0    17     1    12
 -2.3970273576493941E+00 a       333     0    17     1    13
  4.5439253941012865E+00 a       334     0    17     1    14
 -4.1651998643138471E-01 a       335     0    17     1    15
  6.6176384207871086E-01 a       336     0    17     1    16
 -4.6684830518772624E-01 a       337     0    17     1    17
  2.9785833681948568E+00 a       338     0    17     1    18
  1.1679779873846758E+00 a       339     0    17     1    19
 -1.7835014193705678E+00 a       340     0    17     1    20
 -4.8836735238469015E-02 a       341     0    18     1     1
  1.2356577599097818E+00 a       342     0    18     1     2
  1.9847280056829728E+00 a       343     0    18     1     3
 -9.8490865249901527E-01 a       344     0    18     1     4
 -1.7921645946334577E+00 a       345     0    18     1     5
 -1.4609293965260089E-01 a       346     0    18     1     6
 -2.2621338002228222E-01 a       347     0    18     1     7
 -5.7671847139697086E-01 a       348     0    18     1     8
 -6.1181334298419676E-01 a       349     0    18     1     9
  1.1016972313113103E+00 a       350     0    18     1    10
  7.5474667007713436E-01 a       351     0    18     1    11
 -1.1746999246457984E-01 a       352     0    18     1    12
 -2.3120558910659392E+00 a       353     0    18     1    13
  1.8395680154244254E+00 a       354     0    18     1    14
 -1.6605982646345459E+00 a       355     0    18     1    15
 -1.8485464236809717E+00 a       356     0    18     1    16
  1.4465003100609624E+00 a       357     0    18     1    17
 -3.2597680871041064E+00 a       358     0    18     1    18
 -9.8084161667871739E-01 a       359     0    18     1    19
  4.8783265040464030E-01 a       360     0    18     1    20
  9.4973143503349711E-01 a       361     0    19     1     1
  2.5228999614453057E-01 a       362     0    19     1     2
 -7.5328446100019075E-01 a       363     0    19     1     3
 -1.3627952851288785E+00 a       364     0    19     1     4
  2.3925055082765128E+00 a       365     0    19     1     5
  1.4079196080526284E+00 a       366     0    19     1     6
 -3.1252547469379316E-01 a       367     0    19     1     7
  1.4798559292682723E+00 a       368     0    19     1     8
  5.2091161286139143E-01 a       369     0    19     1     9
 -1.5295063439676815E+00 a       370     0    19     1    10
 -1.3872256278633948E+00 a       371     0    19     1    11
  3.1499123557948427E-01 a       372     0    19     1    12
 -7.7856753114308097E-01 a       373     0    19     1    13
  1.1000198302044191E+00 a       374     0    19     1    14
 -1.4605286670675630E+00 a       375     0    19     1    15
  3.9194649993245517E-01 a       376     0    19     1    16
  2.5019219102604318E+00 a       377     0    19     1    17
 -1.4901073392546684E+00 a       378     0    19     1    18
 -1.7762679626655775E-01 a       379     0    19     1    19
 -1.3401525302585854E-01 a       380     0    19     1    20
 -3.0401822220828931E+00 a       381     0    20     1     1
  6.5943060606026715E-01 a       382     0    20     1     2
  7.1064474245144904E-01 a       383     0    20     1     3
  1.5156787595822909E+00 a       384     0    20     1     4
  8.6144798322729454E-01 a       385     0    20     1     5
  1.0855205227368525E+00 a       386     0    20     1     6
  7.2051527956851880E-02 a       387     0    20     1     7
 -2.3027606892536118E-01 a       388     0    20     1     8
 -8.2001453182873074E-01 a       389     0    20     1     9
 -5.6754717065345839E-01 a       390     0    20     1    10
 -1.0812903467414896E+00 a       391     0    20     1    11
  6.9360806259693852E-01 a       392     0    20     1    12
 -7.2051097906744854E-02 a       393     0    20     1    13
  7.3371922372536935E-01 a       394     0    20     1    14
  4.9870019000665960E-01 a       395     0    20     1    15
 -2.2178680325321913E+00 a       396     0    20     1    16
  9.2334206879453973E-01 a       397     0    20     1    17
 -1.5733503523388577E+00 a       398     0    20     1    18
 -3.6631628091361536E-02 a       399     0    20     1    19
  1.1522290772734012E+00 a       400     0    20     1    20
  2.6046836671054199E+00 a       401     0    21     1     1
 -3.1653272630913643E+00 a       402     0    21     1     2
  2.0035592772125177E-01 a       403     0    21     1     3
 -1.4397425631572658E+00 a       404     0    21     1     4
 -3.7882308302707612E-01 a       405     0    21     1     5
 -1.6811882769982783E-01 a       406     0    21     1     6
 -3.3164432681708820E+00 a       407     0    21     1     7
 -8.4392273237298476E-01 a       408     0    21     1     8
  1.5333955651180298E+00 a       409     0    21     1     9
 -1.1183314506754174E+00 a       410     0    21     1    10
  1.5134949296299649E-01 a       411     0    21     1    11
  1.9542353160753376E+00 a       412     0    21     1    12
  7.6085348300764369E-02 a       413     0    21     1    13
  1.5067411320373021E+00 a       414     0    21     1    14
 -1.3385866302397573E+00 a       415     0    21     1    15
  6.3705315704364840E-01 a       416     0    21     1    16
 -1.0408268917539307E+00 a       417     0    21     1    17
  1.9415447642743642E+00 a       418     0    21     1    18
  1.0490867001431774E+00 a       419     0    21     1    19
  1.8079136428852183E+00 a       420     0    21     1    20
  4.1825203950059509E+00 a       421     0    22     1     1
  1.1781699398655010E+00 a       422     0    22     1     2
 -7.3782250018336482E-01 a       423     0    22     1     3
  3.8915806666557051E-01 a       424     0    22     1     4
  2.8954351539788270E+00 a       425     0    22     1     5
 -2.0457102727683013E-01 a       426     0    22     1     6
  1.5969318851512528E+00 a       427     0    22     1     7
  2.7810099447012995E+00 a       428     0    22     1     8
  2.5558196050922901E+00 a       429     0    22     1     9
 -2.1244739198435911E+00 a       430     0    22     1    10
  2.0882257692956183E+00 a       431     0    22     1    11
  9.9904014294800267E-02 a       432     0    22     1    12
 -2.4728667852477231E+00 a       433     0    22     1    13
  1.9026322333985148E+00 a       434     0    22     1    14
  2.4151362692333982E+00 a       435     0    22     1    15
  3.4638644371029872E+00 a       436     0    22     1    16
 -6.1963792542724105E-01 a       437     0    22     1    17
  3.4422304181716772E+00 a       438     0    22     1    18
  1.3616278921223863E+00 a       439     0    22     1    19
 -8.9606651329122822E-01 a       440     0    22     1    20
  1.2301746645314471E+00 a       441     0    23     1     1
  1.4329458044278331E+00 a       442     0    23     1     2
 -1.5869931259151306E+00 a       443     0    23     1     3
  1.4927779481851393E+00 a       444     0    23     1     4
  1.2534838524200074E+00 a       445     0    23     1     5
 -8.4807524393132439E-01 a       446     0    23     1     6
  1.1036233390444721E+00 a       447     0    23     1     7
 -5.8367403960390762E-01 a       448     0    23     1     8
  9.7366239767950474E-03 a       449     0    23     1     9
  4.2961548073916450E-01 a       450     0    23     1    10
 -1.3887574770313673E+00 a       451     0    23     1    11
  8.8898385087263776E-01 a       452     0    23     1    12
  1.6700503955804173E+00 a       453     0    23     1    13
  1.1666835702233040E+00 a       454     0    23     1    14
  2.5966982339620620E-01 a       455     0    23     1    15
  9.6481419110028210E-01 a       456     0    23     1    16
  1.2819948356430748E+00 a       457     0    23     1    17
  1.0271419402190449E+00 a       458     0    23     1    18
 -2.3109399779910191E+00 a       459     0    23     1    19
  3.1182744546303365E+00 a       460     0    23     1    20
  4.8530807940110572E+00 a       461     0    24     1     1
 -4.5119596749498092E-01 a       462     0    24     1     2
  2.0549243714355761E-01 a       463     0    24     1     3
 -1.4061806863195973E-02 a       464     0    24     1     4
  2.2004565977899433E+00 a       465     0    24     1     5
  1.6879707532616486E+00 a       466     0    24     1     6
 -3.6544769594006027E-01 a       467     0    24     1     7
  5.2988439024628997E-01 a       468     0    24     1     8
 -1.4821192706236350E+00 a       469     0    24     1     9
 -2.1307174220628071E+00 a       470     0    24     1    10
 -1.8102316435094188E+00 a       471     0    24     1    11
 -8.3898076410989975E-01 a       472     0    24     1    12
  8.5742094579841266E-01 a       473     0    24     1    13
  1.4438707037967049E+00 a       474     0    24     1    14
 -1.4506950681668391E+00 a       475     0    24     1    15
 -2.0116635024650323E-01 a       476     0    24     1    16
  1.0348180516147094E+00 a       477     0    24     1    17
 -4.4159420497179624E-01 a       478     0    24     1    18
 -8.9023120440176418E-01 a       479     0    24     1    19
 -3.3346798285393781E-01 a       480     0    24     1    20
 -1.4099742561319553E+00 a       481     0    25     1     1
  1.1465169841525922E+00 a       482     0    25     1     2
  5.5015714244065306E-01 a       483     0    25     1     3
  7.8147930307580915E-01 a       484     0    25     1     4
  7.6701855376646511E-01 a       485     0    25     1     5
  1.9970654190820332E+00 a       486     0    25     1     6
  1.0527539790711218E+00 a       487     0    25     1     7
  1.7244830273190384E+00 a       488     0    25     1     8
 -1.1315976013770430E+00 a       489     0    25     1     9
 -1.0157426129785607E+00 a       490     0    25     1    10
 -1.1395085137439855E+00 a       491     0    25     1    11
  4.3974119641154878E-02 a       492     0    25     1    12
 -9.7829625347279425E-01 a       493     0    25     1    13
  2.4008698636348398E+00 a       494     0    25     1    14
  1.7967995901276762E-01 a       495     0    25     1    15
 -1.1077113203373168E+00 a       496     0    25     1    16
  2.3828568751752504E+00 a       497     0    25     1    17
 -1.5004957466061077E+00 a       498     0    25     1    18
 -7.9875409223748228E-01 a       499     0    25     1    19
  1.6261748372205318E+00 a       500     0    25     1    20
 -6.5922519197952001E-01 a       501     0    26     1     1
 -4.0240432964201633E-01 a       502     0    26     1     2
 -1.3622824094263233E-01 a       503     0    26     1     3
  2.6886289115777939E-03 a       504     0    26     1     4
 -1.1737591371314828E+00 a       505     0    26     1     5
 -7.4829362330384064E-01 a       506     0    26     1     6
  4.5298348259168605E-02 a       507     0    26     1     7
  1.0037547647195779E+00 a       508     0    26     1     8
  1.0659798657097850E+00 a       509     0    26     1     9
  5.9462869766955129E-01 a       510     0    26     1    10
  8.5995336980504455E-01 a       511     0    26     1    11
  6.0215253923655865E-01 a       512     0    26     1    12
 -2.6788843159668652E-01 a       513     0    26     1    13
  2.2751229118120899E+00 a       514     0    26     1    14
  9.6304770507599624E-01 a       515     0    26     1    15
  1.1085979775263384E+00 a       516     0    26     1    16
  7.5332418212909158E-01 a       517     0    26     1    17
 -3.5654251888720817E-01 a       518     0    26     1    18
  1.8929101687501628E+00 a       519     0    26     1    19
 -2.3394509897266540E-02 a       520     0    26     1    20
 -6.2037898962462534E-01 a       521     0    27     1     1
  8.0478101315906958E-01 a       522     0    27     1     2
 -9.2206313740562762E-01 a       523     0    27     1     3
 -1.3352912588544782E-01 a       524     0    27     1     4
 -1.8831659617789340E-01 a       525     0    27     1     5
 -7.7393984313078679E-01 a       526     0    27     1     6
  2.5434344331459419E-01 a       527     0    27     1     7
 -2.8425910313558105E+00 a       528     0    27     1     8
  3.1925764291591419E-01 a       529     0    27     1     9
  1.8246927942535116E+00 a       530     0    27     1    10
