################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.1892850400738308E+00 a         1     0     1     1     1
  7.3948566223282131E-01 a         2     0     1     1     2
  1.5635986235667568E-01 a         3     0     1     1     3
  9.2913527791878658E-01 a         4     0     1     1     4
  5.7012872665664460E-01 a         5     0     1     1     5
 -2.5375029532550926E+00 a         6     0     1     1     6
 -2.4825714288243765E+00 a         7     0     1     1     7
  1.7318142586970884E+00 a         8     0     1     1     8
  2.4464819670245244E+00 a         9     0     1     1     9
  3.6287844399278174E-01 a        10     0     1     1    10
 -4.5448905163714526E-01 a        11     0     1     1    11
  2.2350873402911589E+00 a        12     0     1     1    12
  8.6317466842851154E-01 a        13     0     1     1    13
 -1.7238886354022151E-01 a        14     0     1     1    14
  1.0148531188620322E+00 a        15     0     1     1    15
  1.4940890772585647E+00 a        16     0     1     1    16
  6.8253689579687671E-01 a        17     0     1     1    17
 -3.7698154557480512E-01 a        18     0     1     1    18
  1.1156599554762954E+00 a        19     0     1     1    19
 -3.4446787334436024E-01 a        20     0     1     1    20
  1.7973882772910543E-01 a        21     0     2     1     1
 -1.7776917235954481E+00 a        22     0     2     1     2
  5.1022654047262428E+00 a        23     0     2     1     3
  1.5533870342406577E+00 a        24     0     2     1     4
  5.3842510734832927E-01 a        25     0     2     1     5
  3.6702903237237161E-01 a        26     0     2     1     6
  3.8858664249460335E+00 a        27     0     2     1     7
  1.6243929067065883E+00 a        28     0     2     1     8
 -2.8528489714185570E+00 a        29     0     2     1     9
  2.0212559276624908E+00 a        30     0     2     1    10
  1.0582431218467014E+00 a        31     0     2     1    11
 -2.1536402777307928E+00 a        32     0     2     1    12
  8.8788966682409343E-01 a        33     0     2     1    13
 -8.8810373775947249E-01 a        34     0     2     1    14
  6.4299312677660303E-01 a        35     0     2     1    15
 -6.6458929254708254E-01 a        36     0     2     1    16
  1.6267215268136312E+00 a        37     0     2     1    17
  1.1225601810105836E+00 a        38     0     2     1    18
  1.6039186634950113E+00 a        39     0     2     1    19
 -1.1514407078060398E+00 a        40     0     2     1    20
 -8.1826083634743263E-01 a        41     0     3     1     1
  6.9422449626921334E-01 a        42     0     3     1     2
  4.2644701483694497E-01 a        43     0     3     1     3
  2.0197839250969932E-01 a        44     0     3     1     4
  1.2832373971565396E+00 a        45     0     3     1     5
  7.6657912898983127E-01 a        46     0     3     1     6
  3.8584897412330532E-01 a        47     0     3     1     7
 -4.2323821459828620E-01 a        48     0     3     1     8
 -5.9148693488931015E-01 a        49     0     3     1     9
  1.3513870171133637E+00 a        50     0     3     1    10
  3.5775534061942657E-02 a        51     0     3     1    11
 -7.5906079265789028E-01 a        52     0     3     1    12
  6.2841270462316201E-01 a        53     0     3     1    13
 -7.1085635955642490E-01 a        54     0     3     1    14
  2.1176532200001907E+00 a        55     0     3     1    15
 -2.6168674050645491E-01 a        56     0     3     1    16
 -1.3454417794777180E+00 a        57     0     3     1    17
  1.8814472427069773E+00 a        58     0     3     1    18
  1.0081293338122186E+00 a        59     0     3     1    19
  2.8941817919241114E-01 a        60     0     3     1    20
 -2.4078377221621867E+00 a        61     0     4     1     1
  2.5264522431913328E+00 a        62     0     4     1     2
  5.9327431521149043E-01 a        63     0     4     1     3
 -2.6270549008412210E+00 a        64     0     4     1     4
