################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7746608339369519E+01 a        81     0     5     1     1
 -2.3618812784564338E+00 a        82     0     5     1     2
 -1.4441306635764917E+01 a        83     0     5     1     3
  4.1304855159633380E+00 a        84     0     5     1     4
  1.8291454304118802E+00 a        85     0     5     1     5
 -1.5377777265470736E+00 a        86     0     5     1     6
  2.5531703845330289E-01 a        87     0     5     1     7
  6.0672207614420666E+00 a        88     0     5     1     8
  5.5541615530455397E+00 a        89     0     5     1     9
 -6.2658706796662045E-01 a        90     0     5     1    10
  2.3502964560468298E+00 a        91     0     5     1    11
 -1.3419884237894397E+00 a        92     0     5     1    12
  2.9297717519013302E+00 a        93     0     5     1    13
 -1.4242335375829319E+01 a        94     0     5     1    14
 -6.9113080886169564E-01 a        95     0     5     1    15
 -5.3242374549205644E+00 a        96     0     5     1    16
 -2.7590407346084351E+00 a        97     0     5     1    17
  8.8980585070889333E+00 a        98     0     5     1    18
  2.1725061055973938E+00 a        99     0     5     1    19
 -1.5346937278960656E+01 a       100     0     5     1    20
  3.1785142501071006E+00 a       101     0     6     1     1
 -2.1870878773040422E-01 a       102     0     6     1     2
 -4.2612785994619804E+00 a       103     0     6     1     3
 -8.5277069657430431E+00 a       104     0     6     1     4
 -1.6824387670679201E+01 a       105     0     6     1     5
 -1.2771767500360621E+01 a       106     0     6     1     6
 -6.8493174790208684E+00 a       107     0     6     1     7
 -1.9289768592369274E+01 a       108     0     6     1     8
 -1.1773798881371414E+01 a       109     0     6     1     9
 -1.4092039038146080E+00 a       110     0     6     1    10
 -3.6617265146706496E-01 a       111     0     6     1    11
  8.0452174605666796E-02 a       112     0     6     1    12
 -3.2176791379829024E+00 a       113     0     6     1    13
  1.0883657777843084E+01 a       114     0     6     1    14
  1.4042308572888972E+01 a       115     0     6     1    15
  3.4436559877518507E+00 a       116     0     6     1    16
 -5.0062397960714389E+00 a       117     0     6     1    17
  2.5685816790381821E+00 a       118     0     6     1    18
  2.1299025020986218E+00 a       119     0     6     1    19
 -1.6104969977130854E+00 a       120     0     6     1    20
 -6.4200613663077375E+00 a       121     0     7     1     1
  6.0876284051618290E+00 a       122     0     7     1     2
 -1.2066851947686954E+01 a       123     0     7     1     3
 -2.7634754151904012E-01 a       124     0     7     1     4
  2.2287069315476882E+00 a       125     0     7     1     5
  9.8821876489799738E+00 a       126     0     7     1     6
 -6.3965158021238837E+00 a       127     0     7     1     7
  1.8508022488895335E+00 a       128     0     7     1     8
  1.7591691294975242E+01 a       129     0     7     1     9
  3.6535517619307978E+00 a       130     0     7     1    10
  1.7041773235512150E+00 a       131     0     7     1    11
  1.7800732372207381E-01 a       132     0     7     1    12
 -5.7048358634509111E-01 a       133     0     7     1    13
 -4.3158125675446790E+00 a       134     0     7     1    14
  1.2463824095319915E+00 a       135     0     7     1    15
 -4.3577544248900839E+00 a       136     0     7     1    16
 -2.6699188678114139E+00 a       137     0     7     1    17
  3.8970007947637564E+00 a       138     0     7     1    18
 -9.3159599617545541E-01 a       139     0     7     1    19
 -5.6875670865034529E+00 a       140     0     7     1    20
  4.7136763552175935E+00 a       141     0     8     1     1
 -5.4959059925215579E+00 a       142     0     8     1     2
  1.2348972318709291E-02 a       143     0     8     1     3
  1.0797066879156956E+01 a       144     0     8     1     4
  2.4210382343490927E-01 a       145     0     8     1     5
  1.1271149015777304E+01 a       146     0     8     1     6
  3.3101491112979318E+00 a       147     0     8     1     7
 -4.9087294948543114E+00 a       148     0     8     1     8
  1.0656647182373267E+00 a       149     0     8     1     9
 -1.0533978974255596E+01 a       150     0     8     1    10
  1.2614851382831735E+00 a       151     0     8     1    11
 -7.9789091654486433E-01 a       152     0     8     1    12
 -2.8251535540285047E+00 a       153     0     8     1    13
 -1.4779160900608201E+01 a       154     0     8     1    14
  1.2983950478862488E-01 a       155     0     8     1    15
 -2.2090507297670663E+00 a       156     0     8     1    16
  1.0628222179540710E+01 a       157     0     8     1    17
 -4.7645396235365132E+00 a       158     0     8     1    18
 -1.3190205157116038E+01 a       159     0     8     1    19
 -6.9322684281278124E-01 a       160     0     8     1    20
 -1.6699916715862702E+00 a       161     0     9     1     1
 -2.0699264913176023E+00 a       162     0     9     1     2
  2.6728127739968279E+00 a       163     0     9     1     3
  2.4986414916896695E+00 a       164     0     9     1     4
  1.5008440212642509E+00 a       165     0     9     1     5
  2.5031346336783336E+00 a       166     0     9     1     6
 -6.8180314184277013E-01 a       167     0     9     1     7
  6.0959465657111158E+00 a       168     0     9     1     8
 -5.6097888613941038E-01 a       169     0     9     1     9
 -2.6290036908149390E+00 a       170     0     9     1    10
 -4.0079123128503520E+00 a       171     0     9     1    11
 -5.8949041937252593E+00 a       172     0     9     1    12
 -1.9704177192277337E+00 a       173     0     9     1    13
  2.8023061563248359E+00 a       174     0     9     1    14
 -7.7076789459043518E+00 a       175     0     9     1    15
  2.6797483446404029E+00 a       176     0     9     1    16
  5.2629245874023178E+00 a       177     0     9     1    17
  4.6684550961376479E+00 a       178     0     9     1    18
  5.8962644628838898E+00 a       179     0     9     1    19
 -1.1543856869556322E+00 a       180     0     9     1    20
  7.6158834676474036E+00 a       181     0    10     1     1
 -1.5688495234594036E+01 a       182     0    10     1     2
  3.1879738793581742E+00 a       183     0    10     1     3
  1.6915854085118014E+00 a       184     0    10     1     4
  2.8343428022406538E+00 a       185     0    10     1     5
 -1.1101991868826639E+01 a       186     0    10     1     6
  3.7196159720666127E+00 a       187     0    10     1     7
  6.4321592218352750E+00 a       188     0    10     1     8
 -8.0335507441762708E+00 a       189     0    10     1     9
  8.4541228069040795E+00 a       190     0    10     1    10
  7.7512889538533036E+00 a       191     0    10     1    11
 -1.4705551202773164E+00 a       192     0    10     1    12
 -1.1130684252957122E+01 a       193     0    10     1    13
 -2.4479385966236968E+00 a       194     0    10     1    14
 -6.7254708292132959E-01 a       195     0    10     1    15
 -6.8837337929519660E-01 a       196     0    10     1    16
  3.2857439695587121E+00 a       197     0    10     1    17
  2.6565297971618289E+00 a       198     0    10     1    18
  1.4079196419452959E+01 a       199     0    10     1    19
  1.1895185175099611E+01 a       200     0    10     1    20
  1.2682166107099018E+00 a       201     0    11     1     1
 -5.9206340875067520E-01 a       202     0    11     1     2
  6.6699248321246953E+00 a       203     0    11     1     3
  2.9558814958229949E+00 a       204     0    11     1     4
  4.6725439448659225E+00 a       205     0    11     1     5
 -3.0514156002275747E+00 a       206     0    11     1     6
 -3.0692162914453953E+00 a       207     0    11     1     7
  1.5068404807959768E+00 a       208     0    11     1     8
  2.0327873025212595E+00 a       209     0    11     1     9
  1.9972884936272060E+00 a       210     0    11     1    10
  3.1834242336829277E+00 a       211     0    11     1    11
  1.7512637748678866E-01 a       212     0    11     1    12
 -5.3536569585293483E+00 a       213     0    11     1    13
 -6.2588378933635420E+00 a       214     0    11     1    14
  2.9661093334343276E+00 a       215     0    11     1    15
 -3.7293027148768410E+00 a       216     0    11     1    16
 -2.7168262720145835E+00 a       217     0    11     1    17
  8.0298566089077525E-03 a       218     0    11     1    18
 -3.2720587371455410E+00 a       219     0    11     1    19
 -1.9595328750200298E+00 a       220     0    11     1    20
  1.9876882758036583E-02 a       221     0    12     1     1
  1.6253363816566761E+01 a       222     0    12     1     2
 -2.7203307453616898E+00 a       223     0    12     1     3
 -4.9805022981488847E+00 a       224     0    12     1     4
  3.9105540053456180E+00 a       225     0    12     1     5
  7.8794992850404943E+00 a       226     0    12     1     6
 -2.7745164992350184E+00 a       227     0    12     1     7
 -7.7610502727396646E+00 a       228     0    12     1     8
  2.3000742659081048E+01 a       229     0    12     1     9
 -7.8233019305556359E+00 a       230     0    12     1    10
 -2.1881249553674791E+00 a       231     0    12     1    11
  1.0160821943284979E+00 a       232     0    12     1    12
  1.0874298785730121E+01 a       233     0    12     1    13
 -4.0116746943897423E+00 a       234     0    12     1    14
 -9.2448588515435475E+00 a       235     0    12     1    15
  3.7596916448582012E+00 a       236     0    12     1    16
 -2.6785913480352495E+00 a       237     0    12     1    17
 -8.2527558346072478E+00 a       238     0    12     1    18
  4.7129585819518578E+00 a       239     0    12     1    19
 -1.4120249153926332E+01 a       240     0    12     1    20
 -7.0754074580261750E-01 a       241     0    13     1     1
  2.7568791706618114E+00 a       242     0    13     1     2
 -2.4156863410469649E+00 a       243     0    13     1     3
 -4.0007224277044910E+00 a       244     0    13     1     4
  3.1879167935752837E+00 a       245     0    13     1     5
 -4.5319030542228295E-01 a       246     0    13     1     6
 -4.3207107953002115E+00 a       247     0    13     1     7
 -2.9823783891865476E+00 a       248     0    13     1     8
  1.2696663024958166E+01 a       249     0    13     1     9
  1.8975475278163811E-01 a       250     0    13     1    10
 -2.4269685198643316E+00 a       251     0    13     1    11
  2.3315345026373038E+00 a       252     0    13     1    12
  7.7204147262223213E+00 a       253     0    13     1    13
 -6.6899976752816244E+00 a       254     0    13     1    14
 -1.7844474563627768E+00 a       255     0    13     1    15
  2.4678551964779851E+00 a       256     0    13     1    16
 -4.5533765779391420E+00 a       257     0    13     1    17
 -1.9686986579542629E+00 a       258     0    13     1    18
  9.1122070815529916E+00 a       259     0    13     1    19
 -6.0665439374997518E+00 a       260     0    13     1    20
 -3.0328595478378171E+00 a       261     0    14     1     1
 -3.1454718683061991E+00 a       262     0    14     1     2
 -7.5624905290919866E+00 a       263     0    14     1     3
 -7.9983207930060276E+00 a       264     0    14     1     4
  8.8598192639006523E+00 a       265     0    14     1     5
 -2.0187973556633185E+00 a       266     0    14     1     6
 -2.5492019774845183E+00 a       267     0    14     1     7
 -1.1413385353390229E+01 a       268     0    14     1     8
  1.0037524021908240E+01 a       269     0    14     1     9
 -1.0954157733652461E+00 a       270     0    14     1    10
  2.0156407833886041E+00 a       271     0    14     1    11
 -5.1182121084998142E+00 a       272     0    14     1    12
  3.3698736353448702E+00 a       273     0    14     1    13
 -1.4417438395304176E+00 a       274     0    14     1    14
  1.4719706100954038E+00 a       275     0    14     1    15
 -1.7675339494504692E+00 a       276     0    14     1    16
  8.5819212172567005E-01 a       277     0    14     1    17
 -8.4266559493067647E-02 a       278     0    14     1    18
  2.2152139208290239E-01 a       279     0    14     1    19
 -7.1674613524821706E-01 a       280     0    14     1    20
  1.5445340747933716E+00 a       281     0    15     1     1
  1.9468640443620309E+00 a       282     0    15     1     2
 -5.9527142127734072E+00 a       283     0    15     1     3
 -6.9884385735921761E-01 a       284     0    15     1     4
  5.1301175140988846E+00 a       285     0    15     1     5
 -2.3765731450489245E+00 a       286     0    15     1     6
  1.5909446658746096E+00 a       287     0    15     1     7
  1.0032792503311154E+00 a       288     0    15     1     8
  4.4833068978626613E+00 a       289     0    15     1     9
 -1.7021809213511038E-01 a       290     0    15     1    10
 -1.1438868471007873E+00 a       291     0    15     1    11
 -7.4639178760639338E+00 a       292     0    15     1    12
  1.3427276878740395E+00 a       293     0    15     1    13
 -5.8674562535151322E+00 a       294     0    15     1    14
 -1.8330642955143188E+00 a       295     0    15     1    15
  1.3538899317759603E+00 a       296     0    15     1    16
  4.2836228767175744E+00 a       297     0    15     1    17
  1.2879638730309753E+00 a       298     0    15     1    18
  8.2259081531530107E+00 a       299     0    15     1    19
 -9.7293435647770572E+00 a       300     0    15     1    20
 -1.9389232129984704E+00 a       301     0    16     1     1
  6.3046991768425595E+00 a       302     0    16     1     2
  1.0170211909711850E+00 a       303     0    16     1     3
  3.1606171826387897E+00 a       304     0    16     1     4
 -3.4267338804377543E+00 a       305     0    16     1     5
  7.5298885772860693E+00 a       306     0    16     1     6
  1.4104394822447046E+00 a       307     0    16     1     7
  4.0256593180352667E+00 a       308     0    16     1     8
  1.5765285729257728E+00 a       309     0    16     1     9
 -4.1670372583971806E+00 a       310     0    16     1    10
 -2.1793821545000602E+00 a       311     0    16     1    11
  4.2800269109565079E+00 a       312     0    16     1    12
 -2.2343324679949950E+00 a       313     0    16     1    13
  3.3472461215788747E+00 a       314     0    16     1    14
 -1.0922293150875122E+00 a       315     0    16     1    15
  3.8100037934216533E+00 a       316     0    16     1    16
 -9.1432945882537264E-01 a       317     0    16     1    17
 -2.1275461233406516E+00 a       318     0    16     1    18
  3.6738879114518441E-01 a       319     0    16     1    19
 -9.0201875439420021E-01 a       320     0    16     1    20
  6.2599654455786402E-01 a       321     0    17     1     1
 -5.0526921126862157E-01 a       322     0    17     1     2
 -4.1437148784309175E+00 a       323     0    17     1     3
  5.3452859306288563E+00 a       324     0    17     1     4
 -2.5682910465029842E+01 a       325     0    17     1     5
  5.6302930490349485E+00 a       326     0    17     1     6
  1.7150896988018778E+00 a       327     0    17     1     7
 -6.7384576289128502E+00 a       328     0    17     1     8
 -2.2575995549587564E+01 a       329     0    17     1     9
  1.1490072027873013E+00 a       330     0    17     1    10
  1.1492619691468755E+00 a       331     0    17     1    11
 -2.1014174149363701E+01 a       332     0    17     1    12
  4.8136033857643126E+00 a       333     0    17     1    13
 -4.6836087893650085E+00 a       334     0    17     1    14
  3.2388618218313487E+00 a       335     0    17     1    15
 -1.2239768799800787E+01 a       336     0    17     1    16
 -7.1957963796111173E+00 a       337     0    17     1    17
 -7.9276795261961359E+00 a       338     0    17     1    18
  3.0356678516544395E+01 a       339     0    17     1    19
 -8.7529094282829831E+00 a       340     0    17     1    20
 -8.2909943222198095E+00 a       341     0    18     1     1
 -2.2721147403204551E+01 a       342     0    18     1     2
 -2.5196968634513084E+00 a       343     0    18     1     3
 -1.3278157800469211E+01 a       344     0    18     1     4
  1.3452621886779408E+00 a       345     0    18     1     5
  4.0208761801356296E+01 a       346     0    18     1     6
  4.2467326286191422E+00 a       347     0    18     1     7
  2.3164987420976900E+01 a       348     0    18     1     8
  1.5241861012126845E+01 a       349     0    18     1     9
 -1.4543682972351151E+01 a       350     0    18     1    10
  2.6421431430539593E+00 a       351     0    18     1    11
 -1.6270337804665196E+01 a       352     0    18     1    12
  5.3194600848014622E+00 a       353     0    18     1    13
 -4.3844699007904602E+00 a       354     0    18     1    14
  8.1238441756579061E+00 a       355     0    18     1    15
  1.1881498249478911E+01 a       356     0    18     1    16
  3.5642939357146830E+01 a       357     0    18     1    17
 -5.7564222186771312E+00 a       358     0    18     1    18
 -2.3401912758293090E+01 a       359     0    18     1    19
  1.5798818512348497E+01 a       360     0    18     1    20
  1.2508600340759616E+01 a       361     0    19     1     1
 -3.7944435303198349E+00 a       362     0    19     1     2
  2.9251089546944358E+00 a       363     0    19     1     3
 -1.7886631895960214E+01 a       364     0    19     1     4
  3.1123566561325871E+00 a       365     0    19     1     5
  9.0976725028521006E+00 a       366     0    19     1     6
 -9.8089828779310437E+00 a       367     0    19     1     7
 -1.4649781755235153E+01 a       368     0    19     1     8
  1.0168625112433615E+01 a       369     0    19     1     9
  8.9193822590607859E+00 a       370     0    19     1    10
  9.9584951303727728E-02 a       371     0    19     1    11
  1.8013240666555046E+01 a       372     0    19     1    12
  5.7773514738937504E+00 a       373     0    19     1    13
 -2.0127244389222104E-01 a       374     0    19     1    14
 -1.1732582015586402E+01 a       375     0    19     1    15
 -1.0066344469149026E+01 a       376     0    19     1    16
  9.3948198119725079E-01 a       377     0    19     1    17
  1.3381893522181585E+01 a       378     0    19     1    18
 -6.0466825022386574E+00 a       379     0    19     1    19
  1.3036924173313098E+01 a       380     0    19     1    20
  2.6547573156323047E+01 a       381     0    20     1     1
 -5.9067016341612559E+00 a       382     0    20     1     2
  1.7739448234616933E+01 a       383     0    20     1     3
  1.7065987606050502E+01 a       384     0    20     1     4
  2.6952707531806080E+01 a       385     0    20     1     5
  1.4296155608944254E+00 a       386     0    20     1     6
 -1.6700623884243271E+01 a       387     0    20     1     7
  1.5202621307583057E+01 a       388     0    20     1     8
  1.8316532264758759E+01 a       389     0    20     1     9
  8.9380761093386809E+00 a       390     0    20     1    10
  1.6030212904157818E+01 a       391     0    20     1    11
  5.4594373332733621E+00 a       392     0    20     1    12
  6.2782158722051280E+00 a       393     0    20     1    13
  9.0553309677758076E+00 a       394     0    20     1    14
 -4.6854875069789284E+00 a       395     0    20     1    15
  2.2870035864340867E+01 a       396     0    20     1    16
 -2.0139192735409210E+00 a       397     0    20     1    17
  1.8532673797385396E+01 a       398     0    20     1    18
 -2.8359249157030540E+01 a       399     0    20     1    19
 -3.9588748097075004E+00 a       400     0    20     1    20
 -1.7382950592990017E+01 a       401     0    21     1     1
  8.0129385287894692E+00 a       402     0    21     1     2
  1.7056291567640226E+01 a       403     0    21     1     3
  1.1728841858350137E+01 a       404     0    21     1     4
 -5.7671435428615236E-01 a       405     0    21     1     5
 -6.1637258766116801E+01 a       406     0    21     1     6
  8.8579361098775014E+00 a       407     0    21     1     7
 -1.8717288395632117E+01 a       408     0    21     1     8
 -5.9195851657673657E+00 a       409     0    21     1     9
  5.9326962893671356E+00 a       410     0    21     1    10
  2.9783274300395055E-02 a       411     0    21     1    11
 -7.9063838027433853E-01 a       412     0    21     1    12
 -2.1443326728777471E+01 a       413     0    21     1    13
 -1.3557700713875317E+01 a       414     0    21     1    14
 -1.9426529804101531E+01 a       415     0    21     1    15
 -1.4663547043214147E+00 a       416     0    21     1    16
 -5.5982781931587247E+01 a       417     0    21     1    17
 -1.1528123461790555E+01 a       418     0    21     1    18
  1.5075195777322655E+01 a       419     0    21     1    19
 -2.0223107577302059E+01 a       420     0    21     1    20
 -6.5133351752736086E+00 a       421     0    22     1     1
  1.8853287401145668E+01 a       422     0    22     1     2
 -1.1667361028407864E+01 a       423     0    22     1     3
  3.4802607738025777E+01 a       424     0    22     1     4
 -3.0316616863370754E+01 a       425     0    22     1     5
 -8.7546599474852744E+00 a       426     0    22     1     6
 -2.8193060253250185E-01 a       427     0    22     1     7
 -2.3492248243359981E+01 a       428     0    22     1     8
 -1.7323418291528949E+01 a       429     0    22     1     9
 -7.2601762725835151E-01 a       430     0    22     1    10
  1.3586826549598030E+01 a       431     0    22     1    11
 -4.2427559462443778E+00 a       432     0    22     1    12
 -9.8421258443186233E+00 a       433     0    22     1    13
 -9.7613258946911117E+00 a       434     0    22     1    14
  3.3330016003907748E+00 a       435     0    22     1    15
  1.9532235936561055E+01 a       436     0    22     1    16
  5.2677224021768021E+00 a       437     0    22     1    17
 -2.2427183944416700E+00 a       438     0    22     1    18
  1.6568207989233766E+01 a       439     0    22     1    19
 -1.3863891405795060E+01 a       440     0    22     1    20
  1.1422871478297401E+01 a       441     0    23     1     1
  1.7706288833483022E+01 a       442     0    23     1     2
 -1.7898989533069409E+00 a       443     0    23     1     3
 -1.9263531574778068E+00 a       444     0    23     1     4
  7.9658350277882786E+00 a       445     0    23     1     5
  1.3082133385394558E+01 a       446     0    23     1     6
  7.9165453873243017E+00 a       447     0    23     1     7
  8.1800293682588858E+00 a       448     0    23     1     8
  7.8203776122538962E+00 a       449     0    23     1     9
 -1.3445995094493052E-01 a       450     0    23     1    10
 -1.3419678127701664E+01 a       451     0    23     1    11
  1.3464069826899809E+00 a       452     0    23     1    12
  4.9457120130734840E+00 a       453     0    23     1    13
  3.9693742986250644E+00 a       454     0    23     1    14
  7.0003877017769529E+00 a       455     0    23     1    15
  5.6214899331177834E+00 a       456     0    23     1    16
 -4.3449165920310593E+00 a       457     0    23     1    17
 -6.1560928171956979E+00 a       458     0    23     1    18
  1.1502262908331328E+01 a       459     0    23     1    19
  2.1783480053009363E+00 a       460     0    23     1    20
  2.0256539176946212E+01 a       461     0    24     1     1
 -1.2783546402161301E+01 a       462     0    24     1     2
  2.1655724805505738E+01 a       463     0    24     1     3
  1.3252463955368402E+01 a       464     0    24     1     4
 -1.7134990089482569E+00 a       465     0    24     1     5
 -1.0031462216826913E+01 a       466     0    24     1     6
 -7.3753802355305895E+00 a       467     0    24     1     7
  8.2317586869061152E+00 a       468     0    24     1     8
 -1.7325709593916010E+01 a       469     0    24     1     9
  1.3441354912712283E+01 a       470     0    24     1    10
 -2.3035607067133935E+01 a       471     0    24     1    11
 -1.1241646177959108E+00 a       472     0    24     1    12
 -1.1733300849300308E+00 a       473     0    24     1    13
  1.0312545753278184E+00 a       474     0    24     1    14
 -1.2305735780691803E+01 a       475     0    24     1    15
  2.9883585118564824E+00 a       476     0    24     1    16
  9.2986305858859586E-01 a       477     0    24     1    17
 -7.5323758236973921E+00 a       478     0    24     1    18
 -1.2297605955881950E+01 a       479     0    24     1    19
 -8.7486331598502431E+00 a       480     0    24     1    20
  1.1978866326253474E+01 a       481     0    25     1     1
  1.0421452834677796E+01 a       482     0    25     1     2
 -2.7911375802412504E+01 a       483     0    25     1     3
 -6.3377411599834517E+00 a       484     0    25     1     4
  9.4555046894591595E+00 a       485     0    25     1     5
 -3.5878981423963427E+00 a       486     0    25     1     6
 -4.5511349162933348E+00 a       487     0    25     1     7
 -9.6223893733185069E+00 a       488     0    25     1     8
  2.6618842285443591E+01 a       489     0    25     1     9
 -1.4569161091438769E+01 a       490     0    25     1    10
  6.7109508427024771E+00 a       491     0    25     1    11
  7.1312182203008945E+00 a       492     0    25     1    12
 -4.4588390239309934E+00 a       493     0    25     1    13
 -1.6535260372069242E+01 a       494     0    25     1    14
 -4.0915769188716213E+00 a       495     0    25     1    15
 -1.4620285567307720E+01 a       496     0    25     1    16
 -1.2002640859714443E+01 a       497     0    25     1    17
 -1.0201347742087632E+01 a       498     0    25     1    18
  1.8092437105302981E+01 a       499     0    25     1    19
 -1.2193740560309424E+01 a       500     0    25     1    20
 -1.8559186183708565E+01 a       501     0    26     1     1
  6.3935679195670065E+00 a       502     0    26     1     2
 -2.2199997604131152E+00 a       503     0    26     1     3
 -2.0527973007293181E+01 a       504     0    26     1     4
 -4.1331185934602264E+00 a       505     0    26     1     5
 -1.9900251572551253E+00 a       506     0    26     1     6
  1.0166186851374373E+01 a       507     0    26     1     7
 -3.8492633475597837E+00 a       508     0    26     1     8
  5.7050781122208927E-01 a       509     0    26     1     9
 -2.3013995086927621E+00 a       510     0    26     1    10
 -1.6664631748191624E+01 a       511     0    26     1    11
 -8.9260296401413513E+00 a       512     0    26     1    12
  5.3292825586004178E-01 a       513     0    26     1    13
 -2.6139768375027160E+01 a       514     0    26     1    14
 -1.0119811967787946E+01 a       515     0    26     1    15
 -1.0876385925377795E+01 a       516     0    26     1    16
  1.0084632261623887E+00 a       517     0    26     1    17
 -4.1525207768556225E+00 a       518     0    26     1    18
  8.1895149997956995E+00 a       519     0    26     1    19
 -1.4642811713208963E+00 a       520     0    26     1    20
  3.1146818789830458E+01 a       521     0    27     1     1
 -3.2991747953192046E+01 a       522     0    27     1     2
 -1.8507291161027663E+01 a       523     0    27     1     3
  1.3731236437841138E+01 a       524     0    27     1     4
 -4.4185379308116532E+00 a       525     0    27     1     5
  1.5905629832883191E+01 a       526     0    27     1     6
 -3.2393377861309269E+00 a       527     0    27     1     7
 -9.8942887098305778E+00 a       528     0    27     1     8
 -1.8264217534277712E+01 a       529     0    27     1     9
